HPO.Accession,HPO.Term,Gene.Symbol,Source,Source.ID
HP:0012443,abnormality of brain morphology,CIC,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,TRIP12,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,FOXH1,orphadata,ORPHA:280195
HP:0012443,abnormality of brain morphology,TAF4B,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,MED13,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,NALCN,orphadata,ORPHA:371364
HP:0012443,abnormality of brain morphology,TP53,orphadata,ORPHA:2807
HP:0012443,abnormality of brain morphology,SYCP3,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,ARX,orphadata,ORPHA:1934
HP:0012443,abnormality of brain morphology,SLC2A3,orphadata,ORPHA:399
HP:0012443,abnormality of brain morphology,SKI,orphadata,ORPHA:2462
HP:0012443,abnormality of brain morphology,TTI2,orphadata,ORPHA:391307
HP:0012443,abnormality of brain morphology,LMNA,orphadata,ORPHA:740
HP:0012443,abnormality of brain morphology,TMEM237,orphadata,ORPHA:475
HP:0012443,abnormality of brain morphology,EMG1,orphadata,ORPHA:1270
HP:0012443,abnormality of brain morphology,CD96,orphadata,ORPHA:1308
HP:0012443,abnormality of brain morphology,BCL7B,orphadata,ORPHA:904
HP:0012443,abnormality of brain morphology,DNAH5,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,NDUFAF8,orphadata,ORPHA:2609
HP:0012443,abnormality of brain morphology,DISP1,orphadata,ORPHA:93926
HP:0012443,abnormality of brain morphology,SLC12A2,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,ADAT3,orphadata,ORPHA:363528
HP:0012443,abnormality of brain morphology,MED12,orphadata,ORPHA:776
HP:0012443,abnormality of brain morphology,MCIDAS,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,FTL,orphadata,ORPHA:157846
HP:0012443,abnormality of brain morphology,FMN2,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,NBN,orphadata,ORPHA:647
HP:0012443,abnormality of brain morphology,FUZ,orphadata,ORPHA:1136
HP:0012443,abnormality of brain morphology,ENTPD1,orphadata,ORPHA:401810
HP:0012443,abnormality of brain morphology,MINPP1,orphadata,ORPHA:284339
HP:0012443,abnormality of brain morphology,WT1,orphadata,ORPHA:347
HP:0012443,abnormality of brain morphology,NANOS1,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,SPIDR,orphadata,ORPHA:243
HP:0012443,abnormality of brain morphology,STAG1,orphadata,ORPHA:502434
HP:0012443,abnormality of brain morphology,KMT2C,orphadata,ORPHA:261652
HP:0012443,abnormality of brain morphology,CYP17A1,orphadata,ORPHA:90793
HP:0012443,abnormality of brain morphology,RAPSN,orphadata,ORPHA:994
HP:0012443,abnormality of brain morphology,NOTCH1,orphadata,ORPHA:974
HP:0012443,abnormality of brain morphology,SYCE1,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,DKC1,orphadata,ORPHA:1775
HP:0012443,abnormality of brain morphology,PDZD7,orphadata,ORPHA:231178
HP:0012443,abnormality of brain morphology,MAP3K1,orphadata,ORPHA:251510
HP:0012443,abnormality of brain morphology,PCNA,orphadata,ORPHA:438134
HP:0012443,abnormality of brain morphology,LRRK2,orphadata,ORPHA:411602
HP:0012443,abnormality of brain morphology,SCN9A,orphadata,ORPHA:33069
HP:0012443,abnormality of brain morphology,CHRNG,orphadata,ORPHA:2990
HP:0012443,abnormality of brain morphology,GBA2,orphadata,ORPHA:320391
HP:0012443,abnormality of brain morphology,GNAQ,orphadata,ORPHA:624
HP:0012443,abnormality of brain morphology,PIGQ,orphadata,ORPHA:1934
HP:0012443,abnormality of brain morphology,CEP41,orphadata,ORPHA:475
HP:0012443,abnormality of brain morphology,APP,orphadata,ORPHA:324708
HP:0012443,abnormality of brain morphology,PTF1A,orphadata,ORPHA:65288
HP:0012443,abnormality of brain morphology,TEX14,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,SORL1,orphadata,ORPHA:1020
HP:0012443,abnormality of brain morphology,ADGRV1,orphadata,ORPHA:36387
HP:0012443,abnormality of brain morphology,SMARCAL1,orphadata,ORPHA:1830
HP:0012443,abnormality of brain morphology,SMARCE1,orphadata,ORPHA:2495
HP:0012443,abnormality of brain morphology,HMGCL,orphadata,ORPHA:20
HP:0012443,abnormality of brain morphology,ALDH3A2,orphadata,ORPHA:816
HP:0012443,abnormality of brain morphology,ZNF335,orphadata,ORPHA:329228
HP:0012443,abnormality of brain morphology,FDXR,orphadata,ORPHA:543470
HP:0012443,abnormality of brain morphology,ATRIP,orphadata,ORPHA:808
HP:0012443,abnormality of brain morphology,TEX15,orphadata,ORPHA:399805
HP:0012443,abnormality of brain morphology,CDON,orphadata,ORPHA:93926
HP:0012443,abnormality of brain morphology,MCCC2,orphadata,ORPHA:6
HP:0012443,abnormality of brain morphology,CLN5,orphadata,ORPHA:228360
HP:0012443,abnormality of brain morphology,PSAP,orphadata,ORPHA:206436
HP:0012443,abnormality of brain morphology,COG6,orphadata,ORPHA:363523
HP:0012443,abnormality of brain morphology,POLR3A,orphadata,ORPHA:3455
HP:0012443,abnormality of brain morphology,CASZ1,orphadata,ORPHA:1606
HP:0012443,abnormality of brain morphology,PRDM16,orphadata,ORPHA:1606
HP:0012443,abnormality of brain morphology,PTRH2,orphadata,ORPHA:456312
HP:0012443,abnormality of brain morphology,ACTL6B,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,USP8,orphadata,ORPHA:96253
HP:0012443,abnormality of brain morphology,FOXH1,orphadata,ORPHA:93925
HP:0012443,abnormality of brain morphology,MARS2,orphadata,ORPHA:314603
HP:0012443,abnormality of brain morphology,DNAH1,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,CCDC103,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,HNRNPA1,orphadata,ORPHA:52430
HP:0012443,abnormality of brain morphology,SNRPB,orphadata,ORPHA:1393
HP:0012443,abnormality of brain morphology,CHD7,orphadata,ORPHA:138
HP:0012443,abnormality of brain morphology,KDM6A,orphadata,ORPHA:2322
HP:0012443,abnormality of brain morphology,CC2D2A,orphadata,ORPHA:2318
HP:0012443,abnormality of brain morphology,DYNC2I1,orphadata,ORPHA:93271
HP:0012443,abnormality of brain morphology,CDKN2C,orphadata,ORPHA:652
HP:0012443,abnormality of brain morphology,GAS1,orphadata,ORPHA:280195
HP:0012443,abnormality of brain morphology,BUB3,orphadata,ORPHA:1052
HP:0012443,abnormality of brain morphology,MYD88,orphadata,ORPHA:33226
HP:0012443,abnormality of brain morphology,HS6ST1,orphadata,ORPHA:478
HP:0012443,abnormality of brain morphology,FAM126A,orphadata,ORPHA:85163
HP:0012443,abnormality of brain morphology,PDGFRB,orphadata,ORPHA:1980
HP:0012443,abnormality of brain morphology,PEX26,orphadata,ORPHA:912
HP:0012443,abnormality of brain morphology,NIN,orphadata,ORPHA:319675
HP:0012443,abnormality of brain morphology,EOGT,orphadata,ORPHA:974
HP:0012443,abnormality of brain morphology,BMP4,orphadata,ORPHA:139471
HP:0012443,abnormality of brain morphology,FGF8,orphadata,ORPHA:93924
HP:0012443,abnormality of brain morphology,TMEM231,orphadata,ORPHA:2752
HP:0012443,abnormality of brain morphology,FGFR2,orphadata,ORPHA:93259
HP:0012443,abnormality of brain morphology,NKX2-5,orphadata,ORPHA:99103
HP:0012443,abnormality of brain morphology,NELFA,orphadata,ORPHA:280
HP:0012443,abnormality of brain morphology,SPATA7,orphadata,ORPHA:65
HP:0012443,abnormality of brain morphology,IFT80,orphadata,ORPHA:93271
HP:0012443,abnormality of brain morphology,ADORA2A,orphadata,ORPHA:363549
HP:0012443,abnormality of brain morphology,LRRC56,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,MCFD2,orphadata,ORPHA:35909
HP:0012443,abnormality of brain morphology,PEX3,orphadata,ORPHA:912
HP:0012443,abnormality of brain morphology,POMT1,orphadata,ORPHA:370959
HP:0012443,abnormality of brain morphology,TSC2,orphadata,ORPHA:538
HP:0012443,abnormality of brain morphology,B4GALT1,orphadata,ORPHA:79332
HP:0012443,abnormality of brain morphology,RTTN,orphadata,ORPHA:468631
HP:0012443,abnormality of brain morphology,ADA2,orphadata,ORPHA:820
HP:0012443,abnormality of brain morphology,MESP2,orphadata,ORPHA:2311
HP:0012443,abnormality of brain morphology,FRAS1,orphadata,ORPHA:2052
HP:0012443,abnormality of brain morphology,DLL1,orphadata,ORPHA:93924
HP:0012443,abnormality of brain morphology,PIK3C2A,orphadata,ORPHA:557003
HP:0012443,abnormality of brain morphology,PPP3CA,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,TSHR,orphadata,ORPHA:90673
HP:0012443,abnormality of brain morphology,SUMF1,orphadata,ORPHA:585
HP:0012443,abnormality of brain morphology,BRAF,orphadata,ORPHA:1340
HP:0012443,abnormality of brain morphology,GRIN1,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,SHH,orphadata,ORPHA:220386
HP:0012443,abnormality of brain morphology,CDKN2A,orphadata,ORPHA:524
HP:0012443,abnormality of brain morphology,JAM2,orphadata,ORPHA:1980
HP:0012443,abnormality of brain morphology,FKRP,orphadata,ORPHA:899
HP:0012443,abnormality of brain morphology,ERCC2,orphadata,ORPHA:1466
HP:0012443,abnormality of brain morphology,PDHB,orphadata,ORPHA:255138
HP:0012443,abnormality of brain morphology,FGFR1,orphadata,ORPHA:2396
HP:0012443,abnormality of brain morphology,TBP,orphadata,ORPHA:98759
HP:0012443,abnormality of brain morphology,PIBF1,orphadata,ORPHA:475
HP:0012443,abnormality of brain morphology,CREBBP,orphadata,ORPHA:353277
HP:0012443,abnormality of brain morphology,PUS1,orphadata,ORPHA:2598
HP:0012443,abnormality of brain morphology,MTRR,orphadata,ORPHA:2169
HP:0012443,abnormality of brain morphology,GJB1,orphadata,ORPHA:1175
HP:0012443,abnormality of brain morphology,NDUFS2,orphadata,ORPHA:2609
HP:0012443,abnormality of brain morphology,AUH,orphadata,ORPHA:67046
HP:0012443,abnormality of brain morphology,GCDH,orphadata,ORPHA:25
HP:0012443,abnormality of brain morphology,HSD11B2,orphadata,ORPHA:320
HP:0012443,abnormality of brain morphology,B9D1,orphadata,ORPHA:475
HP:0012443,abnormality of brain morphology,KIF1A,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,WDFY3,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,DISP1,orphadata,ORPHA:280200
HP:0012443,abnormality of brain morphology,PLP1,orphadata,ORPHA:280229
HP:0012443,abnormality of brain morphology,GMPPA,orphadata,ORPHA:869
HP:0012443,abnormality of brain morphology,SMO,orphadata,ORPHA:1553
HP:0012443,abnormality of brain morphology,ENG,orphadata,ORPHA:774
HP:0012443,abnormality of brain morphology,RAB11A,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,SLC25A22,orphadata,ORPHA:1934
HP:0012443,abnormality of brain morphology,SIX3,orphadata,ORPHA:93924
HP:0012443,abnormality of brain morphology,SLC7A7,orphadata,ORPHA:470
HP:0012443,abnormality of brain morphology,RPE65,orphadata,ORPHA:65
HP:0012443,abnormality of brain morphology,PEX12,orphadata,ORPHA:912
HP:0012443,abnormality of brain morphology,NDP,orphadata,ORPHA:649
HP:0012443,abnormality of brain morphology,CYP11B1,orphadata,ORPHA:90795
HP:0012443,abnormality of brain morphology,MAGEL2,orphadata,ORPHA:398069
HP:0012443,abnormality of brain morphology,PPP1R15B,orphadata,ORPHA:391408
HP:0012443,abnormality of brain morphology,GPAA1,orphadata,ORPHA:529665
HP:0012443,abnormality of brain morphology,PTCH1,orphadata,ORPHA:77301
HP:0012443,abnormality of brain morphology,DNAH9,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,SYNGAP1,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,NDUFA13,orphadata,ORPHA:255241
HP:0012443,abnormality of brain morphology,VANGL1,orphadata,ORPHA:3027
HP:0012443,abnormality of brain morphology,ORC4,orphadata,ORPHA:2554
HP:0012443,abnormality of brain morphology,CEP290,orphadata,ORPHA:65
HP:0012443,abnormality of brain morphology,SLC39A14,orphadata,ORPHA:521406
HP:0012443,abnormality of brain morphology,BCAP31,orphadata,ORPHA:369939
HP:0012443,abnormality of brain morphology,LARGE1,orphadata,ORPHA:588
HP:0012443,abnormality of brain morphology,CHD2,orphadata,ORPHA:2382
HP:0012443,abnormality of brain morphology,DCPS,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,ACTL6A,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,EDN1,orphadata,ORPHA:137888
HP:0012443,abnormality of brain morphology,FGFR3,orphadata,ORPHA:93262
HP:0012443,abnormality of brain morphology,RREB1,orphadata,ORPHA:567
HP:0012443,abnormality of brain morphology,TMEM107,orphadata,ORPHA:564
HP:0012443,abnormality of brain morphology,PIK3CA,orphadata,ORPHA:2495
HP:0012443,abnormality of brain morphology,TAF13,orphadata,ORPHA:2512
HP:0012443,abnormality of brain morphology,PLK4,orphadata,ORPHA:808
HP:0012443,abnormality of brain morphology,CDK19,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,ZIC2,orphadata,ORPHA:93926
HP:0012443,abnormality of brain morphology,TP53RK,orphadata,ORPHA:2065
HP:0012443,abnormality of brain morphology,STIL,orphadata,ORPHA:2162
HP:0012443,abnormality of brain morphology,GMPPB,orphadata,ORPHA:370959
HP:0012443,abnormality of brain morphology,SRP54,orphadata,ORPHA:811
HP:0012443,abnormality of brain morphology,ND3,orphadata,ORPHA:255210
HP:0012443,abnormality of brain morphology,F7,orphadata,ORPHA:327
HP:0012443,abnormality of brain morphology,ALG12,orphadata,ORPHA:79324
HP:0012443,abnormality of brain morphology,INPP5K,orphadata,ORPHA:559
HP:0012443,abnormality of brain morphology,XPC,orphadata,ORPHA:910
HP:0012443,abnormality of brain morphology,FLNA,orphadata,ORPHA:1826
HP:0012443,abnormality of brain morphology,SNRPN,orphadata,ORPHA:98754
HP:0012443,abnormality of brain morphology,TRNS1,orphadata,ORPHA:550
HP:0012443,abnormality of brain morphology,GRID2,orphadata,ORPHA:363432
HP:0012443,abnormality of brain morphology,CYP2U1,orphadata,ORPHA:320411
HP:0012443,abnormality of brain morphology,ACTA2,orphadata,ORPHA:2573
HP:0012443,abnormality of brain morphology,SPART,orphadata,ORPHA:101000
HP:0012443,abnormality of brain morphology,NFKB2,orphadata,ORPHA:293978
HP:0012443,abnormality of brain morphology,FLNA,orphadata,ORPHA:90652
HP:0012443,abnormality of brain morphology,CLDN4,orphadata,ORPHA:904
HP:0012443,abnormality of brain morphology,HTT,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,CEP290,orphadata,ORPHA:564
HP:0012443,abnormality of brain morphology,TRNF,orphadata,ORPHA:550
HP:0012443,abnormality of brain morphology,EXTL3,orphadata,ORPHA:508533
HP:0012443,abnormality of brain morphology,TDGF1,orphadata,ORPHA:93926
HP:0012443,abnormality of brain morphology,GUCY2D,orphadata,ORPHA:65
HP:0012443,abnormality of brain morphology,KDM5B,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,DAG1,orphadata,ORPHA:899
HP:0012443,abnormality of brain morphology,USB1,orphadata,ORPHA:1775
HP:0012443,abnormality of brain morphology,MAPK8IP3,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,SDHAF2,orphadata,ORPHA:29072
HP:0012443,abnormality of brain morphology,TUBGCP6,orphadata,ORPHA:2518
HP:0012443,abnormality of brain morphology,WASHC5,orphadata,ORPHA:7
HP:0012443,abnormality of brain morphology,ACP5,orphadata,ORPHA:1855
HP:0012443,abnormality of brain morphology,FN1,orphadata,ORPHA:84090
HP:0012443,abnormality of brain morphology,NDUFB10,orphadata,ORPHA:2609
HP:0012443,abnormality of brain morphology,PSEN1,orphadata,ORPHA:100070
HP:0012443,abnormality of brain morphology,XRCC4,orphadata,ORPHA:99812
HP:0012443,abnormality of brain morphology,GBA2,orphadata,ORPHA:352641
HP:0012443,abnormality of brain morphology,COG8,orphadata,ORPHA:95428
HP:0012443,abnormality of brain morphology,COG4,orphadata,ORPHA:85172
HP:0012443,abnormality of brain morphology,FBN1,orphadata,ORPHA:91387
HP:0012443,abnormality of brain morphology,GJB3,orphadata,ORPHA:317
HP:0012443,abnormality of brain morphology,SPEF2,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,NAGA,orphadata,ORPHA:79279
HP:0012443,abnormality of brain morphology,DHX37,orphadata,ORPHA:251510
HP:0012443,abnormality of brain morphology,PEX13,orphadata,ORPHA:912
HP:0012443,abnormality of brain morphology,SLC26A2,orphadata,ORPHA:628
HP:0012443,abnormality of brain morphology,SLC1A4,orphadata,ORPHA:447997
HP:0012443,abnormality of brain morphology,BMP15,orphadata,ORPHA:243
HP:0012443,abnormality of brain morphology,MED23,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,CA2,orphadata,ORPHA:2785
HP:0012443,abnormality of brain morphology,ATN1,orphadata,ORPHA:101
HP:0012443,abnormality of brain morphology,SET,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,PTEN,orphadata,ORPHA:101070
HP:0012443,abnormality of brain morphology,GABRA1,orphadata,ORPHA:33069
HP:0012443,abnormality of brain morphology,ASH1L,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,POMT1,orphadata,ORPHA:899
HP:0012443,abnormality of brain morphology,NF1,orphadata,ORPHA:97685
HP:0012443,abnormality of brain morphology,CACNG2,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,LAMA2,orphadata,ORPHA:258
HP:0012443,abnormality of brain morphology,MAP2K1,orphadata,ORPHA:1340
HP:0012443,abnormality of brain morphology,ZNF423,orphadata,ORPHA:2318
HP:0012443,abnormality of brain morphology,DNMT3A,orphadata,ORPHA:404443
HP:0012443,abnormality of brain morphology,CPLANE1,orphadata,ORPHA:475
HP:0012443,abnormality of brain morphology,FANCL,orphadata,ORPHA:84
HP:0012443,abnormality of brain morphology,ATP6AP2,orphadata,ORPHA:363654
HP:0012443,abnormality of brain morphology,GP1BB,orphadata,ORPHA:853
HP:0012443,abnormality of brain morphology,DISP1,orphadata,ORPHA:2162
HP:0012443,abnormality of brain morphology,SNCA,orphadata,ORPHA:171695
HP:0012443,abnormality of brain morphology,OBSL1,orphadata,ORPHA:2616
HP:0012443,abnormality of brain morphology,TERT,orphadata,ORPHA:3322
HP:0012443,abnormality of brain morphology,SLC13A5,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,TSC2,orphadata,ORPHA:805
HP:0012443,abnormality of brain morphology,MDM2,orphadata,ORPHA:524
HP:0012443,abnormality of brain morphology,WDR4,orphadata,ORPHA:2065
HP:0012443,abnormality of brain morphology,RNU4ATAC,orphadata,ORPHA:1824
HP:0012443,abnormality of brain morphology,FOXJ1,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,FGFR3,orphadata,ORPHA:1860
HP:0012443,abnormality of brain morphology,GP1BA,orphadata,ORPHA:853
HP:0012443,abnormality of brain morphology,TNIK,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,LEPR,orphadata,ORPHA:179494
HP:0012443,abnormality of brain morphology,DHDDS,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,MUSK,orphadata,ORPHA:994
HP:0012443,abnormality of brain morphology,LCA5,orphadata,ORPHA:65
HP:0012443,abnormality of brain morphology,SCN8A,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,GRIN2D,orphadata,ORPHA:442835
HP:0012443,abnormality of brain morphology,ATP6V1E1,orphadata,ORPHA:357074
HP:0012443,abnormality of brain morphology,POLR3H,orphadata,ORPHA:243
HP:0012443,abnormality of brain morphology,MAP3K7,orphadata,ORPHA:1826
HP:0012443,abnormality of brain morphology,PEX5,orphadata,ORPHA:912
HP:0012443,abnormality of brain morphology,HS2ST1,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,NEU1,orphadata,ORPHA:93400
HP:0012443,abnormality of brain morphology,MBD5,orphadata,ORPHA:228402
HP:0012443,abnormality of brain morphology,PCDH19,orphadata,ORPHA:33069
HP:0012443,abnormality of brain morphology,MPL,orphadata,ORPHA:3318
HP:0012443,abnormality of brain morphology,GLI2,orphadata,ORPHA:93926
HP:0012443,abnormality of brain morphology,ATP10A,orphadata,ORPHA:411515
HP:0012443,abnormality of brain morphology,KCNJ5,orphadata,ORPHA:251274
HP:0012443,abnormality of brain morphology,TRIM8,orphadata,ORPHA:1934
HP:0012443,abnormality of brain morphology,RPS17,orphadata,ORPHA:124
HP:0012443,abnormality of brain morphology,CAMK2A,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,CNOT3,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,CTNNB1,orphadata,ORPHA:404473
HP:0012443,abnormality of brain morphology,KANSL1,orphadata,ORPHA:363965
HP:0012443,abnormality of brain morphology,PUF60,orphadata,ORPHA:508488
HP:0012443,abnormality of brain morphology,EPAS1,orphadata,ORPHA:276621
HP:0012443,abnormality of brain morphology,GFM2,orphadata,ORPHA:565624
HP:0012443,abnormality of brain morphology,MYORG,orphadata,ORPHA:1980
HP:0012443,abnormality of brain morphology,SLC35C1,orphadata,ORPHA:99843
HP:0012443,abnormality of brain morphology,PDE4D,orphadata,ORPHA:280651
HP:0012443,abnormality of brain morphology,ACTC1,orphadata,ORPHA:99103
HP:0012443,abnormality of brain morphology,FOXH1,orphadata,ORPHA:93924
HP:0012443,abnormality of brain morphology,WAS,orphadata,ORPHA:906
HP:0012443,abnormality of brain morphology,SCN2A,orphadata,ORPHA:1934
HP:0012443,abnormality of brain morphology,FANCE,orphadata,ORPHA:84
HP:0012443,abnormality of brain morphology,ARID1A,orphadata,ORPHA:1465
HP:0012443,abnormality of brain morphology,TMEM237,orphadata,ORPHA:564
HP:0012443,abnormality of brain morphology,ALG8,orphadata,ORPHA:79325
HP:0012443,abnormality of brain morphology,MMACHC,orphadata,ORPHA:79282
HP:0012443,abnormality of brain morphology,CYB5R3,orphadata,ORPHA:621
HP:0012443,abnormality of brain morphology,RNF213,orphadata,ORPHA:2573
HP:0012443,abnormality of brain morphology,TREX1,orphadata,ORPHA:51
HP:0012443,abnormality of brain morphology,BRIP1,orphadata,ORPHA:84
HP:0012443,abnormality of brain morphology,PTCH1,orphadata,ORPHA:280200
HP:0012443,abnormality of brain morphology,GTF2IRD2,orphadata,ORPHA:904
HP:0012443,abnormality of brain morphology,WASF1,orphadata,ORPHA:528084
HP:0012443,abnormality of brain morphology,PGAP1,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,RAB3GAP1,orphadata,ORPHA:1387
HP:0012443,abnormality of brain morphology,ATXN2,orphadata,ORPHA:98756
HP:0012443,abnormality of brain morphology,STT3A,orphadata,ORPHA:370921
HP:0012443,abnormality of brain morphology,RSPH4A,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,IKBKG,orphadata,ORPHA:464
HP:0012443,abnormality of brain morphology,TRPS1,orphadata,ORPHA:502
HP:0012443,abnormality of brain morphology,PSMD12,orphadata,ORPHA:529962
HP:0012443,abnormality of brain morphology,NR5A1,orphadata,ORPHA:243
HP:0012443,abnormality of brain morphology,LAGE3,orphadata,ORPHA:2065
HP:0012443,abnormality of brain morphology,GRN,orphadata,ORPHA:275864
HP:0012443,abnormality of brain morphology,GLYCTK,orphadata,ORPHA:941
HP:0012443,abnormality of brain morphology,VPS13B,orphadata,ORPHA:193
HP:0012443,abnormality of brain morphology,CDH23,orphadata,ORPHA:96253
HP:0012443,abnormality of brain morphology,IGF1R,orphadata,ORPHA:73273
HP:0012443,abnormality of brain morphology,VPS33A,orphadata,ORPHA:505248
HP:0012443,abnormality of brain morphology,SUGCT,orphadata,ORPHA:35706
HP:0012443,abnormality of brain morphology,MAFB,orphadata,ORPHA:233
HP:0012443,abnormality of brain morphology,GRN,orphadata,ORPHA:100070
HP:0012443,abnormality of brain morphology,MED25,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,NACC1,orphadata,ORPHA:500545
HP:0012443,abnormality of brain morphology,CRPPA,orphadata,ORPHA:370980
HP:0012443,abnormality of brain morphology,GRIN1,orphadata,ORPHA:208447
HP:0012443,abnormality of brain morphology,SDHA,orphadata,ORPHA:255241
HP:0012443,abnormality of brain morphology,POLG,orphadata,ORPHA:70595
HP:0012443,abnormality of brain morphology,ATP6,orphadata,ORPHA:644
HP:0012443,abnormality of brain morphology,HYLS1,orphadata,ORPHA:2189
HP:0012443,abnormality of brain morphology,POLR3A,orphadata,ORPHA:447896
HP:0012443,abnormality of brain morphology,THSD1,orphadata,ORPHA:231160
HP:0012443,abnormality of brain morphology,PRKCG,orphadata,ORPHA:98763
HP:0012443,abnormality of brain morphology,ERCC8,orphadata,ORPHA:90321
HP:0012443,abnormality of brain morphology,UNC13D,orphadata,ORPHA:540
HP:0012443,abnormality of brain morphology,STT3B,orphadata,ORPHA:370924
HP:0012443,abnormality of brain morphology,TREM2,orphadata,ORPHA:2770
HP:0012443,abnormality of brain morphology,PKD1,orphadata,ORPHA:730
HP:0012443,abnormality of brain morphology,POMGNT1,orphadata,ORPHA:370959
HP:0012443,abnormality of brain morphology,DLL1,orphadata,ORPHA:280200
HP:0012443,abnormality of brain morphology,FKRP,orphadata,ORPHA:588
HP:0012443,abnormality of brain morphology,GPC4,orphadata,ORPHA:373
HP:0012443,abnormality of brain morphology,HIBCH,orphadata,ORPHA:88639
HP:0012443,abnormality of brain morphology,GGCX,orphadata,ORPHA:91135
HP:0012443,abnormality of brain morphology,GATA1,orphadata,ORPHA:124
HP:0012443,abnormality of brain morphology,CFAP300,orphadata,ORPHA:244
HP:0012443,abnormality of brain morphology,SRY,orphadata,ORPHA:1772
HP:0012443,abnormality of brain morphology,TBC1D24,orphadata,ORPHA:79500
HP:0012443,abnormality of brain morphology,DEAF1,orphadata,ORPHA:819
HP:0012443,abnormality of brain morphology,ARSA,orphadata,ORPHA:309256
HP:0012443,abnormality of brain morphology,PTEN,orphadata,ORPHA:2969
HP:0012443,abnormality of brain morphology,ZC3H14,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,NBEA,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,RNASEH2C,orphadata,ORPHA:51
HP:0012443,abnormality of brain morphology,PLAA,orphadata,ORPHA:521426
HP:0012443,abnormality of brain morphology,CC2D1A,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,ESR1,orphadata,ORPHA:785
HP:0012443,abnormality of brain morphology,KIRREL3,orphadata,ORPHA:178469
HP:0012443,abnormality of brain morphology,PRKAR1A,orphadata,ORPHA:615
HP:0012443,abnormality of brain morphology,KIF11,orphadata,ORPHA:2526
HP:0012443,abnormality of brain morphology,KNSTRN,orphadata,ORPHA:221139
HP:0012443,abnormality of brain morphology,DKK 1.00,orphadata,ORPHA:268882
HP:0012443,abnormality of brain morphology,C12ORF4,orphadata,ORPHA:88616
HP:0012443,abnormality of brain morphology,NDE1,orphadata,ORPHA:1083
HP:0012443,abnormality of brain morphology,CCBE1,orphadata,ORPHA:2136
HP:0012443,abnormality of brain morphology,THOC6,orphadata,ORPHA:363444
HP:0012443,abnormality of brain morphology,NDUFB3,orphadata,ORPHA:2609
HP:0012443,abnormality of brain morphology,ALX1,orphadata,ORPHA:306542
HP:0012443,abnormality of brain morphology,KCNH1,orphadata,ORPHA:420561
HP:0012443,abnormality of brain morphology,MAF,orphadata,ORPHA:1272
HP:0012443,abnormality of brain morphology,UFD1,orphadata,ORPHA:567
HP:0012443,abnormality of brain morphology,PI4KA,orphadata,ORPHA:98889
