HPO.Accession,HPO.Term,Gene.Symbol,Source,Source.ID
HP:0012639,abnormal nervous system morphology,UBTF,mim2gene,OMIM:617672
HP:0012639,abnormal nervous system morphology,GNAS,mim2gene,OMIM:612462
HP:0012639,abnormal nervous system morphology,HSPB1,mim2gene,OMIM:606595
HP:0012639,abnormal nervous system morphology,ATN1,mim2gene,OMIM:618494
HP:0012639,abnormal nervous system morphology,TFAP2A,mim2gene,OMIM:113620
HP:0012639,abnormal nervous system morphology,IRF2BPL,mim2gene,OMIM:618088
HP:0012639,abnormal nervous system morphology,LYST,mim2gene,OMIM:214500
HP:0012639,abnormal nervous system morphology,MYPN,mim2gene,OMIM:617336
HP:0012639,abnormal nervous system morphology,HS6ST2,mim2gene,OMIM:301025
HP:0012639,abnormal nervous system morphology,IGF2,mim2gene,OMIM:180860
HP:0012639,abnormal nervous system morphology,STAT1,mim2gene,OMIM:614892
HP:0012639,abnormal nervous system morphology,OGT,mim2gene,OMIM:300997
HP:0012639,abnormal nervous system morphology,ALG12,mim2gene,OMIM:607143
HP:0012639,abnormal nervous system morphology,HRAS,mim2gene,OMIM:163200
HP:0012639,abnormal nervous system morphology,NOTCH2,mim2gene,OMIM:102500
HP:0012639,abnormal nervous system morphology,PEX2,mim2gene,OMIM:614866
HP:0012639,abnormal nervous system morphology,POMC,mim2gene,OMIM:609734
HP:0012639,abnormal nervous system morphology,DNA2,mim2gene,OMIM:615807
HP:0012639,abnormal nervous system morphology,SLC39A8,mim2gene,OMIM:616721
HP:0012639,abnormal nervous system morphology,TBCK,mim2gene,OMIM:616900
HP:0012639,abnormal nervous system morphology,KIT,mim2gene,OMIM:606764
HP:0012639,abnormal nervous system morphology,SETX,mim2gene,OMIM:606002
HP:0012639,abnormal nervous system morphology,ERMARD,mim2gene,OMIM:615544
HP:0012639,abnormal nervous system morphology,DNMT3A,mim2gene,OMIM:615879
HP:0012639,abnormal nervous system morphology,BRAT1,mim2gene,OMIM:614498
HP:0012639,abnormal nervous system morphology,TPM3,mim2gene,OMIM:609284
HP:0012639,abnormal nervous system morphology,UNC93B1,mim2gene,OMIM:610551
HP:0012639,abnormal nervous system morphology,SAMD9L,mim2gene,OMIM:159550
HP:0012639,abnormal nervous system morphology,MASP1,mim2gene,OMIM:257920
HP:0012639,abnormal nervous system morphology,RNASEH2A,mim2gene,OMIM:610333
HP:0012639,abnormal nervous system morphology,NBEA,mim2gene,OMIM:619157
HP:0012639,abnormal nervous system morphology,NOP56,mim2gene,OMIM:614153
HP:0012639,abnormal nervous system morphology,PAX3,mim2gene,OMIM:148820
HP:0012639,abnormal nervous system morphology,CLPB,mim2gene,OMIM:616271
HP:0012639,abnormal nervous system morphology,SLC39A14,mim2gene,OMIM:617013
HP:0012639,abnormal nervous system morphology,TUFM,mim2gene,OMIM:610678
HP:0012639,abnormal nervous system morphology,CFAP43,mim2gene,OMIM:236690
HP:0012639,abnormal nervous system morphology,HLA-DQB1,mim2gene,OMIM:123400
HP:0012639,abnormal nervous system morphology,PCK1,mim2gene,OMIM:261680
HP:0012639,abnormal nervous system morphology,COL4A1,mim2gene,OMIM:175780
HP:0012639,abnormal nervous system morphology,TGFB1,mim2gene,OMIM:131300
HP:0012639,abnormal nervous system morphology,PIGV,mim2gene,OMIM:239300
HP:0012639,abnormal nervous system morphology,C19ORF12,mim2gene,OMIM:614298
HP:0012639,abnormal nervous system morphology,CCDC88C,mim2gene,OMIM:236600
HP:0012639,abnormal nervous system morphology,MGME1,mim2gene,OMIM:615084
HP:0012639,abnormal nervous system morphology,SLC25A11,mim2gene,OMIM:618464
HP:0012639,abnormal nervous system morphology,POLG,mim2gene,OMIM:613662
HP:0012639,abnormal nervous system morphology,LARGE1,mim2gene,OMIM:608840
HP:0012639,abnormal nervous system morphology,ATXN8OS,mim2gene,OMIM:608768
HP:0012639,abnormal nervous system morphology,PDE6D,mim2gene,OMIM:615665
HP:0012639,abnormal nervous system morphology,AFG3L2,mim2gene,OMIM:614487
HP:0012639,abnormal nervous system morphology,PREPL,mim2gene,OMIM:616224
HP:0012639,abnormal nervous system morphology,PIK3CA,mim2gene,OMIM:615108
HP:0012639,abnormal nervous system morphology,CSF1R,mim2gene,OMIM:221820
HP:0012639,abnormal nervous system morphology,MPZ,mim2gene,OMIM:607677
HP:0012639,abnormal nervous system morphology,HS6ST1,mim2gene,OMIM:614880
HP:0012639,abnormal nervous system morphology,GFM1,mim2gene,OMIM:609060
HP:0012639,abnormal nervous system morphology,SH3PXD2B,mim2gene,OMIM:249420
HP:0012639,abnormal nervous system morphology,EPHB2,mim2gene,OMIM:603688
HP:0012639,abnormal nervous system morphology,DGCR8,mim2gene,OMIM:192430
HP:0012639,abnormal nervous system morphology,KIF22,mim2gene,OMIM:603546
HP:0012639,abnormal nervous system morphology,WAC,mim2gene,OMIM:616708
HP:0012639,abnormal nervous system morphology,MSH3,mim2gene,OMIM:617100
HP:0012639,abnormal nervous system morphology,SLC52A3,mim2gene,OMIM:211500
HP:0012639,abnormal nervous system morphology,PPP2R5D,mim2gene,OMIM:616355
HP:0012639,abnormal nervous system morphology,ADARB1,mim2gene,OMIM:618862
HP:0012639,abnormal nervous system morphology,MBD5,mim2gene,OMIM:156200
HP:0012639,abnormal nervous system morphology,TRNT1,mim2gene,OMIM:616084
HP:0012639,abnormal nervous system morphology,NUAK2,mim2gene,OMIM:619452
HP:0012639,abnormal nervous system morphology,TCIRG1,mim2gene,OMIM:259700
HP:0012639,abnormal nervous system morphology,USP8,mim2gene,OMIM:219090
HP:0012639,abnormal nervous system morphology,DYNC1H1,mim2gene,OMIM:614228
HP:0012639,abnormal nervous system morphology,GLB1,mim2gene,OMIM:253010
HP:0012639,abnormal nervous system morphology,TAF1,mim2gene,OMIM:300966
HP:0012639,abnormal nervous system morphology,SNORD118,mim2gene,OMIM:614561
HP:0012639,abnormal nervous system morphology,SRD5A3,mim2gene,OMIM:612379
HP:0012639,abnormal nervous system morphology,SMPD4,mim2gene,OMIM:618622
HP:0012639,abnormal nervous system morphology,MED27,mim2gene,OMIM:619286
HP:0012639,abnormal nervous system morphology,H19-ICR,mim2gene,OMIM:180860
HP:0012639,abnormal nervous system morphology,CAPN15,mim2gene,OMIM:619318
HP:0012639,abnormal nervous system morphology,DHTKD1,mim2gene,OMIM:204750
HP:0012639,abnormal nervous system morphology,GM2A,mim2gene,OMIM:272750
HP:0012639,abnormal nervous system morphology,EFNB1,mim2gene,OMIM:304110
HP:0012639,abnormal nervous system morphology,CD19,mim2gene,OMIM:240500
HP:0012639,abnormal nervous system morphology,MRPS28,mim2gene,OMIM:618958
HP:0012639,abnormal nervous system morphology,PSPH,mim2gene,OMIM:614023
HP:0012639,abnormal nervous system morphology,SDHB,mim2gene,OMIM:115310
HP:0012639,abnormal nervous system morphology,SUZ12,mim2gene,OMIM:618786
HP:0012639,abnormal nervous system morphology,AGTPBP1,mim2gene,OMIM:618276
HP:0012639,abnormal nervous system morphology,VPS4A,mim2gene,OMIM:619273
HP:0012639,abnormal nervous system morphology,SATB1,mim2gene,OMIM:619229
HP:0012639,abnormal nervous system morphology,PEX19,mim2gene,OMIM:614886
HP:0012639,abnormal nervous system morphology,POR,mim2gene,OMIM:207410
HP:0012639,abnormal nervous system morphology,AHI1,mim2gene,OMIM:608629
HP:0012639,abnormal nervous system morphology,POLR2A,mim2gene,OMIM:618603
HP:0012639,abnormal nervous system morphology,ACVRL1,mim2gene,OMIM:600376
HP:0012639,abnormal nervous system morphology,DHCR7,mim2gene,OMIM:270400
HP:0012639,abnormal nervous system morphology,EXTL3,mim2gene,OMIM:617425
HP:0012639,abnormal nervous system morphology,TOE1,mim2gene,OMIM:614969
HP:0012639,abnormal nervous system morphology,SQSTM1,mim2gene,OMIM:616437
HP:0012639,abnormal nervous system morphology,TMEM107,mim2gene,OMIM:617562
HP:0012639,abnormal nervous system morphology,POLG,mim2gene,OMIM:157640
HP:0012639,abnormal nervous system morphology,BPTF,mim2gene,OMIM:617755
HP:0012639,abnormal nervous system morphology,TSC1,mim2gene,OMIM:607341
HP:0012639,abnormal nervous system morphology,DPM3,mim2gene,OMIM:618992
HP:0012639,abnormal nervous system morphology,RUBCN,mim2gene,OMIM:615705
HP:0012639,abnormal nervous system morphology,HFE,mim2gene,OMIM:104300
HP:0012639,abnormal nervous system morphology,ARL13B,mim2gene,OMIM:612291
HP:0012639,abnormal nervous system morphology,G6PC3,mim2gene,OMIM:612541
HP:0012639,abnormal nervous system morphology,POT1,mim2gene,OMIM:616568
HP:0012639,abnormal nervous system morphology,SLC5A6,mim2gene,OMIM:618973
HP:0012639,abnormal nervous system morphology,KATNIP,mim2gene,OMIM:616784
HP:0012639,abnormal nervous system morphology,KCNJ6,mim2gene,OMIM:614098
HP:0012639,abnormal nervous system morphology,PPIL1,mim2gene,OMIM:619301
HP:0012639,abnormal nervous system morphology,PDGFB,mim2gene,OMIM:213600
HP:0012639,abnormal nervous system morphology,EMG1,mim2gene,OMIM:211180
HP:0012639,abnormal nervous system morphology,AUTS2,mim2gene,OMIM:615834
HP:0012639,abnormal nervous system morphology,TINF2,mim2gene,OMIM:268130
HP:0012639,abnormal nervous system morphology,HACE1,mim2gene,OMIM:616756
HP:0012639,abnormal nervous system morphology,PAX2,mim2gene,OMIM:120330
HP:0012639,abnormal nervous system morphology,SEPTIN9,mim2gene,OMIM:162100
HP:0012639,abnormal nervous system morphology,DNM1L,mim2gene,OMIM:614388
HP:0012639,abnormal nervous system morphology,FOXJ1,mim2gene,OMIM:618699
HP:0012639,abnormal nervous system morphology,PI4KA,mim2gene,OMIM:616531
HP:0012639,abnormal nervous system morphology,COX8A,mim2gene,OMIM:619059
HP:0012639,abnormal nervous system morphology,RETREG1,mim2gene,OMIM:201300
HP:0012639,abnormal nervous system morphology,MAN2B1,mim2gene,OMIM:248500
HP:0012639,abnormal nervous system morphology,DNM2,mim2gene,OMIM:606482
HP:0012639,abnormal nervous system morphology,PAPPA2,mim2gene,OMIM:619489
HP:0012639,abnormal nervous system morphology,NRAS,mim2gene,OMIM:163200
HP:0012639,abnormal nervous system morphology,TMEM216,mim2gene,OMIM:608091
HP:0012639,abnormal nervous system morphology,MANBA,mim2gene,OMIM:248510
HP:0012639,abnormal nervous system morphology,TANC2,mim2gene,OMIM:618906
HP:0012639,abnormal nervous system morphology,ALG13,mim2gene,OMIM:300884
HP:0012639,abnormal nervous system morphology,TRMT10A,mim2gene,OMIM:616033
HP:0012639,abnormal nervous system morphology,KISS1R,mim2gene,OMIM:614837
HP:0012639,abnormal nervous system morphology,COL11A1,mim2gene,OMIM:154780
HP:0012639,abnormal nervous system morphology,TBX2,mim2gene,OMIM:618223
HP:0012639,abnormal nervous system morphology,PYCR2,mim2gene,OMIM:616420
HP:0012639,abnormal nervous system morphology,MPZ,mim2gene,OMIM:145900
HP:0012639,abnormal nervous system morphology,TINF2,mim2gene,OMIM:613990
HP:0012639,abnormal nervous system morphology,LHCGR,mim2gene,OMIM:238320
HP:0012639,abnormal nervous system morphology,ATXN8,mim2gene,OMIM:608768
HP:0012639,abnormal nervous system morphology,ETFDH,mim2gene,OMIM:231680
HP:0012639,abnormal nervous system morphology,POLG,mim2gene,OMIM:258450
HP:0012639,abnormal nervous system morphology,TRAIP,mim2gene,OMIM:616777
HP:0012639,abnormal nervous system morphology,SLC12A2,mim2gene,OMIM:619080
HP:0012639,abnormal nervous system morphology,SUFU,mim2gene,OMIM:155255
HP:0012639,abnormal nervous system morphology,SLC12A2,mim2gene,OMIM:619083
HP:0012639,abnormal nervous system morphology,PIGQ,mim2gene,OMIM:618548
HP:0012639,abnormal nervous system morphology,GRM7,mim2gene,OMIM:618922
HP:0012639,abnormal nervous system morphology,C14ORF39,mim2gene,OMIM:619203
HP:0012639,abnormal nervous system morphology,EDEM3,mim2gene,OMIM:619493
HP:0012639,abnormal nervous system morphology,NDUFV1,mim2gene,OMIM:618225
HP:0012639,abnormal nervous system morphology,NDUFB11,mim2gene,OMIM:309801
HP:0012639,abnormal nervous system morphology,RAI1,mim2gene,OMIM:182290
HP:0012639,abnormal nervous system morphology,SNRPN,mim2gene,OMIM:105830
HP:0012639,abnormal nervous system morphology,GUCY1A1,mim2gene,OMIM:615750
HP:0012639,abnormal nervous system morphology,PUS7,mim2gene,OMIM:618342
HP:0012639,abnormal nervous system morphology,RAC3,mim2gene,OMIM:618577
HP:0012639,abnormal nervous system morphology,LAMA2,mim2gene,OMIM:607855
HP:0012639,abnormal nervous system morphology,AMPD2,mim2gene,OMIM:615809
HP:0012639,abnormal nervous system morphology,TUBGCP4,mim2gene,OMIM:616335
HP:0012639,abnormal nervous system morphology,DNAJC21,mim2gene,OMIM:617052
HP:0012639,abnormal nervous system morphology,IGF1R,mim2gene,OMIM:270450
HP:0012639,abnormal nervous system morphology,ARCN1,mim2gene,OMIM:617164
HP:0012639,abnormal nervous system morphology,SDHB,mim2gene,OMIM:171300
HP:0012639,abnormal nervous system morphology,ATP2B3,mim2gene,OMIM:302500
HP:0012639,abnormal nervous system morphology,AP4B1,mim2gene,OMIM:614066
HP:0012639,abnormal nervous system morphology,HSD17B4,mim2gene,OMIM:261515
HP:0012639,abnormal nervous system morphology,CHRNE,mim2gene,OMIM:608931
HP:0012639,abnormal nervous system morphology,IVD,mim2gene,OMIM:243500
HP:0012639,abnormal nervous system morphology,PSAP,mim2gene,OMIM:249900
HP:0012639,abnormal nervous system morphology,COG8,mim2gene,OMIM:611182
HP:0012639,abnormal nervous system morphology,COX15,mim2gene,OMIM:615119
HP:0012639,abnormal nervous system morphology,PHGDH,mim2gene,OMIM:601815
HP:0012639,abnormal nervous system morphology,FGD1,mim2gene,OMIM:305400
HP:0012639,abnormal nervous system morphology,SLC13A3,mim2gene,OMIM:618384
HP:0012639,abnormal nervous system morphology,MRPL12,mim2gene,OMIM:618951
HP:0012639,abnormal nervous system morphology,FKRP,mim2gene,OMIM:613153
HP:0012639,abnormal nervous system morphology,POMT2,mim2gene,OMIM:613150
HP:0012639,abnormal nervous system morphology,COL6A2,mim2gene,OMIM:255600
HP:0012639,abnormal nervous system morphology,PHF6,mim2gene,OMIM:301900
HP:0012639,abnormal nervous system morphology,TWNK,mim2gene,OMIM:609286
HP:0012639,abnormal nervous system morphology,LARS1,mim2gene,OMIM:615438
HP:0012639,abnormal nervous system morphology,ZEB2,mim2gene,OMIM:235730
HP:0012639,abnormal nervous system morphology,GALNS,mim2gene,OMIM:253000
HP:0012639,abnormal nervous system morphology,NRAS,mim2gene,OMIM:249400
HP:0012639,abnormal nervous system morphology,PEX7,mim2gene,OMIM:266500
HP:0012639,abnormal nervous system morphology,COQ2,mim2gene,OMIM:146500
HP:0012639,abnormal nervous system morphology,ERCC6L2,mim2gene,OMIM:615715
HP:0012639,abnormal nervous system morphology,TP63,mim2gene,OMIM:604292
HP:0012639,abnormal nervous system morphology,SIAH1,mim2gene,OMIM:619314
HP:0012639,abnormal nervous system morphology,HCN1,mim2gene,OMIM:618482
HP:0012639,abnormal nervous system morphology,BICD2,mim2gene,OMIM:618291
HP:0012639,abnormal nervous system morphology,PRNP,mim2gene,OMIM:137440
HP:0012639,abnormal nervous system morphology,CRIPT,mim2gene,OMIM:615789
HP:0012639,abnormal nervous system morphology,NOVA2,mim2gene,OMIM:618859
HP:0012639,abnormal nervous system morphology,CNNM2,mim2gene,OMIM:616418
HP:0012639,abnormal nervous system morphology,NGLY1,mim2gene,OMIM:615273
HP:0012639,abnormal nervous system morphology,PURA,mim2gene,OMIM:616158
HP:0012639,abnormal nervous system morphology,SLC5A7,mim2gene,OMIM:617143
HP:0012639,abnormal nervous system morphology,CHST14,mim2gene,OMIM:601776
HP:0012639,abnormal nervous system morphology,LITAF,mim2gene,OMIM:601098
HP:0012639,abnormal nervous system morphology,MEF2C,mim2gene,OMIM:613443
HP:0012639,abnormal nervous system morphology,NTRK1,mim2gene,OMIM:256800
HP:0012639,abnormal nervous system morphology,TRIP13,mim2gene,OMIM:617598
HP:0012639,abnormal nervous system morphology,FBXL3,mim2gene,OMIM:606220
HP:0012639,abnormal nervous system morphology,SDHD,mim2gene,OMIM:171300
HP:0012639,abnormal nervous system morphology,NDUFAF4,mim2gene,OMIM:618237
HP:0012639,abnormal nervous system morphology,FUZ,mim2gene,OMIM:182940
HP:0012639,abnormal nervous system morphology,LINGO1,mim2gene,OMIM:618103
HP:0012639,abnormal nervous system morphology,TACO1,mim2gene,OMIM:619052
HP:0012639,abnormal nervous system morphology,BCS1L,mim2gene,OMIM:124000
HP:0012639,abnormal nervous system morphology,FCSK,mim2gene,OMIM:618324
HP:0012639,abnormal nervous system morphology,CNTNAP2,mim2gene,OMIM:610042
HP:0012639,abnormal nervous system morphology,SDHB,mim2gene,OMIM:606764
HP:0012639,abnormal nervous system morphology,XRCC4,mim2gene,OMIM:616541
HP:0012639,abnormal nervous system morphology,BTK,mim2gene,OMIM:307200
HP:0012639,abnormal nervous system morphology,PLP1,mim2gene,OMIM:312920
HP:0012639,abnormal nervous system morphology,L1CAM,mim2gene,OMIM:303350
HP:0012639,abnormal nervous system morphology,APOE,mim2gene,OMIM:606889
HP:0012639,abnormal nervous system morphology,DCHS1,mim2gene,OMIM:601390
HP:0012639,abnormal nervous system morphology,PTEN,mim2gene,OMIM:607174
HP:0012639,abnormal nervous system morphology,MPV17,mim2gene,OMIM:256810
HP:0012639,abnormal nervous system morphology,CRPPA,mim2gene,OMIM:614643
HP:0012639,abnormal nervous system morphology,CD27,mim2gene,OMIM:615122
HP:0012639,abnormal nervous system morphology,FGFR3,mim2gene,OMIM:616482
HP:0012639,abnormal nervous system morphology,IFT52,mim2gene,OMIM:617102
HP:0012639,abnormal nervous system morphology,FGFR1,mim2gene,OMIM:190440
HP:0012639,abnormal nervous system morphology,MOCS2,mim2gene,OMIM:252160
HP:0012639,abnormal nervous system morphology,GRIA4,mim2gene,OMIM:617864
HP:0012639,abnormal nervous system morphology,CLCN7,mim2gene,OMIM:166600
HP:0012639,abnormal nervous system morphology,FKTN,mim2gene,OMIM:236670
HP:0012639,abnormal nervous system morphology,AIMP1,mim2gene,OMIM:260600
HP:0012639,abnormal nervous system morphology,BRCA2,mim2gene,OMIM:613029
HP:0012639,abnormal nervous system morphology,SHH,mim2gene,OMIM:611638
HP:0012639,abnormal nervous system morphology,LSS,mim2gene,OMIM:618840
HP:0012639,abnormal nervous system morphology,CYP27A1,mim2gene,OMIM:213700
HP:0012639,abnormal nervous system morphology,PIK3R5,mim2gene,OMIM:615217
HP:0012639,abnormal nervous system morphology,KDM3B,mim2gene,OMIM:618846
HP:0012639,abnormal nervous system morphology,SIGMAR1,mim2gene,OMIM:614373
HP:0012639,abnormal nervous system morphology,PROS1,mim2gene,OMIM:614514
HP:0012639,abnormal nervous system morphology,GLUL,mim2gene,OMIM:610015
HP:0012639,abnormal nervous system morphology,CEP135,mim2gene,OMIM:614673
HP:0012639,abnormal nervous system morphology,NOTCH2NLC,mim2gene,OMIM:619473
HP:0012639,abnormal nervous system morphology,PNPT1,mim2gene,OMIM:614932
HP:0012639,abnormal nervous system morphology,MCM5,mim2gene,OMIM:617564
HP:0012639,abnormal nervous system morphology,CDK5RAP2,mim2gene,OMIM:604804
HP:0012639,abnormal nervous system morphology,ADSS1,mim2gene,OMIM:617030
HP:0012639,abnormal nervous system morphology,NFASC,mim2gene,OMIM:618356
HP:0012639,abnormal nervous system morphology,MYH7,mim2gene,OMIM:255310
HP:0012639,abnormal nervous system morphology,PNPO,mim2gene,OMIM:610090
HP:0012639,abnormal nervous system morphology,TICAM1,mim2gene,OMIM:614850
HP:0012639,abnormal nervous system morphology,SGPL1,mim2gene,OMIM:617575
HP:0012639,abnormal nervous system morphology,B3GALNT2,mim2gene,OMIM:615181
HP:0012639,abnormal nervous system morphology,SHANK3,mim2gene,OMIM:606232
HP:0012639,abnormal nervous system morphology,SDHAF1,mim2gene,OMIM:619166
HP:0012639,abnormal nervous system morphology,PPP2R1A,mim2gene,OMIM:616362
HP:0012639,abnormal nervous system morphology,KCNMA1,mim2gene,OMIM:618596
HP:0012639,abnormal nervous system morphology,PET117,mim2gene,OMIM:619063
HP:0012639,abnormal nervous system morphology,MTRFR,mim2gene,OMIM:615035
HP:0012639,abnormal nervous system morphology,AIP,mim2gene,OMIM:102200
HP:0012639,abnormal nervous system morphology,DCTN1,mim2gene,OMIM:105400
HP:0012639,abnormal nervous system morphology,PTS,mim2gene,OMIM:261640
HP:0012639,abnormal nervous system morphology,ALG9,mim2gene,OMIM:263210
HP:0012639,abnormal nervous system morphology,TGIF1,mim2gene,OMIM:142946
HP:0012639,abnormal nervous system morphology,HES7,mim2gene,OMIM:613686
HP:0012639,abnormal nervous system morphology,SMN1,mim2gene,OMIM:271150
HP:0012639,abnormal nervous system morphology,CDCA7,mim2gene,OMIM:616910
HP:0012639,abnormal nervous system morphology,DAG1,mim2gene,OMIM:616538
HP:0012639,abnormal nervous system morphology,MEFV,mim2gene,OMIM:249100
HP:0012639,abnormal nervous system morphology,MED25,mim2gene,OMIM:616449
HP:0012639,abnormal nervous system morphology,CIITA,mim2gene,OMIM:209920
HP:0012639,abnormal nervous system morphology,VPS33B,mim2gene,OMIM:208085
HP:0012639,abnormal nervous system morphology,PANK2,mim2gene,OMIM:607236
HP:0012639,abnormal nervous system morphology,MFSD2A,mim2gene,OMIM:616486
HP:0012639,abnormal nervous system morphology,MRPS22,mim2gene,OMIM:611719
HP:0012639,abnormal nervous system morphology,UBA1,mim2gene,OMIM:301830
HP:0012639,abnormal nervous system morphology,CAPN1,mim2gene,OMIM:616907
HP:0012639,abnormal nervous system morphology,TBP,mim2gene,OMIM:607136
HP:0012639,abnormal nervous system morphology,CDKN2A,mim2gene,OMIM:155755
HP:0012639,abnormal nervous system morphology,YIF1B,mim2gene,OMIM:619125
HP:0012639,abnormal nervous system morphology,PRKCG,mim2gene,OMIM:605361
HP:0012639,abnormal nervous system morphology,PDYN,mim2gene,OMIM:610245
HP:0012639,abnormal nervous system morphology,PEX5,mim2gene,OMIM:616716
HP:0012639,abnormal nervous system morphology,FREM1,mim2gene,OMIM:614485
HP:0012639,abnormal nervous system morphology,IDUA,mim2gene,OMIM:607016
HP:0012639,abnormal nervous system morphology,SAMD9,mim2gene,OMIM:617053
HP:0012639,abnormal nervous system morphology,NBN,mim2gene,OMIM:251260
HP:0012639,abnormal nervous system morphology,SHROOM4,mim2gene,OMIM:300434
HP:0012639,abnormal nervous system morphology,LZTR1,mim2gene,OMIM:615670
HP:0012639,abnormal nervous system morphology,DICER1,mim2gene,OMIM:601200
HP:0012639,abnormal nervous system morphology,ANOS1,mim2gene,OMIM:308700
HP:0012639,abnormal nervous system morphology,COX7B,mim2gene,OMIM:300887
HP:0012639,abnormal nervous system morphology,NTRK2,mim2gene,OMIM:613886
HP:0012639,abnormal nervous system morphology,DYNC1H1,mim2gene,OMIM:614563
HP:0012639,abnormal nervous system morphology,DDB1,mim2gene,OMIM:619426
HP:0012639,abnormal nervous system morphology,ABCD4,mim2gene,OMIM:614857
HP:0012639,abnormal nervous system morphology,NUP188,mim2gene,OMIM:618804
HP:0012639,abnormal nervous system morphology,DOCK6,mim2gene,OMIM:614219
HP:0012639,abnormal nervous system morphology,GMPPB,mim2gene,OMIM:615352
HP:0012639,abnormal nervous system morphology,IBA57,mim2gene,OMIM:616451
HP:0012639,abnormal nervous system morphology,STT3B,mim2gene,OMIM:615597
HP:0012639,abnormal nervous system morphology,CREBBP,mim2gene,OMIM:180849
HP:0012639,abnormal nervous system morphology,EXOC7,mim2gene,OMIM:619072
HP:0012639,abnormal nervous system morphology,PYCR1,mim2gene,OMIM:612940
HP:0012639,abnormal nervous system morphology,SYNGAP1,mim2gene,OMIM:612621
HP:0012639,abnormal nervous system morphology,MAF,mim2gene,OMIM:601088
HP:0012639,abnormal nervous system morphology,TSFM,mim2gene,OMIM:610505
HP:0012639,abnormal nervous system morphology,SCN9A,mim2gene,OMIM:201300
HP:0012639,abnormal nervous system morphology,KIF5C,mim2gene,OMIM:615282
HP:0012639,abnormal nervous system morphology,TNFRSF13B,mim2gene,OMIM:240500
HP:0012639,abnormal nervous system morphology,BMP4,mim2gene,OMIM:607932
HP:0012639,abnormal nervous system morphology,HPDL,mim2gene,OMIM:619026
HP:0012639,abnormal nervous system morphology,RPE65,mim2gene,OMIM:204100
HP:0012639,abnormal nervous system morphology,RRAS2,mim2gene,OMIM:618624
HP:0012639,abnormal nervous system morphology,STXBP1,mim2gene,OMIM:612164
HP:0012639,abnormal nervous system morphology,LINS1,mim2gene,OMIM:614340
HP:0012639,abnormal nervous system morphology,SAMHD1,mim2gene,OMIM:612952
HP:0012639,abnormal nervous system morphology,TET3,mim2gene,OMIM:618798
HP:0012639,abnormal nervous system morphology,PRKD1,mim2gene,OMIM:617364
HP:0012639,abnormal nervous system morphology,RFWD3,mim2gene,OMIM:617784
HP:0012639,abnormal nervous system morphology,MICOS13,mim2gene,OMIM:618329
HP:0012639,abnormal nervous system morphology,EFL1,mim2gene,OMIM:617941
HP:0012639,abnormal nervous system morphology,COLQ,mim2gene,OMIM:603034
HP:0012639,abnormal nervous system morphology,TPM2,mim2gene,OMIM:255310
HP:0012639,abnormal nervous system morphology,TBL1XR1,mim2gene,OMIM:602342
HP:0012639,abnormal nervous system morphology,GPC4,mim2gene,OMIM:312870
HP:0012639,abnormal nervous system morphology,TELO2,mim2gene,OMIM:616954
HP:0012639,abnormal nervous system morphology,MORC2,mim2gene,OMIM:619090
HP:0012639,abnormal nervous system morphology,TWIST1,mim2gene,OMIM:617746
HP:0012639,abnormal nervous system morphology,ABAT,mim2gene,OMIM:613163
HP:0012639,abnormal nervous system morphology,PPT1,mim2gene,OMIM:256730
HP:0012639,abnormal nervous system morphology,TNFRSF11A,mim2gene,OMIM:612301
HP:0012639,abnormal nervous system morphology,VPS35L,mim2gene,OMIM:619135
HP:0012639,abnormal nervous system morphology,MIPEP,mim2gene,OMIM:617228
HP:0012639,abnormal nervous system morphology,USP18,mim2gene,OMIM:617397
HP:0012639,abnormal nervous system morphology,TKFC,mim2gene,OMIM:618805
HP:0012639,abnormal nervous system morphology,GABRA2,mim2gene,OMIM:618557
HP:0012639,abnormal nervous system morphology,MDH1,mim2gene,OMIM:618959
HP:0012639,abnormal nervous system morphology,PDHX,mim2gene,OMIM:245349
HP:0012639,abnormal nervous system morphology,DCTN1,mim2gene,OMIM:607641
HP:0012639,abnormal nervous system morphology,SPEG,mim2gene,OMIM:615959
HP:0012639,abnormal nervous system morphology,GOT2,mim2gene,OMIM:618721
HP:0012639,abnormal nervous system morphology,SEPSECS,mim2gene,OMIM:613811
HP:0012639,abnormal nervous system morphology,PALB2,mim2gene,OMIM:610832
HP:0012639,abnormal nervous system morphology,CLN8,mim2gene,OMIM:610003
HP:0012639,abnormal nervous system morphology,ND6,mim2gene,OMIM:540000
HP:0012639,abnormal nervous system morphology,COQ7,mim2gene,OMIM:616733
HP:0012639,abnormal nervous system morphology,ATP7B,mim2gene,OMIM:277900
HP:0012639,abnormal nervous system morphology,PKDCC,mim2gene,OMIM:618821
HP:0012639,abnormal nervous system morphology,LARGE1,mim2gene,OMIM:613154
HP:0012639,abnormal nervous system morphology,ARX,mim2gene,OMIM:308350
HP:0012639,abnormal nervous system morphology,NPRL3,mim2gene,OMIM:617118
HP:0012639,abnormal nervous system morphology,TSC2,mim2gene,OMIM:613254
HP:0012639,abnormal nervous system morphology,TRNS1,mim2gene,OMIM:220110
HP:0012639,abnormal nervous system morphology,PNKP,mim2gene,OMIM:613402
HP:0012639,abnormal nervous system morphology,TBX19,mim2gene,OMIM:201400
HP:0012639,abnormal nervous system morphology,ITM2B,mim2gene,OMIM:117300
