HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
,Abnormality of limbs,10516,FBLN5,-,mim2gene,OMIM:219100,
,Abnormality of limbs,57492,ARID1B,,orphadata,ORPHA:1465,
,Abnormality of limbs,85021,REPS1,question,mim2gene,OMIM:617916,
,Abnormality of limbs,3481,IGF2,,orphadata,ORPHA:231140,
,Abnormality of limbs,95681,CEP41,-,mim2gene,OMIM:614464,
,Abnormality of limbs,57704,GBA2,,orphadata,ORPHA:352641,
,Abnormality of limbs,51132,RLIM,,orphadata,ORPHA:528084,
,Abnormality of limbs,2623,GATA1,-,mim2gene,OMIM:190685,
,Abnormality of limbs,51114,ZDHHC9,,orphadata,ORPHA:776,
,Abnormality of limbs,7015,TERT,,orphadata,ORPHA:2495,
,Abnormality of limbs,2782,GNB1,-,mim2gene,OMIM:616973,
,Abnormality of limbs,4882,NPR 2.00,-,mim2gene,OMIM:615923,
,Abnormality of limbs,3782,KCNN3,-,mim2gene,OMIM:618658,
,Abnormality of limbs,2590,GALNT2,-,mim2gene,OMIM:618885,
,Abnormality of limbs,6663,SOX10,,orphadata,ORPHA:478,
,Abnormality of limbs,7048,TGFBR2,-,mim2gene,OMIM:610168,
,Abnormality of limbs,79158,GNPTAB,-,mim2gene,OMIM:252600,
,Abnormality of limbs,51651,PTRH2,-,mim2gene,OMIM:616263,
,Abnormality of limbs,25782,RAB3GAP2,,orphadata,ORPHA:1387,
,Abnormality of limbs,54551,MAGEL2,,orphadata,ORPHA:177910,
,Abnormality of limbs,6843,VAMP1,-,mim2gene,OMIM:108600,
,Abnormality of limbs,3043,HBB,,orphadata,ORPHA:231226,
,Abnormality of limbs,8220,ESS2,-,mim2gene,OMIM:192430,
,Abnormality of limbs,5832,ALDH18A1,,orphadata,ORPHA:447757,
,Abnormality of limbs,5290,PIK3CA,,orphadata,ORPHA:2495,
,Abnormality of limbs,5314,PKHD1,,orphadata,ORPHA:731,
,Abnormality of limbs,91461,PKDCC,-,mim2gene,OMIM:618821,
,Abnormality of limbs,6340,SCNN1G,,orphadata,ORPHA:60033,
,Abnormality of limbs,7840,ALMS1,-,mim2gene,OMIM:203800,
,Abnormality of limbs,23443,SLC35A3,,orphadata,ORPHA:370943,
,Abnormality of limbs,5351,PLOD1,,orphadata,ORPHA:1900,
,Abnormality of limbs,23327,NEDD4L,,orphadata,ORPHA:98892,
,Abnormality of limbs,23522,KAT6B,,orphadata,ORPHA:85201,
,Abnormality of limbs,9373,PLAA,,orphadata,ORPHA:521426,
,Abnormality of limbs,8200,GDF5,-,mim2gene,OMIM:615298,
,Abnormality of limbs,55624,POMGNT1,,orphadata,ORPHA:370959,
,Abnormality of limbs,1630,DCC,,orphadata,ORPHA:478,
,Abnormality of limbs,2263,FGFR2,-,mim2gene,OMIM:207410,
,Abnormality of limbs,478,ATP1A3,,orphadata,ORPHA:1171,
,Abnormality of limbs,23592,LEMD3,,orphadata,ORPHA:94063,
,Abnormality of limbs,2778,GNAS,,orphadata,ORPHA:562,
,Abnormality of limbs,2006,ELN,,orphadata,ORPHA:91387,
,Abnormality of limbs,111,ADCY5,,orphadata,ORPHA:324588,
,Abnormality of limbs,65125,WNK1,-,mim2gene,OMIM:201300,
,Abnormality of limbs,157680,VPS13B,-,mim2gene,OMIM:216550,
,Abnormality of limbs,6638,SNRPN,-,mim2gene,OMIM:176270,
,Abnormality of limbs,51053,GMNN,,orphadata,ORPHA:2554,
,Abnormality of limbs,5573,PRKAR1A,,orphadata,ORPHA:615,
,Abnormality of limbs,23769,FLRT1,,orphadata,ORPHA:320406,
,Abnormality of limbs,3756,KCNH1,-,mim2gene,OMIM:135500,
,Abnormality of limbs,93233,ODAD1,,orphadata,ORPHA:244,
,Abnormality of limbs,6049,RNF6,,orphadata,ORPHA:99977,
,Abnormality of limbs,2261,FGFR3,-,mim2gene,OMIM:187601,
,Abnormality of limbs,1785,DNM2,-,mim2gene,OMIM:606482,
,Abnormality of limbs,51339,DACT1,,orphadata,ORPHA:63260,
,Abnormality of limbs,3981,LIG4,,orphadata,ORPHA:99812,
,Abnormality of limbs,2218,FKTN,,orphadata,ORPHA:370980,
,Abnormality of limbs,89884,LHX4,,orphadata,ORPHA:95494,
,Abnormality of limbs,8481,OFD1,,orphadata,ORPHA:2754,
,Abnormality of limbs,55210,ATAD3A,,orphadata,ORPHA:496790,
,Abnormality of limbs,6928,HNF1B,,orphadata,ORPHA:1309,
,Abnormality of limbs,80144,FRAS1,,orphadata,ORPHA:2052,
,Abnormality of limbs,8200,GDF5,-,mim2gene,OMIM:610017,
,Abnormality of limbs,9508,ADAMTS3,,orphadata,ORPHA:2136,
,Abnormality of limbs,1954,MEGF8,,orphadata,ORPHA:65759,
,Abnormality of limbs,23387,SIK3,question,mim2gene,OMIM:618162,
,Abnormality of limbs,9731,CEP104,,orphadata,ORPHA:475,
,Abnormality of limbs,2253,FGF8,,orphadata,ORPHA:93926,
,Abnormality of limbs,999,CDH1,-,mim2gene,OMIM:119580,
,Abnormality of limbs,1298,COL9A2,,orphadata,ORPHA:250984,
,Abnormality of limbs,9487,PIGL,,orphadata,ORPHA:3474,
,Abnormality of limbs,2177,FANCD2,-,mim2gene,OMIM:227646,
,Abnormality of limbs,547,KIF1A,,orphadata,ORPHA:101010,
,Abnormality of limbs,3872,KRT17,-,mim2gene,OMIM:167210,
,Abnormality of limbs,5830,PEX5,-,mim2gene,OMIM:214110,
,Abnormality of limbs,166378,SPATA5,,orphadata,ORPHA:457351,
,Abnormality of limbs,55790,CSGALNACT1,-,mim2gene,OMIM:618870,
,Abnormality of limbs,246329,STAC3,,orphadata,ORPHA:168572,
,Abnormality of limbs,2261,FGFR3,,orphadata,ORPHA:15,
,Abnormality of limbs,54463,RETREG1,,orphadata,ORPHA:970,
,Abnormality of limbs,9409,PEX16,,orphadata,ORPHA:44,
,Abnormality of limbs,10743,RAI1,,orphadata,ORPHA:819,
,Abnormality of limbs,91574,MTRFR,-,mim2gene,OMIM:615035,
,Abnormality of limbs,5144,PDE4D,-,mim2gene,OMIM:614613,
,Abnormality of limbs,2619,GAS1,,orphadata,ORPHA:93924,
,Abnormality of limbs,2074,ERCC6,-,mim2gene,OMIM:133540,
,Abnormality of limbs,100144748,KLLN,,orphadata,ORPHA:201,
,Abnormality of limbs,57728,WDR19,question,mim2gene,OMIM:614376,
,Abnormality of limbs,8195,MKKS,-,mim2gene,OMIM:236700,
,Abnormality of limbs,1292,COL6A2,question,mim2gene,OMIM:255600,
,Abnormality of limbs,2643,GCH1,-,mim2gene,OMIM:233910,
,Abnormality of limbs,5373,PMM2,,orphadata,ORPHA:79318,
,Abnormality of limbs,84277,DNAJC30,,orphadata,ORPHA:904,
,Abnormality of limbs,7020,TFAP2A,,orphadata,ORPHA:1297,
,Abnormality of limbs,137392,CIBAR1,question,mim2gene,OMIM:618219,
,Abnormality of limbs,1144,CHRND,-,mim2gene,OMIM:253290,
,Abnormality of limbs,6569,SLC34A1,,orphadata,ORPHA:157215,
,Abnormality of limbs,100151683,RNU4ATAC,,orphadata,ORPHA:353298,
,Abnormality of limbs,54517,PUS7,,orphadata,ORPHA:528084,
,Abnormality of limbs,57222,ERGIC1,question,mim2gene,OMIM:208100,
,Abnormality of limbs,64327,LMBR1,,orphadata,ORPHA:93405,
,Abnormality of limbs,22861,NLRP1,-,mim2gene,OMIM:617388,
,Abnormality of limbs,2313,FLI1,,orphadata,ORPHA:2308,
,Abnormality of limbs,6477,SIAH1,-,mim2gene,OMIM:619314,
,Abnormality of limbs,117581,TWIST2,-,mim2gene,OMIM:200110,
,Abnormality of limbs,3329,HSPD1,,orphadata,ORPHA:100994,
,Abnormality of limbs,6324,SCN1B,,orphadata,ORPHA:1934,
,Abnormality of limbs,1235,CCR6,,orphadata,ORPHA:220402,
,Abnormality of limbs,10522,DEAF1,,orphadata,ORPHA:819,
,Abnormality of limbs,9244,CRLF1,-,mim2gene,OMIM:272430,
,Abnormality of limbs,202018,TAPT1,-,mim2gene,OMIM:616897,
,Abnormality of limbs,5727,PTCH1,-,mim2gene,OMIM:109400,
,Abnormality of limbs,92002,CCNQ,-,mim2gene,OMIM:300707,
,Abnormality of limbs,5500,PPP1CB,,orphadata,ORPHA:2701,
,Abnormality of limbs,79147,FKRP,,orphadata,ORPHA:370980,
,Abnormality of limbs,2260,FGFR1,-,mim2gene,OMIM:166250,
,Abnormality of limbs,23065,EMC1,,orphadata,ORPHA:480898,
,Abnormality of limbs,2677,GGCX,-,mim2gene,OMIM:277450,
,Abnormality of limbs,5648,MASP1,,orphadata,ORPHA:293843,
,Abnormality of limbs,9241,NOG,-,mim2gene,OMIM:186500,
,Abnormality of limbs,875,CBS,-,mim2gene,OMIM:236200,
,Abnormality of limbs,5295,PIK3R1,,orphadata,ORPHA:3163,
,Abnormality of limbs,55644,OSGEP,-,mim2gene,OMIM:617729,
,Abnormality of limbs,81794,ADAMTS10,,orphadata,ORPHA:3449,
,Abnormality of limbs,134218,DNAJC21,-,mim2gene,OMIM:260400,
,Abnormality of limbs,1161,ERCC8,,orphadata,ORPHA:90321,
,Abnormality of limbs,6507,SLC1A3,,orphadata,ORPHA:2131,
,Abnormality of limbs,55691,FRMD4A,,orphadata,ORPHA:466688,
,Abnormality of limbs,2316,FLNA,,orphadata,ORPHA:1826,
,Abnormality of limbs,176,ACAN,,orphadata,ORPHA:171866,
,Abnormality of limbs,8626,TP63,,orphadata,ORPHA:199302,
,Abnormality of limbs,2033,EP300,-,mim2gene,OMIM:180849,
,Abnormality of limbs,25977,NECAP1,,orphadata,ORPHA:442835,
,Abnormality of limbs,215,ABCD1,,orphadata,ORPHA:139396,
,Abnormality of limbs,10243,GPHN,-,mim2gene,OMIM:149400,
,Abnormality of limbs,1213,CLTC,,orphadata,ORPHA:442835,
,Abnormality of limbs,3239,HOXD13,,orphadata,ORPHA:93406,
,Abnormality of limbs,23065,EMC1,-,mim2gene,OMIM:616875,
,Abnormality of limbs,10982,MAPRE2,-,mim2gene,OMIM:616734,
,Abnormality of limbs,9091,PIGQ,-,mim2gene,OMIM:618548,
,Abnormality of limbs,199857,ALG14,-,mim2gene,OMIM:619036,
,Abnormality of limbs,3190,HNRNPK,,orphadata,ORPHA:352665,
,Abnormality of limbs,3981,LIG4,,orphadata,ORPHA:39041,
,Abnormality of limbs,215,ABCD1,,orphadata,ORPHA:388,
,Abnormality of limbs,8675,STX16,,orphadata,ORPHA:94089,
,Abnormality of limbs,10984,KCNQ1OT1,,orphadata,ORPHA:2128,
,Abnormality of limbs,894,CCND2,-,mim2gene,OMIM:615938,
,Abnormality of limbs,57539,WDR35,-,mim2gene,OMIM:614091,
,Abnormality of limbs,203859,ANO5,-,mim2gene,OMIM:166260,
,Abnormality of limbs,27125,AFF4,,orphadata,ORPHA:444077,
,Abnormality of limbs,526,ATP6V1B2,,orphadata,ORPHA:3473,
,Abnormality of limbs,2782,GNB1,,orphadata,ORPHA:488613,
,Abnormality of limbs,8195,MKKS,-,mim2gene,OMIM:605231,
,Abnormality of limbs,54344,DPM3,,orphadata,ORPHA:263494,
,Abnormality of limbs,10026,PIGK,-,mim2gene,OMIM:618879,
,Abnormality of limbs,23135,KDM6B,-,mim2gene,OMIM:618505,
,Abnormality of limbs,2556,GABRA3,,orphadata,ORPHA:79102,
,Abnormality of limbs,79147,FKRP,,orphadata,ORPHA:370968,
,Abnormality of limbs,55112,DYNC2I1,-,mim2gene,OMIM:615503,
,Abnormality of limbs,166378,SPATA5,-,mim2gene,OMIM:616577,
,Abnormality of limbs,9210,BMP15,,orphadata,ORPHA:243,
,Abnormality of limbs,79719,AAGAB,-,mim2gene,OMIM:148600,
,Abnormality of limbs,5898,RALA,-,mim2gene,OMIM:619311,
,Abnormality of limbs,2317,FLNB,-,mim2gene,OMIM:150250,
,Abnormality of limbs,5813,PURA,,orphadata,ORPHA:314655,
,Abnormality of limbs,1311,COMP,,orphadata,ORPHA:750,
,Abnormality of limbs,55764,IFT122,,orphadata,ORPHA:1515,
,Abnormality of limbs,26154,ABCA12,-,mim2gene,OMIM:601277,
,Abnormality of limbs,7436,VLDLR,-,mim2gene,OMIM:224050,
,Abnormality of limbs,7051,TGM1,-,mim2gene,OMIM:242300,
,Abnormality of limbs,9049,AIP,,orphadata,ORPHA:963,
,Abnormality of limbs,7252,TSHB,,orphadata,ORPHA:90674,
,Abnormality of limbs,9896,FIG4,-,mim2gene,OMIM:216340,
,Abnormality of limbs,8924,HERC2,-,mim2gene,OMIM:615516,
,Abnormality of limbs,9152,SLC6A5,,orphadata,ORPHA:3197,
,Abnormality of limbs,1828,DSG1,-,mim2gene,OMIM:615508,
,Abnormality of limbs,9420,CYP7B1,,orphadata,ORPHA:100986,
,Abnormality of limbs,9131,AIFM1,,orphadata,ORPHA:83629,
,Abnormality of limbs,84876,ORAI1,-,mim2gene,OMIM:615883,
,Abnormality of limbs,1487,CTBP1,-,mim2gene,OMIM:194190,
,Abnormality of limbs,22995,CEP152,,orphadata,ORPHA:808,
,Abnormality of limbs,114548,NLRP3,-,mim2gene,OMIM:191900,
,Abnormality of limbs,2720,GLB1,,orphadata,ORPHA:79255,
,Abnormality of limbs,9568,GABBR2,-,mim2gene,OMIM:617903,
,Abnormality of limbs,71,ACTG1,,orphadata,ORPHA:2995,
,Abnormality of limbs,2263,FGFR2,,orphadata,ORPHA:794,
,Abnormality of limbs,1302,COL11A2,,orphadata,ORPHA:2021,
,Abnormality of limbs,57545,CC2D2A,,orphadata,ORPHA:1454,
,Abnormality of limbs,7020,TFAP2A,-,mim2gene,OMIM:113620,
,Abnormality of limbs,29967,LRP12,-,mim2gene,OMIM:164310,
,Abnormality of limbs,5718,PSMD12,-,mim2gene,OMIM:617516,
,Abnormality of limbs,3980,LIG3,,orphadata,ORPHA:298,
,Abnormality of limbs,84665,MYPN,,orphadata,ORPHA:171881,
,Abnormality of limbs,23636,NUP62,,orphadata,ORPHA:225154,
,Abnormality of limbs,23299,BICD2,-,mim2gene,OMIM:615290,
,Abnormality of limbs,2258,FGF13,-,mim2gene,OMIM:301058,
,Abnormality of limbs,51259,TMEM216,-,mim2gene,OMIM:608091,
,Abnormality of limbs,1062,CENPE,question,mim2gene,OMIM:616051,
,Abnormality of limbs,6567,SLC16A2,,orphadata,ORPHA:59,
,Abnormality of limbs,11155,LDB3,,orphadata,ORPHA:98912,
,Abnormality of limbs,1063,CENPF,-,mim2gene,OMIM:243605,
,Abnormality of limbs,139285,AMER1,,orphadata,ORPHA:2780,
,Abnormality of limbs,1020,CDK5,question,mim2gene,OMIM:616342,
,Abnormality of limbs,65062,TMEM237,,orphadata,ORPHA:564,
,Abnormality of limbs,7707,ZNF148,-,mim2gene,OMIM:617260,
,Abnormality of limbs,55215,FANCI,-,mim2gene,OMIM:609053,
,Abnormality of limbs,3853,KRT6A,,orphadata,ORPHA:2309,
,Abnormality of limbs,2263,FGFR2,-,mim2gene,OMIM:614592,
,Abnormality of limbs,9935,MAFB,-,mim2gene,OMIM:166300,
,Abnormality of limbs,90417,KNSTRN,question,mim2gene,OMIM:613328,
,Abnormality of limbs,3839,KPNA3,,orphadata,ORPHA:171612,
,Abnormality of limbs,2274,FHL2,,orphadata,ORPHA:154,
,Abnormality of limbs,658,BMPR1B,,orphadata,ORPHA:93384,
,Abnormality of limbs,6473,SHOX,-,mim2gene,OMIM:127300,
,Abnormality of limbs,10087,CERT1,-,mim2gene,OMIM:616351,
,Abnormality of limbs,2697,GJA1,,orphadata,ORPHA:93404,
,Abnormality of limbs,23112,TNRC6B,,orphadata,ORPHA:528084,
,Abnormality of limbs,72,ACTG2,,orphadata,ORPHA:2604,
,Abnormality of limbs,9215,LARGE1,,orphadata,ORPHA:899,
,Abnormality of limbs,2253,FGF8,,orphadata,ORPHA:93924,
,Abnormality of limbs,362,AQP5,-,mim2gene,OMIM:600231,
,Abnormality of limbs,2697,GJA1,-,mim2gene,OMIM:617525,
,Abnormality of limbs,2010,EMD,,orphadata,ORPHA:98863,
,Abnormality of limbs,92344,GORAB,,orphadata,ORPHA:2078,
,Abnormality of limbs,57167,SALL4,-,mim2gene,OMIM:607323,
,Abnormality of limbs,1798,DPAGT1,-,mim2gene,OMIM:608093,
,Abnormality of limbs,1075,CTSC,,orphadata,ORPHA:678,
,Abnormality of limbs,147372,CCBE1,-,mim2gene,OMIM:235510,
,Abnormality of limbs,55851,PSENEN,,orphadata,ORPHA:79145,
,Abnormality of limbs,10585,POMT1,,orphadata,ORPHA:86812,
,Abnormality of limbs,254065,BRWD3,-,mim2gene,OMIM:300659,
,Abnormality of limbs,4704,NDUFA9,-,mim2gene,OMIM:618247,
,Abnormality of limbs,2690,GHR,,orphadata,ORPHA:633,
,Abnormality of limbs,6443,SGCB,-,mim2gene,OMIM:604286,
,Abnormality of limbs,1028,CDKN1C,,orphadata,ORPHA:397590,
,Abnormality of limbs,6261,RYR1,,orphadata,ORPHA:98905,
,Abnormality of limbs,1062,CENPE,,orphadata,ORPHA:808,
,Abnormality of limbs,8120,AP3B2,-,mim2gene,OMIM:617276,
,Abnormality of limbs,1959,EGR2,-,mim2gene,OMIM:145900,
,Abnormality of limbs,673,BRAF,,orphadata,ORPHA:1340,
,Abnormality of limbs,51604,PIGT,,orphadata,ORPHA:369837,
,Abnormality of limbs,10436,EMG1,-,mim2gene,OMIM:211180,
,Abnormality of limbs,2778,GNAS,-,mim2gene,OMIM:612463,
,Abnormality of limbs,129563,DIS3L2,,orphadata,ORPHA:2849,
,Abnormality of limbs,9927,MFN2,-,mim2gene,OMIM:617087,
,Abnormality of limbs,89884,LHX4,,orphadata,ORPHA:226307,
,Abnormality of limbs,80184,CEP290,,orphadata,ORPHA:564,
,Abnormality of limbs,2260,FGFR1,-,mim2gene,OMIM:615465,
,Abnormality of limbs,1161,ERCC8,-,mim2gene,OMIM:216400,
,Abnormality of limbs,4869,NPM1,,orphadata,ORPHA:1775,
,Abnormality of limbs,59344,ALOXE3,,orphadata,ORPHA:79394,
,Abnormality of limbs,10262,SF3B4,,orphadata,ORPHA:1788,
,Abnormality of limbs,1756,DMD,,orphadata,ORPHA:777,
,Abnormality of limbs,2736,GLI2,,orphadata,ORPHA:93924,
,Abnormality of limbs,10555,AGPAT2,,orphadata,ORPHA:528,
,Abnormality of limbs,4621,MYH3,-,mim2gene,OMIM:618469,
,Abnormality of limbs,8831,SYNGAP1,,orphadata,ORPHA:1942,
,Abnormality of limbs,9927,MFN2,-,mim2gene,OMIM:609260,
,Abnormality of limbs,348980,HCN1,,orphadata,ORPHA:442835,
,Abnormality of limbs,3549,IHH,,orphadata,ORPHA:93388,
,Abnormality of limbs,162514,TRPV3,-,mim2gene,OMIM:614594,
,Abnormality of limbs,1644,DDC,-,mim2gene,OMIM:608643,
,Abnormality of limbs,6654,SOS 1,,orphadata,ORPHA:648,
,Abnormality of limbs,86,ACTL6A,,orphadata,ORPHA:528084,
,Abnormality of limbs,2335,FN1,-,mim2gene,OMIM:184255,
,Abnormality of limbs,1272,CNTN1,question,mim2gene,OMIM:612540,
,Abnormality of limbs,825,CAPN3,-,mim2gene,OMIM:253600,
,Abnormality of limbs,8200,GDF5,,orphadata,ORPHA:93384,
,Abnormality of limbs,8139,GAN,-,mim2gene,OMIM:256850,
,Abnormality of limbs,3858,KRT10,-,mim2gene,OMIM:113800,
,Abnormality of limbs,6331,SCN5A,,orphadata,ORPHA:154,
,Abnormality of limbs,6608,SMO,,orphadata,ORPHA:1553,
,Abnormality of limbs,26040,SETBP1,,orphadata,ORPHA:798,
,Abnormality of limbs,27077,B9D1,,orphadata,ORPHA:475,
,Abnormality of limbs,5139,PDE3A,-,mim2gene,OMIM:112410,
,Abnormality of limbs,6885,MAP3K7,-,mim2gene,OMIM:617137,
,Abnormality of limbs,85358,SHANK3,,orphadata,ORPHA:48652,
,Abnormality of limbs,23259,DDHD2,-,mim2gene,OMIM:615033,
,Abnormality of limbs,51621,KLF13,-,mim2gene,OMIM:612001,
,Abnormality of limbs,10463,SLC30A9,question,mim2gene,OMIM:617595,
,Abnormality of limbs,145258,GSC,-,mim2gene,OMIM:602471,
,Abnormality of limbs,4633,MYL2,,orphadata,ORPHA:2020,
,Abnormality of limbs,6916,TBXAS1,-,mim2gene,OMIM:231095,
,Abnormality of limbs,405753,DUOXA2,,orphadata,ORPHA:95716,
,Abnormality of limbs,1281,COL3A1,-,mim2gene,OMIM:130050,
,Abnormality of limbs,4137,MAPT,,orphadata,ORPHA:240094,
,Abnormality of limbs,197131,UBR1,-,mim2gene,OMIM:243800,
,Abnormality of limbs,5594,MAPK1,,orphadata,ORPHA:261330,
,Abnormality of limbs,1277,COL1A1,,orphadata,ORPHA:1310,
,Abnormality of limbs,4893,NRAS,,orphadata,ORPHA:648,
,Abnormality of limbs,4593,MUSK,-,mim2gene,OMIM:208150,
,Abnormality of limbs,4851,NOTCH1,-,mim2gene,OMIM:616028,
,Abnormality of limbs,5594,MAPK1,-,mim2gene,OMIM:619087,
,Abnormality of limbs,3097,HIVEP2,-,mim2gene,OMIM:616977,
,Abnormality of limbs,4703,NEB,,orphadata,ORPHA:171436,
,Abnormality of limbs,427,ASAH1,,orphadata,ORPHA:2590,
,Abnormality of limbs,5048,PAFAH1B1,,orphadata,ORPHA:217385,
,Abnormality of limbs,5648,MASP1,-,mim2gene,OMIM:257920,
,Abnormality of limbs,1824,DSC2,-,mim2gene,OMIM:610476,
,Abnormality of limbs,4838,NODAL,,orphadata,ORPHA:93926,
,Abnormality of limbs,5144,PDE4D,,orphadata,ORPHA:950,
,Abnormality of limbs,650,BMP2,,orphadata,ORPHA:93396,
,Abnormality of limbs,658,BMPR1B,,orphadata,ORPHA:93396,
,Abnormality of limbs,388015,RTL1,,orphadata,ORPHA:96334,
,Abnormality of limbs,1294,COL7A1,-,mim2gene,OMIM:226600,
,Abnormality of limbs,259232,NALCN,-,mim2gene,OMIM:616266,
,Abnormality of limbs,3899,AFF3,-,mim2gene,OMIM:619297,
,Abnormality of limbs,60684,TRAPPC11,,orphadata,ORPHA:369847,
,Abnormality of limbs,23102,TBC1D2B,-,mim2gene,OMIM:619323,
,Abnormality of limbs,10847,SRCAP,,orphadata,ORPHA:528084,
,Abnormality of limbs,3339,HSPG2,,orphadata,ORPHA:1606,
,Abnormality of limbs,270,AMPD1,,orphadata,ORPHA:45,
,Abnormality of limbs,23169,SLC35D1,,orphadata,ORPHA:3144,
,Abnormality of limbs,2261,FGFR3,-,mim2gene,OMIM:602849,
,Abnormality of limbs,1836,SLC26A2,-,mim2gene,OMIM:222600,
,Abnormality of limbs,10519,CIB1,-,mim2gene,OMIM:618267,
,Abnormality of limbs,1491,CTH,,orphadata,ORPHA:212,
,Abnormality of limbs,64421,DCLRE1C,,orphadata,ORPHA:39041,
,Abnormality of limbs,8626,TP63,-,mim2gene,OMIM:103285,
,Abnormality of limbs,10486,CAP2,,orphadata,ORPHA:154,
,Abnormality of limbs,3008,H1-4,-,mim2gene,OMIM:617537,
,Abnormality of limbs,6843,VAMP1,,orphadata,ORPHA:98914,
,Abnormality of limbs,29123,ANKRD11,-,mim2gene,OMIM:148050,
,Abnormality of limbs,8822,FGF17,,orphadata,ORPHA:478,
,Abnormality of limbs,84466,MEGF10,-,mim2gene,OMIM:614399,
,Abnormality of limbs,57562,CEP126,,orphadata,ORPHA:65684,
,Abnormality of limbs,126792,B3GALT6,-,mim2gene,OMIM:609465,
,Abnormality of limbs,3549,IHH,,orphadata,ORPHA:63446,
,Abnormality of limbs,3736,KCNA1,,orphadata,ORPHA:37612,
,Abnormality of limbs,5745,PTH1R,,orphadata,ORPHA:79106,
,Abnormality of limbs,56916,SMARCAD1,-,mim2gene,OMIM:181600,
,Abnormality of limbs,9343,EFTUD2,-,mim2gene,OMIM:610536,
,Abnormality of limbs,274,BIN1,,orphadata,ORPHA:169186,
,Abnormality of limbs,10908,PNPLA6,-,mim2gene,OMIM:612020,
,Abnormality of limbs,26128,KIFBP,-,mim2gene,OMIM:609460,
,Abnormality of limbs,56521,DNAJC12,-,mim2gene,OMIM:617384,
,Abnormality of limbs,54919,DNAAF5,,orphadata,ORPHA:244,
,Abnormality of limbs,84162,KIAA1109,-,mim2gene,OMIM:617822,
,Abnormality of limbs,374654,KIF7,,orphadata,ORPHA:2754,
,Abnormality of limbs,9031,BAZ1B,,orphadata,ORPHA:904,
,Abnormality of limbs,55384,MEG3,,orphadata,ORPHA:96334,
,Abnormality of limbs,128,ADH5,-,mim2gene,OMIM:619151,
,Abnormality of limbs,91869,RFT1,-,mim2gene,OMIM:612015,
,Abnormality of limbs,26123,TCTN3,,orphadata,ORPHA:564,
,Abnormality of limbs,55624,POMGNT1,,orphadata,ORPHA:899,
,Abnormality of limbs,4758,NEU1,,orphadata,ORPHA:93400,
,Abnormality of limbs,9897,WASHC5,-,mim2gene,OMIM:603563,
,Abnormality of limbs,54567,DLL4,,orphadata,ORPHA:1114,
,Abnormality of limbs,8626,TP63,,orphadata,ORPHA:2440,
,Abnormality of limbs,9241,NOG,-,mim2gene,OMIM:184460,
,Abnormality of limbs,3081,HGD,,orphadata,ORPHA:56,
,Abnormality of limbs,10682,EBP,-,mim2gene,OMIM:302960,
,Abnormality of limbs,26123,TCTN3,,orphadata,ORPHA:2753,
,Abnormality of limbs,29123,ANKRD11,,orphadata,ORPHA:2332,
,Abnormality of limbs,966,CD59,-,mim2gene,OMIM:612300,
,Abnormality of limbs,170302,ARX,,orphadata,ORPHA:777,
,Abnormality of limbs,84668,FAM126A,-,mim2gene,OMIM:610532,
,Abnormality of limbs,11154,AP4S1,-,mim2gene,OMIM:614067,
,Abnormality of limbs,10733,PLK4,,orphadata,ORPHA:808,
,Abnormality of limbs,79738,BBS10,,orphadata,ORPHA:110,
,Abnormality of limbs,51371,POMP,-,mim2gene,OMIM:601952,
,Abnormality of limbs,79770,TXNDC15,,orphadata,ORPHA:564,
,Abnormality of limbs,6023,RMRP,,orphadata,ORPHA:175,
,Abnormality of limbs,51,ACOX1,-,mim2gene,OMIM:618960,
,Abnormality of limbs,4604,MYBPC1,,orphadata,ORPHA:1146,
,Abnormality of limbs,5376,PMP22,,orphadata,ORPHA:640,
,Abnormality of limbs,10060,ABCC9,,orphadata,ORPHA:154,
,Abnormality of limbs,3845,KRAS,-,mim2gene,OMIM:600268,
,Abnormality of limbs,25942,SIN3A,-,mim2gene,OMIM:613406,
,Abnormality of limbs,83550,GPR101,,orphadata,ORPHA:963,
,Abnormality of limbs,4920,ROR2,-,mim2gene,OMIM:113000,
,Abnormality of limbs,6324,SCN1B,,orphadata,ORPHA:36387,
,Abnormality of limbs,26580,BSCL2,-,mim2gene,OMIM:619112,
,Abnormality of limbs,25923,ATL3,-,mim2gene,OMIM:615632,
,Abnormality of limbs,84148,KAT8,-,mim2gene,OMIM:618974,
,Abnormality of limbs,23529,CLCF1,-,mim2gene,OMIM:610313,
,Abnormality of limbs,6938,TCF12,,orphadata,ORPHA:35099,
,Abnormality of limbs,65125,WNK1,,orphadata,ORPHA:970,
,Abnormality of limbs,686,BTD,,orphadata,ORPHA:79241,
,Abnormality of limbs,29954,POMT2,,orphadata,ORPHA:206559,
,Abnormality of limbs,540,ATP7B,,orphadata,ORPHA:905,
,Abnormality of limbs,55505,NOP10,,orphadata,ORPHA:1775,
,Abnormality of limbs,50506,DUOX2,,orphadata,ORPHA:95716,
,Abnormality of limbs,3664,IRF6,-,mim2gene,OMIM:119500,
,Abnormality of limbs,4625,MYH7,-,mim2gene,OMIM:181430,
,Abnormality of limbs,50717,DCAF8,question,mim2gene,OMIM:610100,
,Abnormality of limbs,29089,UBE2T,,orphadata,ORPHA:84,
,Abnormality of limbs,5375,PMP2,-,mim2gene,OMIM:618279,
