HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
HP:0040064,Abnormality of limbs,5832,ALDH18A1,-,mim2gene,OMIM:616586,
HP:0040064,Abnormality of limbs,9241,NOG,,orphadata,ORPHA:3237,
HP:0040064,Abnormality of limbs,5167,ENPP1,,orphadata,ORPHA:289176,
HP:0040064,Abnormality of limbs,7403,KDM6A,,orphadata,ORPHA:2322,
HP:0040064,Abnormality of limbs,9531,BAG3,-,mim2gene,OMIM:612954,
HP:0040064,Abnormality of limbs,57863,CADM3,-,mim2gene,OMIM:619519,
HP:0040064,Abnormality of limbs,84987,COX14,question,mim2gene,OMIM:619053,
HP:0040064,Abnormality of limbs,22954,TRIM32,,orphadata,ORPHA:110,
HP:0040064,Abnormality of limbs,57716,PRX,-,mim2gene,OMIM:145900,
HP:0040064,Abnormality of limbs,1767,DNAH5,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,114548,NLRP3,,orphadata,ORPHA:575,
HP:0040064,Abnormality of limbs,2588,GALNS,-,mim2gene,OMIM:253000,
HP:0040064,Abnormality of limbs,5587,PRKD1,-,mim2gene,OMIM:617364,
HP:0040064,Abnormality of limbs,2737,GLI3,-,mim2gene,OMIM:146510,
HP:0040064,Abnormality of limbs,1280,COL2A1,-,mim2gene,OMIM:271700,
HP:0040064,Abnormality of limbs,2077,ERF,,orphadata,ORPHA:2343,
HP:0040064,Abnormality of limbs,7546,ZIC2,,orphadata,ORPHA:93924,
HP:0040064,Abnormality of limbs,55603,TENT5A,-,mim2gene,OMIM:617952,
HP:0040064,Abnormality of limbs,1723,DHODH,-,mim2gene,OMIM:263750,
HP:0040064,Abnormality of limbs,526,ATP6V1B2,,orphadata,ORPHA:79499,
HP:0040064,Abnormality of limbs,6674,SPAG1,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,3737,KCNA2,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,22907,DHX30,-,mim2gene,OMIM:617804,
HP:0040064,Abnormality of limbs,7700,ZNF141,question,mim2gene,OMIM:615226,
HP:0040064,Abnormality of limbs,16,AARS1,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,56623,INPP5E,,orphadata,ORPHA:220493,
HP:0040064,Abnormality of limbs,84342,COG8,-,mim2gene,OMIM:611182,
HP:0040064,Abnormality of limbs,5932,RBBP8,-,mim2gene,OMIM:606744,
HP:0040064,Abnormality of limbs,2073,ERCC5,-,mim2gene,OMIM:616570,
HP:0040064,Abnormality of limbs,1280,COL2A1,-,mim2gene,OMIM:183900,
HP:0040064,Abnormality of limbs,54903,MKS1,-,mim2gene,OMIM:615990,
HP:0040064,Abnormality of limbs,89910,UBE3B,-,mim2gene,OMIM:244450,
HP:0040064,Abnormality of limbs,2263,FGFR2,,orphadata,ORPHA:168624,
HP:0040064,Abnormality of limbs,134701,RIPPLY2,,orphadata,ORPHA:2311,
HP:0040064,Abnormality of limbs,84896,ATAD1,,orphadata,ORPHA:3197,
HP:0040064,Abnormality of limbs,8468,FKBP6,,orphadata,ORPHA:904,
HP:0040064,Abnormality of limbs,23476,BRD4,,orphadata,ORPHA:199,
HP:0040064,Abnormality of limbs,1387,CREBBP,,orphadata,ORPHA:353281,
HP:0040064,Abnormality of limbs,7253,TSHR,,orphadata,ORPHA:90673,
HP:0040064,Abnormality of limbs,1280,COL2A1,question,mim2gene,OMIM:619248,
HP:0040064,Abnormality of limbs,51371,POMP,-,mim2gene,OMIM:618048,
HP:0040064,Abnormality of limbs,2263,FGFR2,,orphadata,ORPHA:1540,
HP:0040064,Abnormality of limbs,3861,KRT14,,orphadata,ORPHA:79397,
HP:0040064,Abnormality of limbs,79659,DYNC2H1,,orphadata,ORPHA:474,
HP:0040064,Abnormality of limbs,57572,DOCK6,,orphadata,ORPHA:974,
HP:0040064,Abnormality of limbs,51412,ACTL6B,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,388662,SLC6A17,-,mim2gene,OMIM:616269,
HP:0040064,Abnormality of limbs,860,RUNX2,-,mim2gene,OMIM:156510,
HP:0040064,Abnormality of limbs,8195,MKKS,,orphadata,ORPHA:110,
HP:0040064,Abnormality of limbs,11146,GLMN,,orphadata,ORPHA:83454,
HP:0040064,Abnormality of limbs,9197,SLC33A1,-,mim2gene,OMIM:612539,
HP:0040064,Abnormality of limbs,56244,BTNL2,susceptibility,mim2gene,OMIM:612387,
HP:0040064,Abnormality of limbs,51305,KCNK9,,orphadata,ORPHA:166108,
HP:0040064,Abnormality of limbs,23483,TGDS,,orphadata,ORPHA:1388,
HP:0040064,Abnormality of limbs,2036,EPB41L1,question,mim2gene,OMIM:614257,
HP:0040064,Abnormality of limbs,2200,FBN1,-,mim2gene,OMIM:102370,
HP:0040064,Abnormality of limbs,1184,CLCN5,-,mim2gene,OMIM:300009,
HP:0040064,Abnormality of limbs,83737,ITCH,,orphadata,ORPHA:228426,
HP:0040064,Abnormality of limbs,140628,GATA5,,orphadata,ORPHA:3303,
HP:0040064,Abnormality of limbs,64682,ANAPC1,,orphadata,ORPHA:221008,
HP:0040064,Abnormality of limbs,5192,PEX10,,orphadata,ORPHA:247815,
HP:0040064,Abnormality of limbs,523,ATP6V1A,-,mim2gene,OMIM:617403,
HP:0040064,Abnormality of limbs,5139,PDE3A,,orphadata,ORPHA:1276,
HP:0040064,Abnormality of limbs,54880,BCOR,,orphadata,ORPHA:568,
HP:0040064,Abnormality of limbs,7466,WFS1,-,mim2gene,OMIM:222300,
HP:0040064,Abnormality of limbs,84627,ZNF469,,orphadata,ORPHA:90354,
HP:0040064,Abnormality of limbs,1756,DMD,-,mim2gene,OMIM:310200,
HP:0040064,Abnormality of limbs,23314,SATB2,-,mim2gene,OMIM:612313,
HP:0040064,Abnormality of limbs,2259,FGF14,,orphadata,ORPHA:98764,
HP:0040064,Abnormality of limbs,1180,CLCN1,-,mim2gene,OMIM:255700,
HP:0040064,Abnormality of limbs,81031,SLC2A10,,orphadata,ORPHA:3342,
HP:0040064,Abnormality of limbs,2737,GLI3,,orphadata,ORPHA:672,
HP:0040064,Abnormality of limbs,55187,VPS13D,,orphadata,ORPHA:95434,
HP:0040064,Abnormality of limbs,6607,SMN2,susceptibility; modifier,mim2gene,OMIM:253400,
HP:0040064,Abnormality of limbs,28514,DLL1,,orphadata,ORPHA:93926,
HP:0040064,Abnormality of limbs,55384,MEG3,,orphadata,ORPHA:254525,
HP:0040064,Abnormality of limbs,8200,GDF5,-,mim2gene,OMIM:112600,
HP:0040064,Abnormality of limbs,55869,HDAC8,,orphadata,ORPHA:3459,
HP:0040064,Abnormality of limbs,2657,GDF1,,orphadata,ORPHA:3303,
HP:0040064,Abnormality of limbs,3852,KRT5,-,mim2gene,OMIM:619599,
HP:0040064,Abnormality of limbs,1075,CTSC,-,mim2gene,OMIM:245000,
HP:0040064,Abnormality of limbs,54463,RETREG1,-,mim2gene,OMIM:201300,
HP:0040064,Abnormality of limbs,155382,VPS37D,,orphadata,ORPHA:904,
HP:0040064,Abnormality of limbs,4089,SMAD4,,orphadata,ORPHA:91387,
HP:0040064,Abnormality of limbs,9241,NOG,,orphadata,ORPHA:1412,
HP:0040064,Abnormality of limbs,84695,LOXL3,,orphadata,ORPHA:250984,
HP:0040064,Abnormality of limbs,4148,MATN3,-,mim2gene,OMIM:607078,
HP:0040064,Abnormality of limbs,729920,CRPPA,,orphadata,ORPHA:899,
HP:0040064,Abnormality of limbs,2065,ERBB3,,orphadata,ORPHA:388,
HP:0040064,Abnormality of limbs,2033,EP300,,orphadata,ORPHA:353284,
HP:0040064,Abnormality of limbs,55699,IARS2,-,mim2gene,OMIM:616007,
HP:0040064,Abnormality of limbs,57716,PRX,-,mim2gene,OMIM:614895,
HP:0040064,Abnormality of limbs,4359,MPZ,-,mim2gene,OMIM:118200,
HP:0040064,Abnormality of limbs,2558,GABRA5,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,5917,RARS1,,orphadata,ORPHA:438114,
HP:0040064,Abnormality of limbs,7345,UCHL1,-,mim2gene,OMIM:615491,
HP:0040064,Abnormality of limbs,6786,STIM1,-,mim2gene,OMIM:160565,
HP:0040064,Abnormality of limbs,9791,PTDSS1,,orphadata,ORPHA:2658,
HP:0040064,Abnormality of limbs,8200,GDF5,,orphadata,ORPHA:93388,
HP:0040064,Abnormality of limbs,10280,SIGMAR1,question,mim2gene,OMIM:614373,
HP:0040064,Abnormality of limbs,54903,MKS1,,orphadata,ORPHA:475,
HP:0040064,Abnormality of limbs,91147,TMEM67,,orphadata,ORPHA:564,
HP:0040064,Abnormality of limbs,6299,SALL1,,orphadata,ORPHA:857,
HP:0040064,Abnormality of limbs,3590,IL11RA,-,mim2gene,OMIM:614188,
HP:0040064,Abnormality of limbs,100,ADA,-,mim2gene,OMIM:102700,
HP:0040064,Abnormality of limbs,1778,DYNC1H1,-,mim2gene,OMIM:614563,
HP:0040064,Abnormality of limbs,55315,SLC29A3,,orphadata,ORPHA:168569,
HP:0040064,Abnormality of limbs,22866,CNKSR2,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,25973,PARS2,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,4638,MYLK,,orphadata,ORPHA:91387,
HP:0040064,Abnormality of limbs,118429,ANTXR2,,orphadata,ORPHA:2176,
HP:0040064,Abnormality of limbs,131377,KLHL40,,orphadata,ORPHA:171430,
HP:0040064,Abnormality of limbs,4010,LMX1B,,orphadata,ORPHA:2614,
HP:0040064,Abnormality of limbs,5290,PIK3CA,,orphadata,ORPHA:201,
HP:0040064,Abnormality of limbs,1836,SLC26A2,-,mim2gene,OMIM:256050,
HP:0040064,Abnormality of limbs,55209,SETD5,,orphadata,ORPHA:404440,
HP:0040064,Abnormality of limbs,1756,DMD,-,mim2gene,OMIM:300376,
HP:0040064,Abnormality of limbs,129880,BBS5,-,mim2gene,OMIM:615983,
HP:0040064,Abnormality of limbs,2033,EP300,-,mim2gene,OMIM:613684,
HP:0040064,Abnormality of limbs,5728,PTEN,,orphadata,ORPHA:137608,
HP:0040064,Abnormality of limbs,2074,ERCC6,,orphadata,ORPHA:90321,
HP:0040064,Abnormality of limbs,10381,TUBB3,-,mim2gene,OMIM:600638,
HP:0040064,Abnormality of limbs,1291,COL6A1,,orphadata,ORPHA:610,
HP:0040064,Abnormality of limbs,9179,AP4M1,,orphadata,ORPHA:280763,
HP:0040064,Abnormality of limbs,1301,COL11A1,,orphadata,ORPHA:250984,
HP:0040064,Abnormality of limbs,7545,ZIC1,,orphadata,ORPHA:35099,
HP:0040064,Abnormality of limbs,7531,YWHAE,,orphadata,ORPHA:531,
HP:0040064,Abnormality of limbs,6872,TAF1,-,mim2gene,OMIM:300966,
HP:0040064,Abnormality of limbs,5147,PDE6D,-,mim2gene,OMIM:615665,
HP:0040064,Abnormality of limbs,5832,ALDH18A1,,orphadata,ORPHA:447753,
HP:0040064,Abnormality of limbs,51062,ATL1,-,mim2gene,OMIM:182600,
HP:0040064,Abnormality of limbs,23493,HEY2,,orphadata,ORPHA:91387,
HP:0040064,Abnormality of limbs,7516,XRCC2,,orphadata,ORPHA:84,
HP:0040064,Abnormality of limbs,60,ACTB,-,mim2gene,OMIM:243310,
HP:0040064,Abnormality of limbs,55109,AGGF1,,orphadata,ORPHA:90308,
HP:0040064,Abnormality of limbs,6197,RPS6KA3,,orphadata,ORPHA:192,
HP:0040064,Abnormality of limbs,2192,FBLN1,-,mim2gene,OMIM:608180,
HP:0040064,Abnormality of limbs,3736,KCNA1,-,mim2gene,OMIM:160120,
HP:0040064,Abnormality of limbs,673,BRAF,-,mim2gene,OMIM:613707,
HP:0040064,Abnormality of limbs,2706,GJB2,,orphadata,ORPHA:494,
HP:0040064,Abnormality of limbs,64840,PORCN,,orphadata,ORPHA:2092,
HP:0040064,Abnormality of limbs,3123,HLA-DRB1,susceptibility,mim2gene,OMIM:181000,
HP:0040064,Abnormality of limbs,2617,GARS1,,orphadata,ORPHA:139536,
HP:0040064,Abnormality of limbs,4038,LRP4,,orphadata,ORPHA:3258,
HP:0040064,Abnormality of limbs,23404,EXOSC2,-,mim2gene,OMIM:617763,
HP:0040064,Abnormality of limbs,871,SERPINH1,-,mim2gene,OMIM:613848,
HP:0040064,Abnormality of limbs,95681,CEP41,,orphadata,ORPHA:475,
HP:0040064,Abnormality of limbs,3418,IDH2,,orphadata,ORPHA:296,
HP:0040064,Abnormality of limbs,4952,OCRL,-,mim2gene,OMIM:309000,
HP:0040064,Abnormality of limbs,8792,TNFRSF11A,-,mim2gene,OMIM:612301,
HP:0040064,Abnormality of limbs,9131,AIFM1,,orphadata,ORPHA:101078,
HP:0040064,Abnormality of limbs,4998,ORC1,,orphadata,ORPHA:2554,
HP:0040064,Abnormality of limbs,10908,PNPLA6,question,mim2gene,OMIM:245800,
HP:0040064,Abnormality of limbs,60561,RINT1,-,mim2gene,OMIM:618641,
HP:0040064,Abnormality of limbs,51364,ZMYND10,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,7169,TPM2,-,mim2gene,OMIM:609285,
HP:0040064,Abnormality of limbs,128674,PROKR2,-,mim2gene,OMIM:244200,
HP:0040064,Abnormality of limbs,10743,RAI1,,orphadata,ORPHA:477817,
HP:0040064,Abnormality of limbs,5000,ORC4,,orphadata,ORPHA:2554,
HP:0040064,Abnormality of limbs,10000,AKT3,,orphadata,ORPHA:83473,
HP:0040064,Abnormality of limbs,2475,MTOR,,orphadata,ORPHA:457485,
HP:0040064,Abnormality of limbs,23064,SETX,-,mim2gene,OMIM:602433,
HP:0040064,Abnormality of limbs,2184,FAH,,orphadata,ORPHA:882,
HP:0040064,Abnormality of limbs,7415,VCP,-,mim2gene,OMIM:167320,
HP:0040064,Abnormality of limbs,63895,PIEZO2,-,mim2gene,OMIM:617146,
HP:0040064,Abnormality of limbs,56623,INPP5E,-,mim2gene,OMIM:213300,
HP:0040064,Abnormality of limbs,29980,DONSON,-,mim2gene,OMIM:617604,
HP:0040064,Abnormality of limbs,392255,GDF6,-,mim2gene,OMIM:613094,
HP:0040064,Abnormality of limbs,5193,PEX12,-,mim2gene,OMIM:266510,
HP:0040064,Abnormality of limbs,10664,CTCF,,orphadata,ORPHA:363611,
HP:0040064,Abnormality of limbs,5894,RAF1,,orphadata,ORPHA:648,
HP:0040064,Abnormality of limbs,657,BMPR1A,-,mim2gene,OMIM:174900,
HP:0040064,Abnormality of limbs,1106,CHD2,,orphadata,ORPHA:1942,
HP:0040064,Abnormality of limbs,8506,CNTNAP1,-,mim2gene,OMIM:616286,
HP:0040064,Abnormality of limbs,113246,C12ORF57,,orphadata,ORPHA:1777,
HP:0040064,Abnormality of limbs,58,ACTA1,,orphadata,ORPHA:97240,
HP:0040064,Abnormality of limbs,124583,CANT1,-,mim2gene,OMIM:617719,
HP:0040064,Abnormality of limbs,4148,MATN3,,orphadata,ORPHA:156728,
HP:0040064,Abnormality of limbs,3313,HSPA9,-,mim2gene,OMIM:616854,
HP:0040064,Abnormality of limbs,23511,NUP188,-,mim2gene,OMIM:618804,
HP:0040064,Abnormality of limbs,4359,MPZ,-,mim2gene,OMIM:145900,
HP:0040064,Abnormality of limbs,2245,FGD1,-,mim2gene,OMIM:305400,
HP:0040064,Abnormality of limbs,2643,GCH1,,orphadata,ORPHA:98808,
HP:0040064,Abnormality of limbs,400916,CHCHD10,,orphadata,ORPHA:276435,
HP:0040064,Abnormality of limbs,3643,INSR,,orphadata,ORPHA:769,
HP:0040064,Abnormality of limbs,55621,TRMT1,-,mim2gene,OMIM:618302,
HP:0040064,Abnormality of limbs,6234,RPS28,,orphadata,ORPHA:124,
HP:0040064,Abnormality of limbs,8642,DCHS1,,orphadata,ORPHA:314679,
HP:0040064,Abnormality of limbs,9333,TGM5,,orphadata,ORPHA:263534,
HP:0040064,Abnormality of limbs,56623,INPP5E,,orphadata,ORPHA:1454,
HP:0040064,Abnormality of limbs,65250,CPLANE1,,orphadata,ORPHA:475,
HP:0040064,Abnormality of limbs,10352,WARS2,-,mim2gene,OMIM:617710,
HP:0040064,Abnormality of limbs,79848,CSPP1,,orphadata,ORPHA:564,
HP:0040064,Abnormality of limbs,64327,LMBR1,,orphadata,ORPHA:931,
HP:0040064,Abnormality of limbs,9150,CTDP1,,orphadata,ORPHA:48431,
HP:0040064,Abnormality of limbs,11224,RPL35,,orphadata,ORPHA:124,
HP:0040064,Abnormality of limbs,1748,DLX4,question,mim2gene,OMIM:616788,
HP:0040064,Abnormality of limbs,1674,DES,-,mim2gene,OMIM:181400,
HP:0040064,Abnormality of limbs,50945,TBX22,question,mim2gene,OMIM:302905,
HP:0040064,Abnormality of limbs,2743,GLRB,,orphadata,ORPHA:3197,
HP:0040064,Abnormality of limbs,4854,NOTCH3,,orphadata,ORPHA:2591,
HP:0040064,Abnormality of limbs,2187,FANCB,,orphadata,ORPHA:3412,
HP:0040064,Abnormality of limbs,5518,PPP2R1A,-,mim2gene,OMIM:616362,
HP:0040064,Abnormality of limbs,340533,NEXMIF,-,mim2gene,OMIM:300912,
HP:0040064,Abnormality of limbs,5528,PPP2R5D,-,mim2gene,OMIM:616355,
HP:0040064,Abnormality of limbs,126410,CYP4F22,-,mim2gene,OMIM:604777,
HP:0040064,Abnormality of limbs,249,ALPL,-,mim2gene,OMIM:241500,
HP:0040064,Abnormality of limbs,8450,CUL4B,-,mim2gene,OMIM:300354,
HP:0040064,Abnormality of limbs,7421,VDR,-,mim2gene,OMIM:277440,
HP:0040064,Abnormality of limbs,80267,EDEM3,-,mim2gene,OMIM:619493,
HP:0040064,Abnormality of limbs,4041,LRP5,,orphadata,ORPHA:2790,
HP:0040064,Abnormality of limbs,100151683,RNU4ATAC,-,mim2gene,OMIM:226960,
HP:0040064,Abnormality of limbs,1277,COL1A1,-,mim2gene,OMIM:166220,
HP:0040064,Abnormality of limbs,79717,PPCS,,orphadata,ORPHA:154,
HP:0040064,Abnormality of limbs,6023,RMRP,-,mim2gene,OMIM:250460,
HP:0040064,Abnormality of limbs,92949,ADAMTSL1,,orphadata,ORPHA:521445,
HP:0040064,Abnormality of limbs,2261,FGFR3,,orphadata,ORPHA:85164,
HP:0040064,Abnormality of limbs,1908,EDN3,,orphadata,ORPHA:388,
HP:0040064,Abnormality of limbs,64327,LMBR1,-,mim2gene,OMIM:188740,
HP:0040064,Abnormality of limbs,7168,TPM1,,orphadata,ORPHA:154,
HP:0040064,Abnormality of limbs,6833,ABCC8,,orphadata,ORPHA:99886,
HP:0040064,Abnormality of limbs,22943,DKK 1.00,,orphadata,ORPHA:268882,
HP:0040064,Abnormality of limbs,7428,VHL,,orphadata,ORPHA:892,
HP:0040064,Abnormality of limbs,55690,PACS1,,orphadata,ORPHA:329224,
HP:0040064,Abnormality of limbs,23322,RPGRIP1L,-,mim2gene,OMIM:611561,
HP:0040064,Abnormality of limbs,7290,HIRA,,orphadata,ORPHA:567,
HP:0040064,Abnormality of limbs,6901,TAFAZZIN,,orphadata,ORPHA:154,
HP:0040064,Abnormality of limbs,345643,MCIDAS,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,79728,PALB2,,orphadata,ORPHA:84,
HP:0040064,Abnormality of limbs,1280,COL2A1,-,mim2gene,OMIM:151210,
HP:0040064,Abnormality of limbs,249,ALPL,-,mim2gene,OMIM:146300,
HP:0040064,Abnormality of limbs,1103,CHAT,,orphadata,ORPHA:98914,
HP:0040064,Abnormality of limbs,3549,IHH,-,mim2gene,OMIM:607778,
HP:0040064,Abnormality of limbs,84100,ARL 6.00,susceptibility; modifier,mim2gene,OMIM:209900,
HP:0040064,Abnormality of limbs,729238,SFTPA2,-,mim2gene,OMIM:178500,
HP:0040064,Abnormality of limbs,63894,VIPAS39,-,mim2gene,OMIM:613404,
HP:0040064,Abnormality of limbs,2778,GNAS,,orphadata,ORPHA:79443,
HP:0040064,Abnormality of limbs,10555,AGPAT2,-,mim2gene,OMIM:608594,
HP:0040064,Abnormality of limbs,210,ALAD,,orphadata,ORPHA:100924,
HP:0040064,Abnormality of limbs,219844,HYLS1,-,mim2gene,OMIM:236680,
HP:0040064,Abnormality of limbs,28514,DLL1,,orphadata,ORPHA:93924,
HP:0040064,Abnormality of limbs,529,ATP6V1E1,-,mim2gene,OMIM:617402,
HP:0040064,Abnormality of limbs,116461,TSEN15,,orphadata,ORPHA:2524,
HP:0040064,Abnormality of limbs,1293,COL6A3,,orphadata,ORPHA:75840,
HP:0040064,Abnormality of limbs,3858,KRT10,-,mim2gene,OMIM:607602,
HP:0040064,Abnormality of limbs,2707,GJB3,,orphadata,ORPHA:317,
HP:0040064,Abnormality of limbs,28514,DLL1,,orphadata,ORPHA:93925,
HP:0040064,Abnormality of limbs,10564,ARFGEF2,,orphadata,ORPHA:98892,
HP:0040064,Abnormality of limbs,2189,FANCG,,orphadata,ORPHA:84,
HP:0040064,Abnormality of limbs,54903,MKS1,,orphadata,ORPHA:110,
HP:0040064,Abnormality of limbs,2200,FBN1,,orphadata,ORPHA:284979,
HP:0040064,Abnormality of limbs,70,ACTC1,,orphadata,ORPHA:154,
HP:0040064,Abnormality of limbs,51324,SPG21,-,mim2gene,OMIM:248900,
HP:0040064,Abnormality of limbs,5073,PARN,,orphadata,ORPHA:2032,
HP:0040064,Abnormality of limbs,23322,RPGRIP1L,,orphadata,ORPHA:564,
HP:0040064,Abnormality of limbs,91252,SLC39A13,-,mim2gene,OMIM:612350,
HP:0040064,Abnormality of limbs,170302,ARX,,orphadata,ORPHA:1934,
HP:0040064,Abnormality of limbs,5307,PITX1,-,mim2gene,OMIM:119800,
HP:0040064,Abnormality of limbs,10013,HDAC6,,orphadata,ORPHA:163966,
HP:0040064,Abnormality of limbs,88,ACTN2,,orphadata,ORPHA:154,
HP:0040064,Abnormality of limbs,7084,TK2,-,mim2gene,OMIM:609560,
HP:0040064,Abnormality of limbs,50964,SOST,-,mim2gene,OMIM:269500,
HP:0040064,Abnormality of limbs,1859,DYRK1A,-,mim2gene,OMIM:614104,
HP:0040064,Abnormality of limbs,6997,TDGF1,,orphadata,ORPHA:93925,
HP:0040064,Abnormality of limbs,112858,TP53RK,-,mim2gene,OMIM:617730,
HP:0040064,Abnormality of limbs,51114,ZDHHC9,-,mim2gene,OMIM:300799,
HP:0040064,Abnormality of limbs,2074,ERCC6,,orphadata,ORPHA:1466,
HP:0040064,Abnormality of limbs,2261,FGFR3,-,mim2gene,OMIM:149730,
HP:0040064,Abnormality of limbs,392255,GDF6,-,mim2gene,OMIM:118100,
HP:0040064,Abnormality of limbs,11149,BVES,-,mim2gene,OMIM:616812,
HP:0040064,Abnormality of limbs,5894,RAF1,-,mim2gene,OMIM:611553,
HP:0040064,Abnormality of limbs,5159,PDGFRB,-,mim2gene,OMIM:601812,
HP:0040064,Abnormality of limbs,6655,SOS 2,,orphadata,ORPHA:648,
HP:0040064,Abnormality of limbs,4148,MATN3,-,mim2gene,OMIM:608728,
HP:0040064,Abnormality of limbs,2492,FSHR,,orphadata,ORPHA:243,
HP:0040064,Abnormality of limbs,83737,ITCH,-,mim2gene,OMIM:613385,
HP:0040064,Abnormality of limbs,2072,ERCC4,,orphadata,ORPHA:90321,
HP:0040064,Abnormality of limbs,23512,SUZ12,-,mim2gene,OMIM:618786,
HP:0040064,Abnormality of limbs,2132,EXT2,-,mim2gene,OMIM:616682,
HP:0040064,Abnormality of limbs,55503,TRPV6,-,mim2gene,OMIM:618188,
HP:0040064,Abnormality of limbs,8318,CDC45,,orphadata,ORPHA:2554,
HP:0040064,Abnormality of limbs,6469,SHH,,orphadata,ORPHA:93321,
HP:0040064,Abnormality of limbs,79583,TMEM231,,orphadata,ORPHA:564,
HP:0040064,Abnormality of limbs,7476,WNT7A,-,mim2gene,OMIM:228930,
HP:0040064,Abnormality of limbs,139212,DNAAF6,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,26057,ANKRD17,,orphadata,ORPHA:528084,
HP:0040064,Abnormality of limbs,9126,SMC3,-,mim2gene,OMIM:610759,
HP:0040064,Abnormality of limbs,4621,MYH3,-,mim2gene,OMIM:193700,
HP:0040064,Abnormality of limbs,55159,RFWD3,question,mim2gene,OMIM:617784,
HP:0040064,Abnormality of limbs,10195,ALG3,-,mim2gene,OMIM:601110,
HP:0040064,Abnormality of limbs,5447,POR,-,mim2gene,OMIM:207410,
HP:0040064,Abnormality of limbs,57679,ALS2,-,mim2gene,OMIM:607225,
HP:0040064,Abnormality of limbs,4703,NEB,-,mim2gene,OMIM:256030,
HP:0040064,Abnormality of limbs,79188,TMEM43,,orphadata,ORPHA:98853,
HP:0040064,Abnormality of limbs,3295,HSD17B4,-,mim2gene,OMIM:233400,
HP:0040064,Abnormality of limbs,51259,TMEM216,,orphadata,ORPHA:2754,
HP:0040064,Abnormality of limbs,10159,ATP6AP2,,orphadata,ORPHA:93952,
HP:0040064,Abnormality of limbs,1028,CDKN1C,-,mim2gene,OMIM:614732,
HP:0040064,Abnormality of limbs,7403,KDM6A,-,mim2gene,OMIM:300867,
HP:0040064,Abnormality of limbs,6304,SATB1,,orphadata,ORPHA:528084,
HP:0040064,Abnormality of limbs,56916,SMARCAD1,-,mim2gene,OMIM:136000,
HP:0040064,Abnormality of limbs,197,AHSG,,orphadata,ORPHA:2850,
HP:0040064,Abnormality of limbs,340419,RSPO2,,orphadata,ORPHA:3301,
HP:0040064,Abnormality of limbs,23013,SPEN,,orphadata,ORPHA:1606,
HP:0040064,Abnormality of limbs,9786,KIAA0586,,orphadata,ORPHA:397715,
HP:0040064,Abnormality of limbs,10659,CELF2,,orphadata,ORPHA:442835,
HP:0040064,Abnormality of limbs,23090,ZNF423,,orphadata,ORPHA:2318,
HP:0040064,Abnormality of limbs,7874,USP7,,orphadata,ORPHA:500055,
HP:0040064,Abnormality of limbs,84295,PHF6,-,mim2gene,OMIM:301900,
HP:0040064,Abnormality of limbs,339829,CCDC39,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,57459,GATAD2B,-,mim2gene,OMIM:615074,
HP:0040064,Abnormality of limbs,10309,CCNO,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,54808,DYM,-,mim2gene,OMIM:223800,
HP:0040064,Abnormality of limbs,4038,LRP4,,orphadata,ORPHA:98913,
HP:0040064,Abnormality of limbs,3300,DNAJB2,-,mim2gene,OMIM:614881,
HP:0040064,Abnormality of limbs,64837,KLC2,-,mim2gene,OMIM:609541,
HP:0040064,Abnormality of limbs,3560,IL2RB,,orphadata,ORPHA:85410,
HP:0040064,Abnormality of limbs,5376,PMP22,,orphadata,ORPHA:98916,
HP:0040064,Abnormality of limbs,9321,TRIP11,-,mim2gene,OMIM:184260,
HP:0040064,Abnormality of limbs,2302,FOXJ1,,orphadata,ORPHA:244,
HP:0040064,Abnormality of limbs,286204,CRB2,-,mim2gene,OMIM:219730,
HP:0040064,Abnormality of limbs,84464,SLX4,,orphadata,ORPHA:84,
HP:0040064,Abnormality of limbs,22880,MORC2,,orphadata,ORPHA:466768,
HP:0040064,Abnormality of limbs,1311,COMP,,orphadata,ORPHA:93308,
HP:0040064,Abnormality of limbs,1387,CREBBP,-,mim2gene,OMIM:618332,
HP:0040064,Abnormality of limbs,56916,SMARCAD1,-,mim2gene,OMIM:129200,
HP:0040064,Abnormality of limbs,1756,DMD,,orphadata,ORPHA:98896,
HP:0040064,Abnormality of limbs,1075,CTSC,-,mim2gene,OMIM:245010,
HP:0040064,Abnormality of limbs,6261,RYR1,,orphadata,ORPHA:597,
HP:0040064,Abnormality of limbs,2131,EXT1,-,mim2gene,OMIM:133700,
HP:0040064,Abnormality of limbs,1303,COL12A1,,orphadata,ORPHA:75840,
