HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
,,55997,CFC1,-,mim2gene,OMIM:605376
,,55130,ODAD2,,orphadata,ORPHA:244
,,4313,MMP2,,orphadata,ORPHA:371428
,,6299,SALL1,,orphadata,ORPHA:857
,,10526,IPO8,-,mim2gene,OMIM:619472
,,54567,DLL4,,orphadata,ORPHA:974
,,7852,CXCR4,,orphadata,ORPHA:51636
,,2736,GLI2,,orphadata,ORPHA:280200
,,2702,GJA5,,orphadata,ORPHA:3303
,,54916,TMEM260,-,mim2gene,OMIM:617478
,,152110,NEK10,,orphadata,ORPHA:244
,,9652,TTC37,-,mim2gene,OMIM:222470
,,10262,SF3B4,-,mim2gene,OMIM:154400
,,55159,RFWD3,,orphadata,ORPHA:84
,,2324,FLT4,-,mim2gene,OMIM:618780
,,2627,GATA6,,orphadata,ORPHA:3303
,,6469,SHH,,orphadata,ORPHA:280200
,,2563,GABRD,,orphadata,ORPHA:1606
,,6497,SKI,,orphadata,ORPHA:1606
,,4323,MMP14,,orphadata,ORPHA:371428
,,6135,RPL11,-,mim2gene,OMIM:612562
,,28514,DLL1,,orphadata,ORPHA:280200
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,675,BRCA2,,orphadata,ORPHA:84
,,7516,XRCC2,,orphadata,ORPHA:84
,,6909,TBX2,-,mim2gene,OMIM:618223
,,6239,RREB1,,orphadata,ORPHA:567
,,1663,DDX11,-,mim2gene,OMIM:613398
,,7461,CLIP2,,orphadata,ORPHA:904
,,8701,DNAH11,,orphadata,ORPHA:244
,,3516,RBPJ,,orphadata,ORPHA:974
,,26275,HIBCH,-,mim2gene,OMIM:250620
,,2812,GP1BB,,orphadata,ORPHA:567
,,2626,GATA4,-,mim2gene,OMIM:187500
,,285590,SH3PXD2B,-,mim2gene,OMIM:249420
,,9897,WASHC5,-,mim2gene,OMIM:220210
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,51314,NME8,,orphadata,ORPHA:244
,,9939,RBM8A,-,mim2gene,OMIM:274000
,,1024,CDK8,-,mim2gene,OMIM:618748
,,673,BRAF,-,mim2gene,OMIM:613707
,,672,BRCA1,,orphadata,ORPHA:84
,,10084,PQBP1,-,mim2gene,OMIM:309500
,,200373,CFAP221,,orphadata,ORPHA:244
,,54880,BCOR,-,mim2gene,OMIM:300166
HP:0001719,Double outlet right ventricle,,,,,
,,54768,HYDIN,,orphadata,ORPHA:244
,,26191,PTPN22,,orphadata,ORPHA:397
,,2627,GATA6,-,mim2gene,OMIM:217095
,,51364,ZMYND10,,orphadata,ORPHA:244
,,3123,HLA-DRB1,,orphadata,ORPHA:397
,,92749,DRC1,,orphadata,ORPHA:244
,,10743,RAI1,,orphadata,ORPHA:477817
,,168507,PKD1L1,-,mim2gene,OMIM:617205
,,27019,DNAI1,,orphadata,ORPHA:244
,,55036,CCDC40,,orphadata,ORPHA:244
,,83861,RSPH3,,orphadata,ORPHA:244
,,345643,MCIDAS,,orphadata,ORPHA:244
,,140628,GATA5,-,mim2gene,OMIM:617912
,,1767,DNAH5,,orphadata,ORPHA:244
,,27148,STK36,,orphadata,ORPHA:244
,,3106,HLA-B,,orphadata,ORPHA:397
,,55784,MCTP2,,orphadata,ORPHA:1596
,,246176,GAS2L2,,orphadata,ORPHA:244
,,388389,CCDC103,,orphadata,ORPHA:244
,,23639,DNAAF11,,orphadata,ORPHA:244
,,57465,TBC1D24,,orphadata,ORPHA:79500
,,85016,CFAP300,,orphadata,ORPHA:244
,,55172,DNAAF2,,orphadata,ORPHA:244
,,6674,SPAG1,,orphadata,ORPHA:244
,,93233,ODAD1,,orphadata,ORPHA:244
,,83544,DNAL1,,orphadata,ORPHA:244
,,54970,TTC12,,orphadata,ORPHA:244
,,339829,CCDC39,,orphadata,ORPHA:244
,,2657,GDF1,-,mim2gene,OMIM:613854
,,10309,CCNO,,orphadata,ORPHA:244
,,221421,RSPH9,,orphadata,ORPHA:244
,,4838,NODAL,-,mim2gene,OMIM:270100
,,6899,TBX1,-,mim2gene,OMIM:217095
,,55997,CFC1,-,mim2gene,OMIM:605376
,,5824,PEX19,-,mim2gene,OMIM:614886
,,55130,ODAD2,,orphadata,ORPHA:244
,,4313,MMP2,,orphadata,ORPHA:371428
,,137814,NKX2-6,-,mim2gene,OMIM:217095
,,10526,IPO8,-,mim2gene,OMIM:619472
,,56683,CFAP298,,orphadata,ORPHA:244
,,123872,DNAAF1,,orphadata,ORPHA:244
,,2302,FOXJ1,,orphadata,ORPHA:244
,,152110,NEK10,,orphadata,ORPHA:244
,,161582,DNAAF4,,orphadata,ORPHA:244
,,5053,PAH,,orphadata,ORPHA:2209
,,8974,P4HA2,,orphadata,ORPHA:397
,,115948,ODAD3,,orphadata,ORPHA:244
,,9772,TMEM94,-,mim2gene,OMIM:618316
,,83538,ODAD4,,orphadata,ORPHA:244
,,115399,LRRC56,-,mim2gene,OMIM:618254
,,54919,DNAAF5,,orphadata,ORPHA:244
,,115399,LRRC56,,orphadata,ORPHA:244
,,4851,NOTCH1,-,mim2gene,OMIM:109730
,,2622,GAS8,,orphadata,ORPHA:244
,,6103,RPGR,,orphadata,ORPHA:244
,,345895,RSPH4A,,orphadata,ORPHA:244
,,2783,GNB2,-,mim2gene,OMIM:619503
,,4323,MMP14,,orphadata,ORPHA:371428
,,89765,RSPH1,,orphadata,ORPHA:244
,,352909,DNAAF3,,orphadata,ORPHA:244
,,55593,OTUD5,-,mim2gene,OMIM:301056
,,1770,DNAH9,,orphadata,ORPHA:244
,,9451,EIF2AK3,,orphadata,ORPHA:1667
,,85478,CCDC65,,orphadata,ORPHA:244
,,374407,DNAJB13,,orphadata,ORPHA:244
,,6909,TBX2,-,mim2gene,OMIM:618223
,,1482,NKX2-5,-,mim2gene,OMIM:217095
,,55636,CHD7,-,mim2gene,OMIM:214800
,,8481,OFD1,,orphadata,ORPHA:244
,,8701,DNAH11,,orphadata,ORPHA:244
,,55191,NADSYN1,-,mim2gene,OMIM:618845
,,285590,SH3PXD2B,-,mim2gene,OMIM:249420
,,9897,WASHC5,-,mim2gene,OMIM:220210
,,10735,STAG2,-,mim2gene,OMIM:301043
,,51314,NME8,,orphadata,ORPHA:244
,,7319,UBE2A,,orphadata,ORPHA:163956
,,7547,ZIC3,-,mim2gene,OMIM:306955
,,64446,DNAI2,,orphadata,ORPHA:244
,,200373,CFAP221,,orphadata,ORPHA:244
,,79925,SPEF2,,orphadata,ORPHA:244
,,54880,BCOR,-,mim2gene,OMIM:300166
,,25981,DNAH1,,orphadata,ORPHA:244
,,139212,DNAAF6,,orphadata,ORPHA:244
,,526,ATP6V1B2,,orphadata,ORPHA:79500
,,84231,TRAF7,-,mim2gene,OMIM:618164
,,9723,SEMA3E,question,mim2gene,OMIM:214800
HP:0002616,Aortic root aneurysm,,,,,
,,23193,GANAB,,orphadata,ORPHA:730
,,1289,COL5A1,-,mim2gene,OMIM:130000
,,7043,TGFB3,-,mim2gene,OMIM:615582
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,84628,NTNG2,,orphadata,ORPHA:528084
,,10847,SRCAP,,orphadata,ORPHA:528084
,,4015,LOX,,orphadata,ORPHA:91387
,,57178,ZMIZ1,,orphadata,ORPHA:528084
,,126792,B3GALT6,,orphadata,ORPHA:536467
,,55621,TRMT1,,orphadata,ORPHA:528084
,,4144,MAT2A,,orphadata,ORPHA:91387
,,54538,ROBO4,-,mim2gene,OMIM:618496
,,6304,SATB1,,orphadata,ORPHA:528084
,,2006,ELN,,orphadata,ORPHA:91387
,,23030,KDM4B,,orphadata,ORPHA:528084
,,7049,TGFBR3,,orphadata,ORPHA:231160
,,6558,SLC12A2,,orphadata,ORPHA:528084
,,5718,PSMD12,,orphadata,ORPHA:528084
,,3756,KCNH1,-,mim2gene,OMIM:135500
,,9969,MED13,,orphadata,ORPHA:528084
,,1795,DOCK3,,orphadata,ORPHA:528084
,,2022,ENG,,orphadata,ORPHA:231160
,,2201,FBN2,-,mim2gene,OMIM:121050
,,9442,MED27,,orphadata,ORPHA:528084
,,1182,CLCN3,,orphadata,ORPHA:528084
,,3064,HTT,,orphadata,ORPHA:528084
,,55148,UBR7,,orphadata,ORPHA:528084
,,55904,KMT2E,,orphadata,ORPHA:528084
,,5592,PRKG1,,orphadata,ORPHA:91387
,,26229,B3GAT3,-,mim2gene,OMIM:245600
,,84665,MYPN,,orphadata,ORPHA:171881
,,5311,PKD2,,orphadata,ORPHA:730
,,1277,COL1A1,,orphadata,ORPHA:287
,,59,ACTA2,,orphadata,ORPHA:91387
,,2893,GRIA4,,orphadata,ORPHA:528084
,,4015,LOX,-,mim2gene,OMIM:617168
,,84842,HPDL,,orphadata,ORPHA:528084
,,4000,LMNA,,orphadata,ORPHA:363618
,,79796,ALG9,,orphadata,ORPHA:730
,,284058,KANSL1,-,mim2gene,OMIM:610443
,,55901,THSD1,,orphadata,ORPHA:231160
,,2332,FMR1,,orphadata,ORPHA:449291
,,51412,ACTL6B,,orphadata,ORPHA:528084
,,23112,TNRC6B,,orphadata,ORPHA:528084
,,1278,COL1A2,,orphadata,ORPHA:230851
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,23040,MYT1L,,orphadata,ORPHA:528084
,,284361,EMC10,,orphadata,ORPHA:528084
,,92255,LMBRD2,,orphadata,ORPHA:528084
,,1290,COL5A2,,orphadata,ORPHA:287
,,2200,FBN1,,orphadata,ORPHA:91387
,,56896,DPYSL5,,orphadata,ORPHA:528084
,,5238,PGM3,-,mim2gene,OMIM:615816
,,1161,ERCC8,,orphadata,ORPHA:90324
,,81031,SLC2A10,,orphadata,ORPHA:3342
,,8076,MFAP5,,orphadata,ORPHA:91387
,,6934,TCF7L2,,orphadata,ORPHA:528084
,,26115,TANC2,,orphadata,ORPHA:528084
,,9469,CHST3,-,mim2gene,OMIM:245600
,,4281,MID1,,orphadata,ORPHA:2745
,,54517,PUS7,,orphadata,ORPHA:528084
,,25930,PTPN23,,orphadata,ORPHA:528084
,,80114,BICC1,,orphadata,ORPHA:730
,,9320,TRIP12,,orphadata,ORPHA:528084
,,7170,TPM3,,orphadata,ORPHA:171881
,,1788,DNMT3A,,orphadata,ORPHA:404443
,,374969,SVBP,,orphadata,ORPHA:528084
,,1656,DDX6,,orphadata,ORPHA:528084
,,4088,SMAD3,,orphadata,ORPHA:91387
,,10492,SYNCRIP,,orphadata,ORPHA:528084
,,54828,BCAS3,,orphadata,ORPHA:528084
,,4089,SMAD4,,orphadata,ORPHA:91387
,,8567,MADD,,orphadata,ORPHA:528084
,,23162,MAPK8IP3,,orphadata,ORPHA:528084
,,3778,KCNMA1,,orphadata,ORPHA:528084
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,64398,PALS1,,orphadata,ORPHA:528084
,,79576,NKAP,-,mim2gene,OMIM:301039
,,27161,AGO2,,orphadata,ORPHA:528084
,,4087,SMAD2,,orphadata,ORPHA:91387
,,7046,TGFBR1,-,mim2gene,OMIM:609192
,,2200,FBN1,,orphadata,ORPHA:284979
,,4629,MYH11,,orphadata,ORPHA:229
,,23291,FBXW11,,orphadata,ORPHA:528084
,,23001,WDFY3,,orphadata,ORPHA:528084
,,6045,RNF2,,orphadata,ORPHA:528084
,,8936,WASF1,,orphadata,ORPHA:528084
,,86,ACTL6A,,orphadata,ORPHA:528084
,,7042,TGFB2,,orphadata,ORPHA:91387
,,2301,FOXE3,,orphadata,ORPHA:91387
,,4883,NPR 3.00,-,mim2gene,OMIM:619543
,,51726,DNAJB11,,orphadata,ORPHA:730
,,2186,BPTF,,orphadata,ORPHA:528084
,,83854,ANGPTL6,,orphadata,ORPHA:231160
,,7042,TGFB2,-,mim2gene,OMIM:614816
,,10526,IPO8,-,mim2gene,OMIM:619472
,,1289,COL5A1,,orphadata,ORPHA:287
,,22854,NTNG1,,orphadata,ORPHA:528084
,,6942,TCF20,,orphadata,ORPHA:528084
,,4638,MYLK,,orphadata,ORPHA:91387
,,6711,SPTBN1,,orphadata,ORPHA:528084
,,1281,COL3A1,,orphadata,ORPHA:231160
,,4849,CNOT3,,orphadata,ORPHA:528084
,,833,CARS1,-,mim2gene,OMIM:618891
,,2074,ERCC6,,orphadata,ORPHA:90324
,,7043,TGFB3,,orphadata,ORPHA:91387
,,10075,HUWE1,,orphadata,ORPHA:528084
,,23556,PIGN,,orphadata,ORPHA:280633
,,63035,BCORL1,,orphadata,ORPHA:528084
,,51132,RLIM,,orphadata,ORPHA:528084
,,23493,HEY2,,orphadata,ORPHA:91387
,,84148,KAT8,,orphadata,ORPHA:528084
,,9739,SETD1A,,orphadata,ORPHA:528084
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,4629,MYH11,,orphadata,ORPHA:91387
,,51399,TRAPPC4,,orphadata,ORPHA:528084
,,27125,AFF4,,orphadata,ORPHA:444077
,,90416,CCDC32,,orphadata,ORPHA:528084
,,165,AEBP1,,orphadata,ORPHA:536532
,,23040,MYT1L,,orphadata,ORPHA:528084
,,3720,JARID2,,orphadata,ORPHA:528084
,,9653,HS2ST1,,orphadata,ORPHA:528084
,,5310,PKD1,,orphadata,ORPHA:730
,,2200,FBN1,-,mim2gene,OMIM:154700
,,26057,ANKRD17,,orphadata,ORPHA:528084
,,2200,FBN1,-,mim2gene,OMIM:616914
,,7169,TPM2,,orphadata,ORPHA:171881
HP:0002623,Overriding aorta,,,,,
,,51085,MLXIPL,,orphadata,ORPHA:904
,,84163,GTF2IRD2,,orphadata,ORPHA:904
,,8468,FKBP6,,orphadata,ORPHA:904
,,6804,STX1A,,orphadata,ORPHA:904
,,10743,RAI1,,orphadata,ORPHA:477817
,,3052,HCCS,-,mim2gene,OMIM:309801
,,155382,VPS37D,,orphadata,ORPHA:904
,,9031,BAZ1B,,orphadata,ORPHA:904
,,1349,COX7B,-,mim2gene,OMIM:309801
,,54539,NDUFB11,-,mim2gene,OMIM:309801
,,2006,ELN,,orphadata,ORPHA:904
,,9275,BCL7B,,orphadata,ORPHA:904
,,135886,TMEM270,,orphadata,ORPHA:904
,,2969,GTF2I,,orphadata,ORPHA:904
,,55636,CHD7,-,mim2gene,OMIM:214800
,,653361,NCF1,,orphadata,ORPHA:904
,,155368,METTL27,,orphadata,ORPHA:904
,,23483,TGDS,-,mim2gene,OMIM:616145
,,26608,TBL2,,orphadata,ORPHA:904
,,7461,CLIP2,,orphadata,ORPHA:904
,,5982,RFC2,,orphadata,ORPHA:904
,,91754,NEK9,-,mim2gene,OMIM:617022
,,114049,BUD23,,orphadata,ORPHA:904
,,2263,FGFR2,-,mim2gene,OMIM:101200
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,3984,LIMK1,,orphadata,ORPHA:904
,,7458,EIF4H,,orphadata,ORPHA:904
,,84277,DNAJC30,,orphadata,ORPHA:904
,,9723,SEMA3E,question,mim2gene,OMIM:214800
HP:0002627,Right aortic arch with mirror image branching,,,,,
,,6899,TBX1,-,mim2gene,OMIM:192430
,,8220,ESS2,-,mim2gene,OMIM:192430
,,78987,CRELD1,-,mim2gene,OMIM:606217
,,54487,DGCR8,-,mim2gene,OMIM:192430
,,6899,TBX1,-,mim2gene,OMIM:188400
,,8214,DGCR6,-,mim2gene,OMIM:192430
,,64220,STRA6,-,mim2gene,OMIM:601186
,,9993,DGCR2,-,mim2gene,OMIM:192430
HP:0002647,Aortic dissection,,,,,
,,26191,PTPN22,,orphadata,ORPHA:397
,,5351,PLOD1,,orphadata,ORPHA:1900
,,7043,TGFB3,-,mim2gene,OMIM:615582
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,3123,HLA-DRB1,,orphadata,ORPHA:397
,,4015,LOX,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:91387
,,1281,COL3A1,-,mim2gene,OMIM:618343
,,4144,MAT2A,,orphadata,ORPHA:91387
,,4089,SMAD4,,orphadata,ORPHA:91387
,,2006,ELN,,orphadata,ORPHA:91387
,,7049,TGFBR3,,orphadata,ORPHA:231160
,,4089,SMAD4,-,mim2gene,OMIM:175050
,,3106,HLA-B,,orphadata,ORPHA:397
,,4087,SMAD2,,orphadata,ORPHA:91387
,,368,ABCC6,,orphadata,ORPHA:51608
,,4638,MYLK,-,mim2gene,OMIM:613780
,,4091,SMAD6,,orphadata,ORPHA:402075
,,4629,MYH11,-,mim2gene,OMIM:132900
,,7046,TGFBR1,-,mim2gene,OMIM:609192
,,2022,ENG,,orphadata,ORPHA:231160
,,4629,MYH11,,orphadata,ORPHA:229
,,140628,GATA5,,orphadata,ORPHA:402075
,,7046,TGFBR1,,orphadata,ORPHA:60030
,,2200,FBN1,-,mim2gene,OMIM:608328
,,7042,TGFB2,,orphadata,ORPHA:91387
,,2301,FOXE3,,orphadata,ORPHA:91387
,,83854,ANGPTL6,,orphadata,ORPHA:231160
,,7042,TGFB2,-,mim2gene,OMIM:614816
,,5592,PRKG1,,orphadata,ORPHA:91387
,,4638,MYLK,,orphadata,ORPHA:91387
,,8974,P4HA2,,orphadata,ORPHA:397
,,1482,NKX2-5,,orphadata,ORPHA:402075
,,59,ACTA2,,orphadata,ORPHA:91387
,,1281,COL3A1,,orphadata,ORPHA:231160
,,2301,FOXE3,susceptibility,mim2gene,OMIM:617349
,,7043,TGFB3,,orphadata,ORPHA:91387
,,1281,COL3A1,-,mim2gene,OMIM:130050
,,4088,SMAD3,-,mim2gene,OMIM:613795
,,8076,MFAP5,-,mim2gene,OMIM:616166
,,1281,COL3A1,,orphadata,ORPHA:286
,,55901,THSD1,,orphadata,ORPHA:231160
,,59,ACTA2,-,mim2gene,OMIM:611788
,,23493,HEY2,,orphadata,ORPHA:91387
,,7048,TGFBR2,,orphadata,ORPHA:60030
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,5592,PRKG1,-,mim2gene,OMIM:615436
,,4851,NOTCH1,,orphadata,ORPHA:402075
,,4629,MYH11,,orphadata,ORPHA:91387
,,2200,FBN1,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:284984
,,633,BGN,-,mim2gene,OMIM:300989
,,5167,ENPP1,,orphadata,ORPHA:51608
,,81031,SLC2A10,,orphadata,ORPHA:3342
,,2200,FBN1,-,mim2gene,OMIM:154700
,,8076,MFAP5,,orphadata,ORPHA:91387
HP:0200146,Mucoid extracellular matrix accumulation,,,,,
,,4087,SMAD2,,orphadata,ORPHA:91387
,,4638,MYLK,,orphadata,ORPHA:91387
,,7046,TGFBR1,,orphadata,ORPHA:91387
,,7048,TGFBR2,,orphadata,ORPHA:91387
,,4015,LOX,,orphadata,ORPHA:91387
,,59,ACTA2,,orphadata,ORPHA:91387
,,4088,SMAD3,,orphadata,ORPHA:91387
,,4629,MYH11,,orphadata,ORPHA:91387
,,4629,MYH11,,orphadata,ORPHA:229
,,4144,MAT2A,,orphadata,ORPHA:91387
,,7043,TGFB3,,orphadata,ORPHA:91387
,,2200,FBN1,,orphadata,ORPHA:91387
,,7042,TGFB2,,orphadata,ORPHA:91387
,,2301,FOXE3,,orphadata,ORPHA:91387
,,4089,SMAD4,,orphadata,ORPHA:91387
,,2006,ELN,,orphadata,ORPHA:91387
,,5592,PRKG1,,orphadata,ORPHA:91387
,,8076,MFAP5,,orphadata,ORPHA:91387
,,23493,HEY2,,orphadata,ORPHA:91387
HP:0004415,Pulmonary artery stenosis,,,,,
,,388015,RTL1,,orphadata,ORPHA:96334
,,5922,RASA2,,orphadata,ORPHA:648
,,2006,ELN,,orphadata,ORPHA:90348
,,64919,BCL11B,-,mim2gene,OMIM:617237
,,30008,EFEMP2,,orphadata,ORPHA:90349
,,51085,MLXIPL,,orphadata,ORPHA:904
,,84163,GTF2IRD2,,orphadata,ORPHA:904
,,29887,SNX10,,orphadata,ORPHA:667
,,92002,CCNQ,,orphadata,ORPHA:140952
,,4256,MGP,,orphadata,ORPHA:85202
,,6134,RPL10,,orphadata,ORPHA:435938
,,9839,ZEB2,-,mim2gene,OMIM:235730
,,5832,ALDH18A1,,orphadata,ORPHA:90348
,,8260,NAA10,,orphadata,ORPHA:276432
,,51085,MLXIPL,-,mim2gene,OMIM:194050
,,23129,PLXND1,,orphadata,ORPHA:3384
,,4853,NOTCH2,-,mim2gene,OMIM:610205
,,6499,SKIV2L,,orphadata,ORPHA:84064
,,9487,PIGL,-,mim2gene,OMIM:280000
,,2627,GATA6,-,mim2gene,OMIM:600001
,,2260,FGFR1,-,mim2gene,OMIM:613001
,,155382,VPS37D,,orphadata,ORPHA:904
,,6237,RRAS,,orphadata,ORPHA:648
,,22808,MRAS,,orphadata,ORPHA:648
,,10312,TCIRG1,,orphadata,ORPHA:667
,,137814,NKX2-6,,orphadata,ORPHA:3384
,,5500,PPP1CB,-,mim2gene,OMIM:617506
,,2006,ELN,,orphadata,ORPHA:904
,,6016,RIT1,,orphadata,ORPHA:648
,,57551,TAOK1,-,mim2gene,OMIM:619575
,,9275,BCL7B,,orphadata,ORPHA:904
,,135886,TMEM270,,orphadata,ORPHA:904
,,2969,GTF2I,,orphadata,ORPHA:904
,,54880,BCOR,,orphadata,ORPHA:2712
,,92002,CCNQ,-,mim2gene,OMIM:300707
,,653361,NCF1,,orphadata,ORPHA:904
,,5894,RAF1,,orphadata,ORPHA:648
,,1186,CLCN7,,orphadata,ORPHA:667
,,415,ARSL,,orphadata,ORPHA:79345
,,10516,FBLN5,,orphadata,ORPHA:90348
,,5982,RFC2,,orphadata,ORPHA:904
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,3845,KRAS,,orphadata,ORPHA:648
,,3984,LIMK1,,orphadata,ORPHA:904
,,6654,SOS 1,,orphadata,ORPHA:648
,,7458,EIF4H,,orphadata,ORPHA:904
,,10082,GPC6,-,mim2gene,OMIM:258315
,,9968,MED12,-,mim2gene,OMIM:301068
,,54361,WNT4,question,mim2gene,OMIM:611812
,,4256,MGP,-,mim2gene,OMIM:245150
,,182,JAG1,question,mim2gene,OMIM:617992
,,9652,TTC37,,orphadata,ORPHA:84064
,,8468,FKBP6,,orphadata,ORPHA:904
,,8600,TNFSF11,,orphadata,ORPHA:667
,,200734,SPRED2,,orphadata,ORPHA:648
,,10516,FBLN5,,orphadata,ORPHA:90349
,,6134,RPL10,-,mim2gene,OMIM:300998
,,8260,NAA10,-,mim2gene,OMIM:300855
,,2006,ELN,-,mim2gene,OMIM:194050
,,6804,STX1A,,orphadata,ORPHA:904
,,84720,PIGO,-,mim2gene,OMIM:614749
,,5422,POLA1,-,mim2gene,OMIM:301030
,,8788,DLK1,,orphadata,ORPHA:96334
,,57514,ARHGAP31,-,mim2gene,OMIM:100300
,,81031,SLC2A10,-,mim2gene,OMIM:208050
,,112752,IFT43,question,mim2gene,OMIM:614099
,,2006,ELN,-,mim2gene,OMIM:185500
,,182,JAG1,-,mim2gene,OMIM:118450
,,9031,BAZ1B,,orphadata,ORPHA:904
,,55384,MEG3,,orphadata,ORPHA:96334
,,23556,PIGN,,orphadata,ORPHA:280633
,,4893,NRAS,,orphadata,ORPHA:648
,,6134,RPL10,,orphadata,ORPHA:459070
,,6655,SOS 2,,orphadata,ORPHA:648
,,7486,WRN,,orphadata,ORPHA:902
,,155368,METTL27,,orphadata,ORPHA:904
,,2627,GATA6,,orphadata,ORPHA:2255
,,1482,NKX2-5,-,mim2gene,OMIM:614432
,,26608,TBL2,,orphadata,ORPHA:904
,,7461,CLIP2,,orphadata,ORPHA:904
,,867,CBL,,orphadata,ORPHA:648
,,22800,RRAS2,,orphadata,ORPHA:648
,,114049,BUD23,,orphadata,ORPHA:904
,,9569,GTF2IRD1,,orphadata,ORPHA:904
,,7319,UBE2A,,orphadata,ORPHA:163956
,,4052,LTBP1,,orphadata,ORPHA:90349
,,8425,LTBP4,-,mim2gene,OMIM:613177
,,84277,DNAJC30,,orphadata,ORPHA:904
,,81031,SLC2A10,,orphadata,ORPHA:3342
,,2626,GATA4,,orphadata,ORPHA:251071
,,8216,LZTR1,,orphadata,ORPHA:648
,,5781,PTPN11,,orphadata,ORPHA:648
HP:0004927,Pulmonary artery dilatation,,,,,
,,54517,PUS7,,orphadata,ORPHA:528084
,,25930,PTPN23,,orphadata,ORPHA:528084
,,9320,TRIP12,,orphadata,ORPHA:528084
,,84628,NTNG2,,orphadata,ORPHA:528084
,,10847,SRCAP,,orphadata,ORPHA:528084
,,57178,ZMIZ1,,orphadata,ORPHA:528084
,,374969,SVBP,,orphadata,ORPHA:528084
,,1656,DDX6,,orphadata,ORPHA:528084
,,10492,SYNCRIP,,orphadata,ORPHA:528084
,,55621,TRMT1,,orphadata,ORPHA:528084
,,54828,BCAS3,,orphadata,ORPHA:528084
,,8567,MADD,,orphadata,ORPHA:528084
,,23162,MAPK8IP3,,orphadata,ORPHA:528084
,,6304,SATB1,,orphadata,ORPHA:528084
,,23030,KDM4B,,orphadata,ORPHA:528084
,,30008,EFEMP2,-,mim2gene,OMIM:614437
,,3778,KCNMA1,,orphadata,ORPHA:528084
,,64398,PALS1,,orphadata,ORPHA:528084
,,27161,AGO2,,orphadata,ORPHA:528084
,,6558,SLC12A2,,orphadata,ORPHA:528084
,,5718,PSMD12,,orphadata,ORPHA:528084
,,1289,COL5A1,-,mim2gene,OMIM:619329
,,9969,MED13,,orphadata,ORPHA:528084
,,2294,FOXF1,-,mim2gene,OMIM:265380
,,1795,DOCK3,,orphadata,ORPHA:528084
,,7046,TGFBR1,-,mim2gene,OMIM:609192
,,23291,FBXW11,,orphadata,ORPHA:528084
,,23001,WDFY3,,orphadata,ORPHA:528084
,,6045,RNF2,,orphadata,ORPHA:528084
,,8936,WASF1,,orphadata,ORPHA:528084
,,9442,MED27,,orphadata,ORPHA:528084
,,86,ACTL6A,,orphadata,ORPHA:528084
,,1182,CLCN3,,orphadata,ORPHA:528084
,,3064,HTT,,orphadata,ORPHA:528084
,,55148,UBR7,,orphadata,ORPHA:528084
,,55904,KMT2E,,orphadata,ORPHA:528084
,,2186,BPTF,,orphadata,ORPHA:528084
,,10526,IPO8,-,mim2gene,OMIM:619472
,,22854,NTNG1,,orphadata,ORPHA:528084
,,6942,TCF20,,orphadata,ORPHA:528084
,,79989,TTC26,-,mim2gene,OMIM:619534
,,6711,SPTBN1,,orphadata,ORPHA:528084
,,2893,GRIA4,,orphadata,ORPHA:528084
,,4849,CNOT3,,orphadata,ORPHA:528084
,,84842,HPDL,,orphadata,ORPHA:528084
,,10075,HUWE1,,orphadata,ORPHA:528084
,,1281,COL3A1,,orphadata,ORPHA:286
,,63035,BCORL1,,orphadata,ORPHA:528084
,,51132,RLIM,,orphadata,ORPHA:528084
,,51412,ACTL6B,,orphadata,ORPHA:528084
,,23112,TNRC6B,,orphadata,ORPHA:528084
,,84148,KAT8,,orphadata,ORPHA:528084
,,9739,SETD1A,,orphadata,ORPHA:528084
,,7048,TGFBR2,-,mim2gene,OMIM:610168
,,23040,MYT1L,,orphadata,ORPHA:528084
,,51399,TRAPPC4,,orphadata,ORPHA:528084
,,284361,EMC10,,orphadata,ORPHA:528084
,,7092,TLL1,,orphadata,ORPHA:99106
,,92255,LMBRD2,,orphadata,ORPHA:528084
,,90416,CCDC32,,orphadata,ORPHA:528084
,,56896,DPYSL5,,orphadata,ORPHA:528084
,,633,BGN,-,mim2gene,OMIM:300989
,,23040,MYT1L,,orphadata,ORPHA:528084
,,3720,JARID2,,orphadata,ORPHA:528084
,,9653,HS2ST1,,orphadata,ORPHA:528084
,,2200,FBN1,-,mim2gene,OMIM:154700
,,6934,TCF7L2,,orphadata,ORPHA:528084
,,26115,TANC2,,orphadata,ORPHA:528084
,,26057,ANKRD17,,orphadata,ORPHA:528084
HP:0004933,Ascending aortic dissection,,,,,
,,4638,MYLK,,orphadata,ORPHA:91387
