HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0010438,Abnormal ventricular septum morphology,SOX4,mim2gene,OMIM:618506
HP:0010438,Abnormal ventricular septum morphology,NSD1,mim2gene,OMIM:117550
HP:0010438,Abnormal ventricular septum morphology,ZEB2,mim2gene,OMIM:235730
HP:0010438,Abnormal ventricular septum morphology,SALL1,mim2gene,OMIM:107480
HP:0010438,Abnormal ventricular septum morphology,GNB2,mim2gene,OMIM:619503
HP:0010438,Abnormal ventricular septum morphology,LARS2,mim2gene,OMIM:617021
HP:0010438,Abnormal ventricular septum morphology,MICU1,mim2gene,OMIM:615673
HP:0010438,Abnormal ventricular septum morphology,CDK8,mim2gene,OMIM:618748
HP:0010438,Abnormal ventricular septum morphology,RSPO2,mim2gene,OMIM:618021
HP:0010438,Abnormal ventricular septum morphology,NONO,mim2gene,OMIM:300967
HP:0010438,Abnormal ventricular septum morphology,DDX11,mim2gene,OMIM:613398
HP:0010438,Abnormal ventricular septum morphology,FLNB,mim2gene,OMIM:150250
HP:0010438,Abnormal ventricular septum morphology,TKT,mim2gene,OMIM:617044
HP:0010438,Abnormal ventricular septum morphology,NIPBL,mim2gene,OMIM:122470
HP:0010438,Abnormal ventricular septum morphology,TRAIP,mim2gene,OMIM:616777
HP:0010438,Abnormal ventricular septum morphology,ACVR2B,mim2gene,OMIM:613751
HP:0010438,Abnormal ventricular septum morphology,TAB2,mim2gene,OMIM:614980
HP:0010438,Abnormal ventricular septum morphology,TALDO1,mim2gene,OMIM:606003
HP:0010438,Abnormal ventricular septum morphology,GDF1,mim2gene,OMIM:208530
HP:0010438,Abnormal ventricular septum morphology,MAP2K1,mim2gene,OMIM:163950
HP:0010438,Abnormal ventricular septum morphology,CREBBP,mim2gene,OMIM:180849
HP:0010438,Abnormal ventricular septum morphology,PGM1,mim2gene,OMIM:614921
HP:0010438,Abnormal ventricular septum morphology,ASXL1,mim2gene,OMIM:605039
HP:0010438,Abnormal ventricular septum morphology,SOS2,mim2gene,OMIM:616559
HP:0010438,Abnormal ventricular septum morphology,GPC4,mim2gene,OMIM:312870
HP:0010438,Abnormal ventricular septum morphology,LRP5,mim2gene,OMIM:259770
HP:0010438,Abnormal ventricular septum morphology,CWC27,mim2gene,OMIM:250410
HP:0010438,Abnormal ventricular septum morphology,MEOX1,mim2gene,OMIM:214300
HP:0010438,Abnormal ventricular septum morphology,GATA4,mim2gene,OMIM:614429
HP:0010438,Abnormal ventricular septum morphology,PTPN11,mim2gene,OMIM:163950
HP:0010438,Abnormal ventricular septum morphology,MYOCD,mim2gene,OMIM:618719
HP:0010438,Abnormal ventricular septum morphology,TBX1,mim2gene,OMIM:192430
HP:0010438,Abnormal ventricular septum morphology,TCTN3,mim2gene,OMIM:614815
HP:0010438,Abnormal ventricular septum morphology,NUP188,mim2gene,OMIM:618804
HP:0010438,Abnormal ventricular septum morphology,UMPS,mim2gene,OMIM:258900
HP:0010438,Abnormal ventricular septum morphology,WBP11,mim2gene,OMIM:619227
HP:0010438,Abnormal ventricular septum morphology,SPEN,mim2gene,OMIM:619312
HP:0010438,Abnormal ventricular septum morphology,NUP107,mim2gene,OMIM:618348
HP:0010438,Abnormal ventricular septum morphology,SMC1A,mim2gene,OMIM:301044
HP:0010438,Abnormal ventricular septum morphology,SPECC1L,mim2gene,OMIM:145420
HP:0010438,Abnormal ventricular septum morphology,CD96,mim2gene,OMIM:211750
HP:0010438,Abnormal ventricular septum morphology,CACNA1D,mim2gene,OMIM:615474
HP:0010438,Abnormal ventricular septum morphology,AMER1,mim2gene,OMIM:300373
HP:0010438,Abnormal ventricular septum morphology,PKD1L1,mim2gene,OMIM:617205
HP:0010438,Abnormal ventricular septum morphology,MPLKIP,mim2gene,OMIM:234050
HP:0010438,Abnormal ventricular septum morphology,PEX16,mim2gene,OMIM:614876
HP:0010438,Abnormal ventricular septum morphology,CEP290,mim2gene,OMIM:611134
HP:0010438,Abnormal ventricular septum morphology,CHST3,mim2gene,OMIM:143095
HP:0010438,Abnormal ventricular septum morphology,CRB2,mim2gene,OMIM:219730
HP:0010438,Abnormal ventricular septum morphology,GPC6,mim2gene,OMIM:258315
HP:0010438,Abnormal ventricular septum morphology,IGBP1,mim2gene,OMIM:300472
HP:0010438,Abnormal ventricular septum morphology,KDM6A,mim2gene,OMIM:147920
HP:0010438,Abnormal ventricular septum morphology,TTC26,mim2gene,OMIM:619534
HP:0010438,Abnormal ventricular septum morphology,GLA,mim2gene,OMIM:301500
HP:0010445,Primum atrial septal defect,GJA1,mim2gene,OMIM:600309
HP:0010445,Primum atrial septal defect,GATA4,mim2gene,OMIM:614430
HP:0010445,Primum atrial septal defect,CFAP45,mim2gene,OMIM:619608
HP:0010445,Primum atrial septal defect,TTC26,mim2gene,OMIM:619534
HP:0010774,Cor triatriatum,TTC26,mim2gene,OMIM:619534
HP:0010774,Cor triatriatum,G6PC3,mim2gene,OMIM:612541
HP:0010882,Pulmonary valve atresia,POLA1,mim2gene,OMIM:301030
HP:0010882,Pulmonary valve atresia,FOXF1,mim2gene,OMIM:265380
HP:0010883,Aortic valve atresia,NKX2-5,mim2gene,OMIM:614435
HP:0010954,Hypoplastic right heart,DVL3,mim2gene,OMIM:616894
HP:0011103,Abnormal left ventricular outflow tract morphology,WDPCP,mim2gene,OMIM:217085
HP:0011103,Abnormal left ventricular outflow tract morphology,MYH6,mim2gene,OMIM:192600
HP:0011103,Abnormal left ventricular outflow tract morphology,HDAC4,mim2gene,OMIM:600430
HP:0011103,Abnormal left ventricular outflow tract morphology,GNB2,mim2gene,OMIM:619503
HP:0011103,Abnormal left ventricular outflow tract morphology,NKX2-5,mim2gene,OMIM:108900
HP:0011103,Abnormal left ventricular outflow tract morphology,TAB2,mim2gene,OMIM:614980
HP:0011103,Abnormal left ventricular outflow tract morphology,IFIH1,mim2gene,OMIM:182250
HP:0011103,Abnormal left ventricular outflow tract morphology,MYH7,mim2gene,OMIM:192600
HP:0011103,Abnormal left ventricular outflow tract morphology,MYLK2,mim2gene,OMIM:192600
HP:0011103,Abnormal left ventricular outflow tract morphology,PTPN11,mim2gene,OMIM:151100
HP:0011103,Abnormal left ventricular outflow tract morphology,FGFR1,mim2gene,OMIM:613001
HP:0011103,Abnormal left ventricular outflow tract morphology,SYT2,mim2gene,OMIM:619461
HP:0011103,Abnormal left ventricular outflow tract morphology,CEP57,mim2gene,OMIM:614114
HP:0011103,Abnormal left ventricular outflow tract morphology,CAV3,mim2gene,OMIM:192600
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC39,mim2gene,OMIM:613807
HP:0011534,Abnormal spatial orientation of the cardiac segments,TTC8,mim2gene,OMIM:615985
HP:0011534,Abnormal spatial orientation of the cardiac segments,PKD2,mim2gene,OMIM:613095
HP:0011534,Abnormal spatial orientation of the cardiac segments,UBR1,mim2gene,OMIM:243800
HP:0011534,Abnormal spatial orientation of the cardiac segments,ZNF423,mim2gene,OMIM:614844
HP:0011534,Abnormal spatial orientation of the cardiac segments,MNS1,mim2gene,OMIM:618948
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF11,mim2gene,OMIM:614935
HP:0011534,Abnormal spatial orientation of the cardiac segments,MEGF8,mim2gene,OMIM:614976
HP:0011534,Abnormal spatial orientation of the cardiac segments,LZTFL1,mim2gene,OMIM:615994
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF5,mim2gene,OMIM:614874
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH1,mim2gene,OMIM:617577
HP:0011534,Abnormal spatial orientation of the cardiac segments,SPAG1,mim2gene,OMIM:615505
HP:0011534,Abnormal spatial orientation of the cardiac segments,ANKS6,mim2gene,OMIM:615382
HP:0011534,Abnormal spatial orientation of the cardiac segments,HES7,mim2gene,OMIM:613686
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAL1,mim2gene,OMIM:614017
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC40,mim2gene,OMIM:613808
HP:0011534,Abnormal spatial orientation of the cardiac segments,GDF1,mim2gene,OMIM:208530
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF1,mim2gene,OMIM:613193
HP:0011534,Abnormal spatial orientation of the cardiac segments,INVS,mim2gene,OMIM:602088
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH5,mim2gene,OMIM:608644
HP:0011534,Abnormal spatial orientation of the cardiac segments,PQBP1,mim2gene,OMIM:309500
HP:0011534,Abnormal spatial orientation of the cardiac segments,NEK8,mim2gene,OMIM:615415
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD2,mim2gene,OMIM:615451
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF2,mim2gene,OMIM:612518
HP:0011534,Abnormal spatial orientation of the cardiac segments,MMP21,mim2gene,OMIM:616749
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAI2,mim2gene,OMIM:612444
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC103,mim2gene,OMIM:614679
HP:0011534,Abnormal spatial orientation of the cardiac segments,NPHP3,mim2gene,OMIM:267010
HP:0011534,Abnormal spatial orientation of the cardiac segments,PRRX1,mim2gene,OMIM:202650
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF3,mim2gene,OMIM:606763
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF4,mim2gene,OMIM:615482
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP45,mim2gene,OMIM:619608
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD1,mim2gene,OMIM:615067
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP300,mim2gene,OMIM:618063
HP:0011534,Abnormal spatial orientation of the cardiac segments,ARL2BP,mim2gene,OMIM:615434
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF6,mim2gene,OMIM:300991
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP52,mim2gene,OMIM:619607
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH9,mim2gene,OMIM:618300
HP:0011534,Abnormal spatial orientation of the cardiac segments,PKD1L1,mim2gene,OMIM:617205
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAI1,mim2gene,OMIM:244400
HP:0011534,Abnormal spatial orientation of the cardiac segments,TTC26,mim2gene,OMIM:619534
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD4,mim2gene,OMIM:617092
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFC1,mim2gene,OMIM:605376
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD3,mim2gene,OMIM:616037
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH11,mim2gene,OMIM:611884
HP:0011534,Abnormal spatial orientation of the cardiac segments,ZMYND10,mim2gene,OMIM:615444
HP:0011534,Abnormal spatial orientation of the cardiac segments,SLC19A2,mim2gene,OMIM:249270
HP:0011534,Abnormal spatial orientation of the cardiac segments,NODAL,mim2gene,OMIM:270100
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP298,mim2gene,OMIM:615500
HP:0011535,Abnormal atrial arrangement,NODAL,mim2gene,OMIM:270100
HP:0011535,Abnormal atrial arrangement,CFC1,mim2gene,OMIM:605376
HP:0011535,Abnormal atrial arrangement,PKD1L1,mim2gene,OMIM:617205
HP:0011535,Abnormal atrial arrangement,GDF1,mim2gene,OMIM:208530
HP:0011539,Atrial situs ambiguous,PKD1L1,mim2gene,OMIM:617205
HP:0011545,Abnormal connection of the cardiac segments,TRAF7,mim2gene,OMIM:618164
HP:0011545,Abnormal connection of the cardiac segments,NKX2-5,mim2gene,OMIM:614435
HP:0011545,Abnormal connection of the cardiac segments,PKD1L1,mim2gene,OMIM:617205
HP:0011545,Abnormal connection of the cardiac segments,FANCB,mim2gene,OMIM:314390
HP:0011545,Abnormal connection of the cardiac segments,GPC3,mim2gene,OMIM:312870
HP:0011545,Abnormal connection of the cardiac segments,BCOR,mim2gene,OMIM:300166
HP:0011545,Abnormal connection of the cardiac segments,INTU,mim2gene,OMIM:617926
HP:0011545,Abnormal connection of the cardiac segments,CDK8,mim2gene,OMIM:618748
HP:0011545,Abnormal connection of the cardiac segments,NOTCH1,mim2gene,OMIM:109730
HP:0011545,Abnormal connection of the cardiac segments,MEGF8,mim2gene,OMIM:614976
HP:0011545,Abnormal connection of the cardiac segments,TBX1,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,SALL4,mim2gene,OMIM:147750
HP:0011545,Abnormal connection of the cardiac segments,QRICH1,mim2gene,OMIM:617982
HP:0011545,Abnormal connection of the cardiac segments,DGCR2,mim2gene,OMIM:192430
HP:0011545,Abnormal connection of the cardiac segments,MMP21,mim2gene,OMIM:616749
HP:0011545,Abnormal connection of the cardiac segments,GATA6,mim2gene,OMIM:217095
HP:0011545,Abnormal connection of the cardiac segments,LRRC56,mim2gene,OMIM:618254
HP:0011545,Abnormal connection of the cardiac segments,GATA6,mim2gene,OMIM:600001
HP:0011545,Abnormal connection of the cardiac segments,NR2F2,mim2gene,OMIM:615779
HP:0011545,Abnormal connection of the cardiac segments,TBX1,mim2gene,OMIM:217095
HP:0011545,Abnormal connection of the cardiac segments,DGCR8,mim2gene,OMIM:192430
HP:0011545,Abnormal connection of the cardiac segments,RBM10,mim2gene,OMIM:311900
HP:0011545,Abnormal connection of the cardiac segments,CHD7,mim2gene,OMIM:214800
HP:0011545,Abnormal connection of the cardiac segments,DDX11,mim2gene,OMIM:613398
HP:0011545,Abnormal connection of the cardiac segments,RBM8A,mim2gene,OMIM:274000
HP:0011545,Abnormal connection of the cardiac segments,FKTN,mim2gene,OMIM:253800
HP:0011545,Abnormal connection of the cardiac segments,RPL11,mim2gene,OMIM:612562
HP:0011545,Abnormal connection of the cardiac segments,STAG2,mim2gene,OMIM:301043
HP:0011545,Abnormal connection of the cardiac segments,NKX2-5,mim2gene,OMIM:108900
HP:0011545,Abnormal connection of the cardiac segments,TAB2,mim2gene,OMIM:614980
HP:0011545,Abnormal connection of the cardiac segments,GATA4,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,RNU4ATAC,mim2gene,OMIM:210710
HP:0011545,Abnormal connection of the cardiac segments,PEX19,mim2gene,OMIM:614886
HP:0011545,Abnormal connection of the cardiac segments,TBX1,mim2gene,OMIM:192430
HP:0011545,Abnormal connection of the cardiac segments,SLC37A4,mim2gene,OMIM:619525
HP:0011545,Abnormal connection of the cardiac segments,NKX2-5,mim2gene,OMIM:217095
HP:0011545,Abnormal connection of the cardiac segments,OTUD5,mim2gene,OMIM:301056
HP:0011545,Abnormal connection of the cardiac segments,BICRA,mim2gene,OMIM:619325
HP:0011545,Abnormal connection of the cardiac segments,CFC1,mim2gene,OMIM:605376
HP:0011545,Abnormal connection of the cardiac segments,TBX1,mim2gene,OMIM:188400
HP:0011545,Abnormal connection of the cardiac segments,GDF1,mim2gene,OMIM:208530
HP:0011545,Abnormal connection of the cardiac segments,GNB2,mim2gene,OMIM:619503
HP:0011545,Abnormal connection of the cardiac segments,JAG1,mim2gene,OMIM:118450
HP:0011545,Abnormal connection of the cardiac segments,DGCR6,mim2gene,OMIM:192430
HP:0011545,Abnormal connection of the cardiac segments,GPC4,mim2gene,OMIM:312870
HP:0011545,Abnormal connection of the cardiac segments,SEMA3E,mim2gene,OMIM:214800
HP:0011545,Abnormal connection of the cardiac segments,HIBCH,mim2gene,OMIM:250620
HP:0011545,Abnormal connection of the cardiac segments,GATA4,mim2gene,OMIM:615542
HP:0011545,Abnormal connection of the cardiac segments,NADSYN1,mim2gene,OMIM:618845
HP:0011545,Abnormal connection of the cardiac segments,CACNA1C,mim2gene,OMIM:601005
HP:0011545,Abnormal connection of the cardiac segments,SF3B4,mim2gene,OMIM:154400
HP:0011545,Abnormal connection of the cardiac segments,RAD21,mim2gene,OMIM:614701
HP:0011545,Abnormal connection of the cardiac segments,SH3PXD2B,mim2gene,OMIM:249420
HP:0011545,Abnormal connection of the cardiac segments,RPL5,mim2gene,OMIM:612561
HP:0011545,Abnormal connection of the cardiac segments,ZIC3,mim2gene,OMIM:306955
HP:0011545,Abnormal connection of the cardiac segments,PHGDH,mim2gene,OMIM:256520
HP:0011545,Abnormal connection of the cardiac segments,TMEM94,mim2gene,OMIM:618316
HP:0011545,Abnormal connection of the cardiac segments,NODAL,mim2gene,OMIM:270100
HP:0011545,Abnormal connection of the cardiac segments,CHD4,mim2gene,OMIM:617159
HP:0011545,Abnormal connection of the cardiac segments,NKX2-6,mim2gene,OMIM:217095
HP:0011545,Abnormal connection of the cardiac segments,ESS2,mim2gene,OMIM:192430
HP:0011545,Abnormal connection of the cardiac segments,BRAF,mim2gene,OMIM:613707
HP:0011545,Abnormal connection of the cardiac segments,BMP2,mim2gene,OMIM:617877
HP:0011545,Abnormal connection of the cardiac segments,ARID1B,mim2gene,OMIM:135900
HP:0011545,Abnormal connection of the cardiac segments,GJA8,mim2gene,OMIM:612474
HP:0011545,Abnormal connection of the cardiac segments,GJA5,mim2gene,OMIM:612474
HP:0011545,Abnormal connection of the cardiac segments,MYRF,mim2gene,OMIM:618280
HP:0011545,Abnormal connection of the cardiac segments,NOTCH2,mim2gene,OMIM:610205
HP:0011545,Abnormal connection of the cardiac segments,ZFPM2,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,PQBP1,mim2gene,OMIM:309500
HP:0011545,Abnormal connection of the cardiac segments,FLT4,mim2gene,OMIM:618780
HP:0011545,Abnormal connection of the cardiac segments,GATA6,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,WASHC5,mim2gene,OMIM:220210
HP:0011545,Abnormal connection of the cardiac segments,IPO8,mim2gene,OMIM:619472
HP:0011545,Abnormal connection of the cardiac segments,SALL1,mim2gene,OMIM:107480
HP:0011545,Abnormal connection of the cardiac segments,FIG4,mim2gene,OMIM:216340
HP:0011545,Abnormal connection of the cardiac segments,CFAP53,mim2gene,OMIM:614779
HP:0011545,Abnormal connection of the cardiac segments,GDF1,mim2gene,OMIM:613854
HP:0011545,Abnormal connection of the cardiac segments,TMEM260,mim2gene,OMIM:617478
HP:0011545,Abnormal connection of the cardiac segments,FOXC2,mim2gene,OMIM:153400
HP:0011545,Abnormal connection of the cardiac segments,CHUK,mim2gene,OMIM:613630
HP:0011545,Abnormal connection of the cardiac segments,ZNF462,mim2gene,OMIM:618619
HP:0011545,Abnormal connection of the cardiac segments,PIGL,mim2gene,OMIM:280000
HP:0011545,Abnormal connection of the cardiac segments,STRA6,mim2gene,OMIM:601186
HP:0011545,Abnormal connection of the cardiac segments,EHMT1,mim2gene,OMIM:610253
HP:0011545,Abnormal connection of the cardiac segments,GATA5,mim2gene,OMIM:617912
HP:0011545,Abnormal connection of the cardiac segments,TBX2,mim2gene,OMIM:618223
HP:0011545,Abnormal connection of the cardiac segments,COX7B,mim2gene,OMIM:300887
HP:0011545,Abnormal connection of the cardiac segments,WT1,mim2gene,OMIM:608978
HP:0011545,Abnormal connection of the cardiac segments,ALX3,mim2gene,OMIM:136760
HP:0011545,Abnormal connection of the cardiac segments,RRAS2,mim2gene,OMIM:618624
HP:0011545,Abnormal connection of the cardiac segments,JAG1,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,JAG1,mim2gene,OMIM:617992
HP:0011545,Abnormal connection of the cardiac segments,MED13L,mim2gene,OMIM:616789
HP:0011545,Abnormal connection of the cardiac segments,INTU,mim2gene,OMIM:617925
HP:0011545,Abnormal connection of the cardiac segments,RAB23,mim2gene,OMIM:201000
HP:0011545,Abnormal connection of the cardiac segments,FOXF1,mim2gene,OMIM:265380
HP:0011545,Abnormal connection of the cardiac segments,ARHGAP31,mim2gene,OMIM:100300
HP:0011545,Abnormal connection of the cardiac segments,TTC37,mim2gene,OMIM:222470
HP:0011545,Abnormal connection of the cardiac segments,NKX2-5,mim2gene,OMIM:187500
HP:0011545,Abnormal connection of the cardiac segments,ZIC3,mim2gene,OMIM:314390
HP:0011546,Abnormal atrioventricular connection,NKX2-5,mim2gene,OMIM:614435
HP:0011546,Abnormal atrioventricular connection,NOTCH1,mim2gene,OMIM:109730
HP:0011546,Abnormal atrioventricular connection,NODAL,mim2gene,OMIM:270100
HP:0011546,Abnormal atrioventricular connection,MMP21,mim2gene,OMIM:616749
HP:0011546,Abnormal atrioventricular connection,GNB2,mim2gene,OMIM:619503
HP:0011546,Abnormal atrioventricular connection,ZIC3,mim2gene,OMIM:306955
HP:0011554,Double inlet atrioventricular connection,NODAL,mim2gene,OMIM:270100
HP:0011555,Double inlet left ventricle,NODAL,mim2gene,OMIM:270100
HP:0011560,Mitral atresia,GNB2,mim2gene,OMIM:619503
HP:0011560,Mitral atresia,MMP21,mim2gene,OMIM:616749
HP:0011560,Mitral atresia,ZIC3,mim2gene,OMIM:306955
HP:0011560,Mitral atresia,NKX2-5,mim2gene,OMIM:614435
HP:0011560,Mitral atresia,NOTCH1,mim2gene,OMIM:109730
HP:0011563,Abnormal ventriculoarterial connection,NODAL,mim2gene,OMIM:270100
HP:0011563,Abnormal ventriculoarterial connection,BRAF,mim2gene,OMIM:613707
HP:0011563,Abnormal ventriculoarterial connection,RNU4ATAC,mim2gene,OMIM:210710
HP:0011563,Abnormal ventriculoarterial connection,NOTCH2,mim2gene,OMIM:610205
HP:0011563,Abnormal ventriculoarterial connection,ZIC3,mim2gene,OMIM:314390
HP:0011563,Abnormal ventriculoarterial connection,EHMT1,mim2gene,OMIM:610253
HP:0011563,Abnormal ventriculoarterial connection,TAB2,mim2gene,OMIM:614980
HP:0011563,Abnormal ventriculoarterial connection,CHD4,mim2gene,OMIM:617159
HP:0011563,Abnormal ventriculoarterial connection,WASHC5,mim2gene,OMIM:220210
HP:0011563,Abnormal ventriculoarterial connection,SALL4,mim2gene,OMIM:147750
HP:0011563,Abnormal ventriculoarterial connection,JAG1,mim2gene,OMIM:118450
HP:0011563,Abnormal ventriculoarterial connection,PIGL,mim2gene,OMIM:280000
HP:0011563,Abnormal ventriculoarterial connection,FKTN,mim2gene,OMIM:253800
HP:0011563,Abnormal ventriculoarterial connection,CDK8,mim2gene,OMIM:618748
HP:0011563,Abnormal ventriculoarterial connection,TBX1,mim2gene,OMIM:187500
HP:0011563,Abnormal ventriculoarterial connection,NKX2-5,mim2gene,OMIM:187500
HP:0011563,Abnormal ventriculoarterial connection,MED13L,mim2gene,OMIM:616789
HP:0011563,Abnormal ventriculoarterial connection,RPL11,mim2gene,OMIM:612562
HP:0011563,Abnormal ventriculoarterial connection,OTUD5,mim2gene,OMIM:301056
HP:0011563,Abnormal ventriculoarterial connection,SH3PXD2B,mim2gene,OMIM:249420
HP:0011563,Abnormal ventriculoarterial connection,PHGDH,mim2gene,OMIM:256520
HP:0011563,Abnormal ventriculoarterial connection,NR2F2,mim2gene,OMIM:615779
HP:0011563,Abnormal ventriculoarterial connection,BMP2,mim2gene,OMIM:617877
HP:0011563,Abnormal ventriculoarterial connection,CFC1,mim2gene,OMIM:605376
HP:0011563,Abnormal ventriculoarterial connection,LRRC56,mim2gene,OMIM:618254
HP:0011563,Abnormal ventriculoarterial connection,GATA6,mim2gene,OMIM:600001
HP:0011563,Abnormal ventriculoarterial connection,GPC3,mim2gene,OMIM:312870
HP:0011563,Abnormal ventriculoarterial connection,MMP21,mim2gene,OMIM:616749
HP:0011563,Abnormal ventriculoarterial connection,RBM10,mim2gene,OMIM:311900
HP:0011563,Abnormal ventriculoarterial connection,FANCB,mim2gene,OMIM:314390
HP:0011563,Abnormal ventriculoarterial connection,GATA4,mim2gene,OMIM:187500
HP:0011563,Abnormal ventriculoarterial connection,JAG1,mim2gene,OMIM:617992
HP:0011563,Abnormal ventriculoarterial connection,GATA6,mim2gene,OMIM:187500
HP:0011563,Abnormal ventriculoarterial connection,GJA5,mim2gene,OMIM:612474
HP:0011563,Abnormal ventriculoarterial connection,TBX1,mim2gene,OMIM:217095
HP:0011563,Abnormal ventriculoarterial connection,FIG4,mim2gene,OMIM:216340
HP:0011563,Abnormal ventriculoarterial connection,NKX2-5,mim2gene,OMIM:217095
HP:0011563,Abnormal ventriculoarterial connection,TBX1,mim2gene,OMIM:192430
HP:0011563,Abnormal ventriculoarterial connection,MEGF8,mim2gene,OMIM:614976
HP:0011563,Abnormal ventriculoarterial connection,SF3B4,mim2gene,OMIM:154400
HP:0011563,Abnormal ventriculoarterial connection,BICRA,mim2gene,OMIM:619325
HP:0011563,Abnormal ventriculoarterial connection,ALX3,mim2gene,OMIM:136760
HP:0011563,Abnormal ventriculoarterial connection,PEX19,mim2gene,OMIM:614886
HP:0011563,Abnormal ventriculoarterial connection,TMEM260,mim2gene,OMIM:617478
HP:0011563,Abnormal ventriculoarterial connection,INTU,mim2gene,OMIM:617925
HP:0011563,Abnormal ventriculoarterial connection,PKD1L1,mim2gene,OMIM:617205
HP:0011563,Abnormal ventriculoarterial connection,QRICH1,mim2gene,OMIM:617982
HP:0011563,Abnormal ventriculoarterial connection,ARID1B,mim2gene,OMIM:135900
HP:0011563,Abnormal ventriculoarterial connection,GJA8,mim2gene,OMIM:612474
HP:0011563,Abnormal ventriculoarterial connection,RAD21,mim2gene,OMIM:614701
HP:0011563,Abnormal ventriculoarterial connection,COX7B,mim2gene,OMIM:300887
HP:0011563,Abnormal ventriculoarterial connection,GDF1,mim2gene,OMIM:613854
HP:0011563,Abnormal ventriculoarterial connection,ESS2,mim2gene,OMIM:192430
HP:0011563,Abnormal ventriculoarterial connection,TBX2,mim2gene,OMIM:618223
HP:0011563,Abnormal ventriculoarterial connection,FLT4,mim2gene,OMIM:618780
HP:0011563,Abnormal ventriculoarterial connection,NKX2-6,mim2gene,OMIM:217095
HP:0011563,Abnormal ventriculoarterial connection,DGCR2,mim2gene,OMIM:192430
HP:0011563,Abnormal ventriculoarterial connection,HIBCH,mim2gene,OMIM:250620
HP:0011563,Abnormal ventriculoarterial connection,DGCR8,mim2gene,OMIM:192430
HP:0011563,Abnormal ventriculoarterial connection,DGCR6,mim2gene,OMIM:192430
HP:0011563,Abnormal ventriculoarterial connection,SALL1,mim2gene,OMIM:107480
HP:0011563,Abnormal ventriculoarterial connection,CHD7,mim2gene,OMIM:214800
HP:0011563,Abnormal ventriculoarterial connection,STRA6,mim2gene,OMIM:601186
HP:0011563,Abnormal ventriculoarterial connection,MYRF,mim2gene,OMIM:618280
HP:0011563,Abnormal ventriculoarterial connection,TTC37,mim2gene,OMIM:222470
HP:0011563,Abnormal ventriculoarterial connection,IPO8,mim2gene,OMIM:619472
HP:0011563,Abnormal ventriculoarterial connection,TBX1,mim2gene,OMIM:188400
HP:0011563,Abnormal ventriculoarterial connection,FOXC2,mim2gene,OMIM:153400
HP:0011563,Abnormal ventriculoarterial connection,NADSYN1,mim2gene,OMIM:618845
HP:0011563,Abnormal ventriculoarterial connection,ZFPM2,mim2gene,OMIM:187500
HP:0011563,Abnormal ventriculoarterial connection,GATA6,mim2gene,OMIM:217095
HP:0011563,Abnormal ventriculoarterial connection,GNB2,mim2gene,OMIM:619503
HP:0011563,Abnormal ventriculoarterial connection,INTU,mim2gene,OMIM:617926
HP:0011563,Abnormal ventriculoarterial connection,GATA4,mim2gene,OMIM:615542
HP:0011563,Abnormal ventriculoarterial connection,GPC4,mim2gene,OMIM:312870
HP:0011563,Abnormal ventriculoarterial connection,STAG2,mim2gene,OMIM:301043
HP:0011563,Abnormal ventriculoarterial connection,ZIC3,mim2gene,OMIM:306955
HP:0011563,Abnormal ventriculoarterial connection,SLC37A4,mim2gene,OMIM:619525
HP:0011563,Abnormal ventriculoarterial connection,GATA5,mim2gene,OMIM:617912
HP:0011563,Abnormal ventriculoarterial connection,RAB23,mim2gene,OMIM:201000
