HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0010438,Abnormal ventricular septum morphology,CREBBP,orphadata,ORPHA:353277
HP:0010438,Abnormal ventricular septum morphology,TSR2,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,GATA1,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,THOC6,orphadata,ORPHA:363444
HP:0010438,Abnormal ventricular septum morphology,CREBBP,orphadata,ORPHA:353281
HP:0010438,Abnormal ventricular septum morphology,NDUFS8,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,GPC3,orphadata,ORPHA:373
HP:0010438,Abnormal ventricular septum morphology,MAPK1,orphadata,ORPHA:261330
HP:0010438,Abnormal ventricular septum morphology,GTF2IRD2,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,SURF1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,ADAMTS10,orphadata,ORPHA:3449
HP:0010438,Abnormal ventricular septum morphology,PDHA1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,PIGQ,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,NEUROD2,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,CYTB,orphadata,ORPHA:137675
HP:0010438,Abnormal ventricular septum morphology,SPECC1L,orphadata,ORPHA:1519
HP:0010438,Abnormal ventricular septum morphology,PEX1,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,NFIX,orphadata,ORPHA:447980
HP:0010438,Abnormal ventricular septum morphology,FADD,orphadata,ORPHA:306550
HP:0010438,Abnormal ventricular septum morphology,DNAJC19,orphadata,ORPHA:66634
HP:0010438,Abnormal ventricular septum morphology,PEX26,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,PAH,orphadata,ORPHA:2209
HP:0010438,Abnormal ventricular septum morphology,NDUFS3,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,TMEM270,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,RPS19,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,SEC24C,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,LONP1,orphadata,ORPHA:79243
HP:0010438,Abnormal ventricular septum morphology,NDUFS4,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,MLXIPL,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,PEX6,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,MEOX1,orphadata,ORPHA:2345
HP:0010438,Abnormal ventricular septum morphology,CCDC22,orphadata,ORPHA:7
HP:0010438,Abnormal ventricular septum morphology,HYMAI,orphadata,ORPHA:96191
HP:0010438,Abnormal ventricular septum morphology,DYNC2LI1,orphadata,ORPHA:289
HP:0010438,Abnormal ventricular septum morphology,EP300,orphadata,ORPHA:353284
HP:0010438,Abnormal ventricular septum morphology,APC2,orphadata,ORPHA:821
HP:0010438,Abnormal ventricular septum morphology,DHCR7,orphadata,ORPHA:818
HP:0010438,Abnormal ventricular septum morphology,NDUFAF6,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,LRP2,orphadata,ORPHA:2143
HP:0010438,Abnormal ventricular septum morphology,PIEZO2,orphadata,ORPHA:2461
HP:0010438,Abnormal ventricular septum morphology,ACADVL,orphadata,ORPHA:26793
HP:0010438,Abnormal ventricular septum morphology,WDR26,orphadata,ORPHA:513456
HP:0010438,Abnormal ventricular septum morphology,PEX16,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,ECHS1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,HNRNPK,orphadata,ORPHA:352665
HP:0010438,Abnormal ventricular septum morphology,SATB2,orphadata,ORPHA:251028
HP:0010438,Abnormal ventricular septum morphology,NDUFAF2,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,SOX11,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,NIPBL,orphadata,ORPHA:199
HP:0010438,Abnormal ventricular septum morphology,NONO,orphadata,ORPHA:466791
HP:0010438,Abnormal ventricular septum morphology,MKKS,orphadata,ORPHA:2473
HP:0010438,Abnormal ventricular septum morphology,SOX4,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,HIRA,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,ARID1B,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,RPS15A,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,MED13L,orphadata,ORPHA:369891
HP:0010438,Abnormal ventricular septum morphology,AKT3,orphadata,ORPHA:83473
HP:0010438,Abnormal ventricular septum morphology,RAI1,orphadata,ORPHA:477817
HP:0010438,Abnormal ventricular septum morphology,TKT,orphadata,ORPHA:488618
HP:0010438,Abnormal ventricular septum morphology,NIPA1,orphadata,ORPHA:261183
HP:0010438,Abnormal ventricular septum morphology,ANKRD11,orphadata,ORPHA:261250
HP:0010438,Abnormal ventricular septum morphology,TRIM8,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,PEX19,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,FOXF1,orphadata,ORPHA:210122
HP:0010438,Abnormal ventricular septum morphology,MPLKIP,orphadata,ORPHA:33364
HP:0010438,Abnormal ventricular septum morphology,RPL11,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,NDUFA10,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,NKX2-1,orphadata,ORPHA:209905
HP:0010438,Abnormal ventricular septum morphology,NDUFS2,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,OTUD6B,orphadata,ORPHA:505237
HP:0010438,Abnormal ventricular septum morphology,MGAT2,orphadata,ORPHA:79329
HP:0010438,Abnormal ventricular septum morphology,SMARCE1,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,GP1BB,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,AFF4,orphadata,ORPHA:444077
HP:0010438,Abnormal ventricular septum morphology,FOXRED1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,TFAP2B,orphadata,ORPHA:46627
HP:0010438,Abnormal ventricular septum morphology,GDF6,orphadata,ORPHA:2345
HP:0010438,Abnormal ventricular septum morphology,RERE,orphadata,ORPHA:494344
HP:0010438,Abnormal ventricular septum morphology,EVC2,orphadata,ORPHA:289
HP:0010438,Abnormal ventricular septum morphology,BRF1,orphadata,ORPHA:444072
HP:0010438,Abnormal ventricular septum morphology,GPC4,orphadata,ORPHA:373
HP:0010438,Abnormal ventricular septum morphology,SMC1A,orphadata,ORPHA:199
HP:0010438,Abnormal ventricular septum morphology,FIG4,orphadata,ORPHA:3472
HP:0010438,Abnormal ventricular septum morphology,TBX1,orphadata,ORPHA:1727
HP:0010438,Abnormal ventricular septum morphology,PLXND1,orphadata,ORPHA:3384
HP:0010438,Abnormal ventricular septum morphology,RPS17,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,ALG12,orphadata,ORPHA:79324
HP:0010438,Abnormal ventricular septum morphology,HRAS,orphadata,ORPHA:3071
HP:0010438,Abnormal ventricular septum morphology,GJA1,orphadata,ORPHA:2710
HP:0010438,Abnormal ventricular septum morphology,STX1A,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,MMP14,orphadata,ORPHA:371428
HP:0010438,Abnormal ventricular septum morphology,UBE2A,orphadata,ORPHA:163956
HP:0010438,Abnormal ventricular septum morphology,LIPT1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,PEX11B,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,COMT,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,NAA10,orphadata,ORPHA:276432
HP:0010438,Abnormal ventricular septum morphology,SCN2A,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,EIF4H,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,NKX2-6,orphadata,ORPHA:3384
HP:0010438,Abnormal ventricular septum morphology,UFD1,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,ZEB2,orphadata,ORPHA:261552
HP:0010438,Abnormal ventricular septum morphology,VAC14,orphadata,ORPHA:3472
HP:0010438,Abnormal ventricular septum morphology,DLK1,orphadata,ORPHA:96334
HP:0010438,Abnormal ventricular septum morphology,MID1,orphadata,ORPHA:2745
HP:0010438,Abnormal ventricular septum morphology,HDAC8,orphadata,ORPHA:199
HP:0010438,Abnormal ventricular septum morphology,ALG9,orphadata,ORPHA:79328
HP:0010438,Abnormal ventricular septum morphology,FBN1,orphadata,ORPHA:3449
HP:0010438,Abnormal ventricular septum morphology,RTL1,orphadata,ORPHA:96334
HP:0010438,Abnormal ventricular septum morphology,RPS29,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,MGP,orphadata,ORPHA:85202
HP:0010438,Abnormal ventricular septum morphology,FLI1,orphadata,ORPHA:2308
HP:0010438,Abnormal ventricular septum morphology,HNRNPK,orphadata,ORPHA:453504
HP:0010438,Abnormal ventricular septum morphology,BCR,orphadata,ORPHA:261330
HP:0010438,Abnormal ventricular septum morphology,PIK3R2,orphadata,ORPHA:83473
HP:0010438,Abnormal ventricular septum morphology,NDUFA2,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,C2CD3,orphadata,ORPHA:434179
HP:0010438,Abnormal ventricular septum morphology,TARS1,orphadata,ORPHA:33364
HP:0010438,Abnormal ventricular septum morphology,SMARCA4,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,SOX2,orphadata,ORPHA:77298
HP:0010438,Abnormal ventricular septum morphology,GATA6,orphadata,ORPHA:2255
HP:0010438,Abnormal ventricular septum morphology,PUF60,orphadata,ORPHA:508498
HP:0010438,Abnormal ventricular septum morphology,RPL35,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,CACNA1D,orphadata,ORPHA:369929
HP:0010438,Abnormal ventricular septum morphology,RPL26,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,VPS37D,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,SMARCD1,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,KCNA1,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,MED25,orphadata,ORPHA:464738
HP:0010438,Abnormal ventricular septum morphology,PORCN,orphadata,ORPHA:2092
HP:0010438,Abnormal ventricular septum morphology,NOTCH3,orphadata,ORPHA:2789
HP:0010438,Abnormal ventricular septum morphology,DPF2,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,NDUFV2,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,TBL2,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,ARID1A,orphadata,ORPHA:1465
HP:0010438,Abnormal ventricular septum morphology,NDUFA4,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,ELN,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,SLC25A22,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,WAC,orphadata,ORPHA:284169
HP:0010438,Abnormal ventricular septum morphology,NOTCH2,orphadata,ORPHA:955
HP:0010438,Abnormal ventricular septum morphology,MYCN,orphadata,ORPHA:391641
HP:0010438,Abnormal ventricular septum morphology,SDHA,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,DYRK1A,orphadata,ORPHA:464311
HP:0010438,Abnormal ventricular septum morphology,IDH1,orphadata,ORPHA:99646
HP:0010438,Abnormal ventricular septum morphology,NDUFV1,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,PIGL,orphadata,ORPHA:3474
HP:0010438,Abnormal ventricular septum morphology,PLAGL1,orphadata,ORPHA:96191
HP:0010438,Abnormal ventricular septum morphology,RPS10,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,IGBP1,orphadata,ORPHA:52055
HP:0010438,Abnormal ventricular septum morphology,PEX3,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,PEX12,orphadata,ORPHA:912
HP:0010438,Abnormal ventricular septum morphology,NDUFA9,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,RPL27,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,SLC29A3,orphadata,ORPHA:1782
HP:0010438,Abnormal ventricular septum morphology,XYLT1,orphadata,ORPHA:1425
HP:0010438,Abnormal ventricular septum morphology,TBX3,orphadata,ORPHA:3138
HP:0010438,Abnormal ventricular septum morphology,KANSL1,orphadata,ORPHA:363965
HP:0010438,Abnormal ventricular septum morphology,TCIRG1,orphadata,ORPHA:1782
HP:0010438,Abnormal ventricular septum morphology,NXN,orphadata,ORPHA:1507
HP:0010438,Abnormal ventricular septum morphology,RPL35A,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,WNT4,orphadata,ORPHA:139466
HP:0010438,Abnormal ventricular septum morphology,CRKL,orphadata,ORPHA:261330
HP:0010438,Abnormal ventricular septum morphology,RPS28,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,BRD4,orphadata,ORPHA:199
HP:0010438,Abnormal ventricular septum morphology,TTC37,orphadata,ORPHA:84064
HP:0010438,Abnormal ventricular septum morphology,GYG1,orphadata,ORPHA:263297
HP:0010438,Abnormal ventricular septum morphology,SETD2,orphadata,ORPHA:821
HP:0010438,Abnormal ventricular septum morphology,RPL18,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,ERCC3,orphadata,ORPHA:33364
HP:0010438,Abnormal ventricular septum morphology,GRM7,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,KANSL1,orphadata,ORPHA:363958
HP:0010438,Abnormal ventricular septum morphology,NCF1,orphadata,ORPHA:904
HP:0010438,Abnormal ventricular septum morphology,INSR,orphadata,ORPHA:769
HP:0010438,Abnormal ventricular septum morphology,PET100,orphadata,ORPHA:255241
HP:0010438,Abnormal ventricular septum morphology,ADA2,orphadata,ORPHA:124
HP:0010438,Abnormal ventricular septum morphology,RAC1,orphadata,ORPHA:500159
HP:0010438,Abnormal ventricular septum morphology,YY1AP1,orphadata,ORPHA:79094
HP:0010438,Abnormal ventricular septum morphology,ERCC2,orphadata,ORPHA:33364
HP:0010438,Abnormal ventricular septum morphology,RREB1,orphadata,ORPHA:567
HP:0010438,Abnormal ventricular septum morphology,KAT6A,orphadata,ORPHA:457193
HP:0010438,Abnormal ventricular septum morphology,WASHC5,orphadata,ORPHA:7
HP:0010438,Abnormal ventricular septum morphology,MEG3,orphadata,ORPHA:254534
HP:0010438,Abnormal ventricular septum morphology,PIGP,orphadata,ORPHA:1934
HP:0010438,Abnormal ventricular septum morphology,RPL10,orphadata,ORPHA:459070
HP:0010882,Pulmonary valve atresia,FOXF1,orphadata,ORPHA:210122
HP:0010882,Pulmonary valve atresia,PIGL,orphadata,ORPHA:3474
HP:0011103,Abnormal left ventricular outflow tract morphology,BUB3,orphadata,ORPHA:1052
HP:0011103,Abnormal left ventricular outflow tract morphology,TRIP13,orphadata,ORPHA:1052
HP:0011103,Abnormal left ventricular outflow tract morphology,NKX2-5,orphadata,ORPHA:402075
HP:0011103,Abnormal left ventricular outflow tract morphology,ALG9,orphadata,ORPHA:79328
HP:0011103,Abnormal left ventricular outflow tract morphology,BUB1B,orphadata,ORPHA:1052
HP:0011103,Abnormal left ventricular outflow tract morphology,CEP57,orphadata,ORPHA:1052
HP:0011103,Abnormal left ventricular outflow tract morphology,WDPCP,orphadata,ORPHA:1338
HP:0011103,Abnormal left ventricular outflow tract morphology,NOTCH1,orphadata,ORPHA:402075
HP:0011103,Abnormal left ventricular outflow tract morphology,SMAD6,orphadata,ORPHA:402075
HP:0011103,Abnormal left ventricular outflow tract morphology,GATA5,orphadata,ORPHA:402075
HP:0011103,Abnormal left ventricular outflow tract morphology,BUB1,orphadata,ORPHA:1052
HP:0011534,Abnormal spatial orientation of the cardiac segments,RPGRIP1,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAJB13,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CEP41,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,KIAA0586,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD3,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DRC1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP298,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,PIBF1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,CEP120,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,INPP5E,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD4,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,MSX1,orphadata,ORPHA:199302
HP:0011534,Abnormal spatial orientation of the cardiac segments,LRRC56,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAI2,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,NME8,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,STK36,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC40,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,OFD1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,NEK10,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CEP104,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,ZMYND10,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCNO,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TCTN2,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,ARMC9,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,CEP290,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM237,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,OTX2,orphadata,ORPHA:990
HP:0011534,Abnormal spatial orientation of the cardiac segments,ARL13B,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,MKS1,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,AHI1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,GAS2L2,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,HYDIN,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,WT1,orphadata,ORPHA:3097
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP300,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM107,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,RSPH3,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,HYLS1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,CPLANE1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,TCTN2,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,MKS1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,CBY1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,TXNDC15,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,IRF6,orphadata,ORPHA:199302
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF4,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,KATNIP,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,PIEZO2,orphadata,ORPHA:2461
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM67,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD2,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TTC12,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,EVC,orphadata,ORPHA:289
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF6,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CFAP221,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF11,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF2,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,SPAG1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,FOXJ1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,B9D1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,TCTN1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,SUFU,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,NECTIN1,orphadata,ORPHA:199302
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC39,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAI1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAL1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,ARL3,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,GLI1,orphadata,ORPHA:289
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH5,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM216,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC65,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CSPP1,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH11,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,RSPH4A,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,GAS8,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TCTN1,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,SPEF2,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,B9D2,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM67,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,RPGR,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF5,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,CSPP1,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM237,orphadata,ORPHA:475
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAH9,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,B9D1,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,ODAD1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,RPGRIP1L,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,TCTN3,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,CC2D2A,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,TP63,orphadata,ORPHA:199302
HP:0011534,Abnormal spatial orientation of the cardiac segments,DYNC2LI1,orphadata,ORPHA:289
HP:0011534,Abnormal spatial orientation of the cardiac segments,CCDC103,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,RSPH1,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,MCIDAS,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,TMEM231,orphadata,ORPHA:564
HP:0011534,Abnormal spatial orientation of the cardiac segments,PRRX1,orphadata,ORPHA:990
HP:0011534,Abnormal spatial orientation of the cardiac segments,RSPH9,orphadata,ORPHA:244
HP:0011534,Abnormal spatial orientation of the cardiac segments,EVC2,orphadata,ORPHA:289
HP:0011534,Abnormal spatial orientation of the cardiac segments,DNAAF3,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,NME8,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,RSPH3,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,ODAD1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CCDC103,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAH11,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,HYDIN,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAH5,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAAF11,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAAF3,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAI1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,LRRC56,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DRC1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAAF2,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,GAS8,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAL1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,MCIDAS,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAH1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAJB13,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,SPAG1,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,ZMYND10,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,RPGR,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAAF4,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CCDC40,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,ODAD2,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAH9,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CCNO,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,ODAD4,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,STK36,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CCDC39,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CFAP221,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,DNAAF5,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,GAS2L2,orphadata,ORPHA:244
HP:0011535,Abnormal atrial arrangement,CFAP298,orphadata,ORPHA:244
