Chemical	Chemical_URI	Relationship	Relationship_URI	Gene	Gene_URI
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		SSR4	http://identifiers.org/hgnc.symbol/SSR4
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		S100A7	http://identifiers.org/hgnc.symbol/S100A7
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PGAM1	http://identifiers.org/hgnc.symbol/PGAM1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		FBXO11	http://identifiers.org/hgnc.symbol/FBXO11
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		COCH	http://identifiers.org/hgnc.symbol/COCH
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		DSP	http://identifiers.org/hgnc.symbol/DSP
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		MSMB	http://identifiers.org/hgnc.symbol/MSMB
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		AKR1C2	http://identifiers.org/hgnc.symbol/AKR1C2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PLK2	http://identifiers.org/hgnc.symbol/PLK2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		SLC2A10	http://identifiers.org/hgnc.symbol/SLC2A10
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		TBC1D4	http://identifiers.org/hgnc.symbol/TBC1D4
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		IKZF1	http://identifiers.org/hgnc.symbol/IKZF1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		SCGB2A2	http://identifiers.org/hgnc.symbol/SCGB2A2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		KRT16	http://identifiers.org/hgnc.symbol/KRT16
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		RGS5	http://identifiers.org/hgnc.symbol/RGS5
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		STC1	http://identifiers.org/hgnc.symbol/STC1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		CP	http://identifiers.org/hgnc.symbol/CP
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PRR16	http://identifiers.org/hgnc.symbol/PRR16
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		AKR1B1	http://identifiers.org/hgnc.symbol/AKR1B1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PIP	http://identifiers.org/hgnc.symbol/PIP
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		IFITM2	http://identifiers.org/hgnc.symbol/IFITM2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PRTN3	http://identifiers.org/hgnc.symbol/PRTN3
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		E2F2	http://identifiers.org/hgnc.symbol/E2F2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		TM4SF1	http://identifiers.org/hgnc.symbol/TM4SF1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		NUPR1	http://identifiers.org/hgnc.symbol/NUPR1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		STC2	http://identifiers.org/hgnc.symbol/STC2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PROM1	http://identifiers.org/hgnc.symbol/PROM1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		KRT23	http://identifiers.org/hgnc.symbol/KRT23
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		GPI	http://identifiers.org/hgnc.symbol/GPI
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		CRABP1	http://identifiers.org/hgnc.symbol/CRABP1
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		VEGFA	http://identifiers.org/hgnc.symbol/VEGFA
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		PERP	http://identifiers.org/hgnc.symbol/PERP
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		CCN2	http://identifiers.org/hgnc.symbol/CCN2
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		ARHGAP22	http://identifiers.org/hgnc.symbol/ARHGAP22
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		SLC6A14	http://identifiers.org/hgnc.symbol/SLC6A14
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		TMEM45A	http://identifiers.org/hgnc.symbol/TMEM45A
diazepam	https://identifiers.org/lincs.smallmolecule:LSM-2359	downregulates		TFPI	http://identifiers.org/hgnc.symbol/TFPI
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CLIC4	http://identifiers.org/hgnc.symbol/CLIC4
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		MAP7	http://identifiers.org/hgnc.symbol/MAP7
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		GNAS	http://identifiers.org/hgnc.symbol/GNAS
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CXCL14	http://identifiers.org/hgnc.symbol/CXCL14
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		STX1A	http://identifiers.org/hgnc.symbol/STX1A
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		RNF167	http://identifiers.org/hgnc.symbol/RNF167
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		RBP4	http://identifiers.org/hgnc.symbol/RBP4
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		TM4SF1	http://identifiers.org/hgnc.symbol/TM4SF1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		LTF	http://identifiers.org/hgnc.symbol/LTF
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		SELENOP	http://identifiers.org/hgnc.symbol/SELENOP
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CFB	http://identifiers.org/hgnc.symbol/CFB
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CP	http://identifiers.org/hgnc.symbol/CP
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		S100A8	http://identifiers.org/hgnc.symbol/S100A8
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		SOX9	http://identifiers.org/hgnc.symbol/SOX9
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ADAMTS1	http://identifiers.org/hgnc.symbol/ADAMTS1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		MAP3K5	http://identifiers.org/hgnc.symbol/MAP3K5
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		KRT17	http://identifiers.org/hgnc.symbol/KRT17
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CES1	http://identifiers.org/hgnc.symbol/CES1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ADAM28	http://identifiers.org/hgnc.symbol/ADAM28
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		TCF4	http://identifiers.org/hgnc.symbol/TCF4
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		GPNMB	http://identifiers.org/hgnc.symbol/GPNMB
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		RRP8	http://identifiers.org/hgnc.symbol/RRP8
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		NEBL	http://identifiers.org/hgnc.symbol/NEBL
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		SERPINI1	http://identifiers.org/hgnc.symbol/SERPINI1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		DAB2	http://identifiers.org/hgnc.symbol/DAB2
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		RIN2	http://identifiers.org/hgnc.symbol/RIN2
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		IPO13	http://identifiers.org/hgnc.symbol/IPO13
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		PCDH9	http://identifiers.org/hgnc.symbol/PCDH9
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		STUB1	http://identifiers.org/hgnc.symbol/STUB1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		AKR1C2	http://identifiers.org/hgnc.symbol/AKR1C2
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ASPN	http://identifiers.org/hgnc.symbol/ASPN
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ARHGAP29	http://identifiers.org/hgnc.symbol/ARHGAP29
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		OSBPL10	http://identifiers.org/hgnc.symbol/OSBPL10
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		CHGB	http://identifiers.org/hgnc.symbol/CHGB
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		AKR1C1	http://identifiers.org/hgnc.symbol/AKR1C1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ECM1	http://identifiers.org/hgnc.symbol/ECM1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		GRIA2	http://identifiers.org/hgnc.symbol/GRIA2
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		NNMT	http://identifiers.org/hgnc.symbol/NNMT
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		DNAJC12	http://identifiers.org/hgnc.symbol/DNAJC12
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		PLAU	http://identifiers.org/hgnc.symbol/PLAU
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		TLR4	http://identifiers.org/hgnc.symbol/TLR4
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		ELK3	http://identifiers.org/hgnc.symbol/ELK3
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		S100A9	http://identifiers.org/hgnc.symbol/S100A9
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		TRPS1	http://identifiers.org/hgnc.symbol/TRPS1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		PERP	http://identifiers.org/hgnc.symbol/PERP
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		SDC2	http://identifiers.org/hgnc.symbol/SDC2
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		AGT	http://identifiers.org/hgnc.symbol/AGT
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		FOXC1	http://identifiers.org/hgnc.symbol/FOXC1
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		FAM3C	http://identifiers.org/hgnc.symbol/FAM3C
busulfan	https://identifiers.org/lincs.smallmolecule:LSM-5388	downregulates		RGS5	http://identifiers.org/hgnc.symbol/RGS5
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		IGFBP2	http://identifiers.org/hgnc.symbol/IGFBP2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		S100A10	http://identifiers.org/hgnc.symbol/S100A10
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		RPS4Y1	http://identifiers.org/hgnc.symbol/RPS4Y1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		LSM5	http://identifiers.org/hgnc.symbol/LSM5
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		TACSTD2	http://identifiers.org/hgnc.symbol/TACSTD2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CRYBG1	http://identifiers.org/hgnc.symbol/CRYBG1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SELENOP	http://identifiers.org/hgnc.symbol/SELENOP
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		E2F2	http://identifiers.org/hgnc.symbol/E2F2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		VPS28	http://identifiers.org/hgnc.symbol/VPS28
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		PAK1	http://identifiers.org/hgnc.symbol/PAK1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		PDIA3	http://identifiers.org/hgnc.symbol/PDIA3
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		EIF1AY	http://identifiers.org/hgnc.symbol/EIF1AY
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ODC1	http://identifiers.org/hgnc.symbol/ODC1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		LEF1	http://identifiers.org/hgnc.symbol/LEF1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CHAC1	http://identifiers.org/hgnc.symbol/CHAC1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CD99	http://identifiers.org/hgnc.symbol/CD99
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		PPBP	http://identifiers.org/hgnc.symbol/PPBP
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		MMP9	http://identifiers.org/hgnc.symbol/MMP9
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		TGFBR2	http://identifiers.org/hgnc.symbol/TGFBR2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		NDRG1	http://identifiers.org/hgnc.symbol/NDRG1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		HOPX	http://identifiers.org/hgnc.symbol/HOPX
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CDC20	http://identifiers.org/hgnc.symbol/CDC20
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SPINK2	http://identifiers.org/hgnc.symbol/SPINK2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		MALL	http://identifiers.org/hgnc.symbol/MALL
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CDH1	http://identifiers.org/hgnc.symbol/CDH1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		DEFA4	http://identifiers.org/hgnc.symbol/DEFA4
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		S100A6	http://identifiers.org/hgnc.symbol/S100A6
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		TAL1	http://identifiers.org/hgnc.symbol/TAL1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		GPR37	http://identifiers.org/hgnc.symbol/GPR37
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		RPL36	http://identifiers.org/hgnc.symbol/RPL36
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		FBXO11	http://identifiers.org/hgnc.symbol/FBXO11
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SORD	http://identifiers.org/hgnc.symbol/SORD
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		HACD2	http://identifiers.org/hgnc.symbol/HACD2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SLC35F2	http://identifiers.org/hgnc.symbol/SLC35F2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ACTB	http://identifiers.org/hgnc.symbol/ACTB
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ISOC1	http://identifiers.org/hgnc.symbol/ISOC1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ZNF589	http://identifiers.org/hgnc.symbol/ZNF589
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		PTHLH	http://identifiers.org/hgnc.symbol/PTHLH
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SFTPA2	http://identifiers.org/hgnc.symbol/SFTPA2
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		FST	http://identifiers.org/hgnc.symbol/FST
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CAPZB	http://identifiers.org/hgnc.symbol/CAPZB
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		TGFB1	http://identifiers.org/hgnc.symbol/TGFB1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		AREG	http://identifiers.org/hgnc.symbol/AREG
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CTSG	http://identifiers.org/hgnc.symbol/CTSG
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		CAST	http://identifiers.org/hgnc.symbol/CAST
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ATP5F1E	http://identifiers.org/hgnc.symbol/ATP5F1E
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SFTPB	http://identifiers.org/hgnc.symbol/SFTPB
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ACPP	http://identifiers.org/hgnc.symbol/ACPP
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		ITGB1BP1	http://identifiers.org/hgnc.symbol/ITGB1BP1
isoreserpine	https://identifiers.org/lincs.smallmolecule:LSM-2816	downregulates		SH3BGRL3	http://identifiers.org/hgnc.symbol/SH3BGRL3
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		DDIT4	http://identifiers.org/hgnc.symbol/DDIT4
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SERPINA3	http://identifiers.org/hgnc.symbol/SERPINA3
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		METTL7A	http://identifiers.org/hgnc.symbol/METTL7A
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		AREG	http://identifiers.org/hgnc.symbol/AREG
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		CLU	http://identifiers.org/hgnc.symbol/CLU
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		CP	http://identifiers.org/hgnc.symbol/CP
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		FGG	http://identifiers.org/hgnc.symbol/FGG
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		IGFBP2	http://identifiers.org/hgnc.symbol/IGFBP2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		GABRP	http://identifiers.org/hgnc.symbol/GABRP
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		CYP1B1	http://identifiers.org/hgnc.symbol/CYP1B1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		FGB	http://identifiers.org/hgnc.symbol/FGB
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		HERPUD1	http://identifiers.org/hgnc.symbol/HERPUD1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SRPX	http://identifiers.org/hgnc.symbol/SRPX
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		MET	http://identifiers.org/hgnc.symbol/MET
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SCD	http://identifiers.org/hgnc.symbol/SCD
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SLPI	http://identifiers.org/hgnc.symbol/SLPI
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		AZGP1	http://identifiers.org/hgnc.symbol/AZGP1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		AKR1C2	http://identifiers.org/hgnc.symbol/AKR1C2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		AGT	http://identifiers.org/hgnc.symbol/AGT
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		FGA	http://identifiers.org/hgnc.symbol/FGA
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		LBP	http://identifiers.org/hgnc.symbol/LBP
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		TF	http://identifiers.org/hgnc.symbol/TF
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		NUPR1	http://identifiers.org/hgnc.symbol/NUPR1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		NNMT	http://identifiers.org/hgnc.symbol/NNMT
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		ID1	http://identifiers.org/hgnc.symbol/ID1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		ASPH	http://identifiers.org/hgnc.symbol/ASPH
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		ALDH1A1	http://identifiers.org/hgnc.symbol/ALDH1A1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		WFDC2	http://identifiers.org/hgnc.symbol/WFDC2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		CA12	http://identifiers.org/hgnc.symbol/CA12
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		DUSP4	http://identifiers.org/hgnc.symbol/DUSP4
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		NTS	http://identifiers.org/hgnc.symbol/NTS
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		LAPTM4B	http://identifiers.org/hgnc.symbol/LAPTM4B
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SSR3	http://identifiers.org/hgnc.symbol/SSR3
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		GOLIM4	http://identifiers.org/hgnc.symbol/GOLIM4
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		USP14	http://identifiers.org/hgnc.symbol/USP14
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		MECOM	http://identifiers.org/hgnc.symbol/MECOM
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		NPC1	http://identifiers.org/hgnc.symbol/NPC1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		PCK2	http://identifiers.org/hgnc.symbol/PCK2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		ZSCAN18	http://identifiers.org/hgnc.symbol/ZSCAN18
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		SHMT2	http://identifiers.org/hgnc.symbol/SHMT2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		TNNT1	http://identifiers.org/hgnc.symbol/TNNT1
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		TFPI	http://identifiers.org/hgnc.symbol/TFPI
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		NTRK2	http://identifiers.org/hgnc.symbol/NTRK2
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		ALB	http://identifiers.org/hgnc.symbol/ALB
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		MYCBP	http://identifiers.org/hgnc.symbol/MYCBP
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		MGP	http://identifiers.org/hgnc.symbol/MGP
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		TNC	http://identifiers.org/hgnc.symbol/TNC
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		STEAP3	http://identifiers.org/hgnc.symbol/STEAP3
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		BEX4	http://identifiers.org/hgnc.symbol/BEX4
idoxuridine	https://identifiers.org/lincs.smallmolecule:LSM-5836	downregulates		FGL1	http://identifiers.org/hgnc.symbol/FGL1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		FGFR3	http://identifiers.org/hgnc.symbol/FGFR3
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		C2CD5	http://identifiers.org/hgnc.symbol/C2CD5
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PEG3	http://identifiers.org/hgnc.symbol/PEG3
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PRKAR2B	http://identifiers.org/hgnc.symbol/PRKAR2B
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		RBP1	http://identifiers.org/hgnc.symbol/RBP1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		DLK1	http://identifiers.org/hgnc.symbol/DLK1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		SLC4A4	http://identifiers.org/hgnc.symbol/SLC4A4
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		SCG2	http://identifiers.org/hgnc.symbol/SCG2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		GAS1	http://identifiers.org/hgnc.symbol/GAS1
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CRISP3	http://identifiers.org/hgnc.symbol/CRISP3
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CHGB	http://identifiers.org/hgnc.symbol/CHGB
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		XIST	http://identifiers.org/hgnc.symbol/XIST
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		NRCAM	http://identifiers.org/hgnc.symbol/NRCAM
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		ZBED2	http://identifiers.org/hgnc.symbol/ZBED2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		CXCL10	http://identifiers.org/hgnc.symbol/CXCL10
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		AK4	http://identifiers.org/hgnc.symbol/AK4
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		TFPI2	http://identifiers.org/hgnc.symbol/TFPI2
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		MYB	http://identifiers.org/hgnc.symbol/MYB
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		PCNA	http://identifiers.org/hgnc.symbol/PCNA
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		NCALD	http://identifiers.org/hgnc.symbol/NCALD
valproic-acid	https://identifiers.org/lincs.smallmolecule:LSM-4620	downregulates		FN1	http://identifiers.org/hgnc.symbol/FN1
