HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
HP:0030962,Abnormal morphology of the great vessels,80114,BICC1,,orphadata,ORPHA:730
HP:0030962,Abnormal morphology of the great vessels,657,BMPR1A,,orphadata,ORPHA:79076
HP:0030962,Abnormal morphology of the great vessels,1788,DNMT3A,,orphadata,ORPHA:404443
HP:0030962,Abnormal morphology of the great vessels,4256,MGP,,orphadata,ORPHA:85202
HP:0030962,Abnormal morphology of the great vessels,6229,RPS24,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,2629,GBA,-,mim2gene,OMIM:231005
HP:0030962,Abnormal morphology of the great vessels,6899,TBX1,-,mim2gene,OMIM:188400
HP:0030962,Abnormal morphology of the great vessels,9487,PIGL,-,mim2gene,OMIM:280000
HP:0030962,Abnormal morphology of the great vessels,1889,ECE1,question,mim2gene,OMIM:613870
HP:0030962,Abnormal morphology of the great vessels,5500,PPP1CB,-,mim2gene,OMIM:617506
HP:0030962,Abnormal morphology of the great vessels,246176,GAS2L2,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,2263,FGFR2,,orphadata,ORPHA:2363
HP:0030962,Abnormal morphology of the great vessels,51816,ADA2,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,8195,MKKS,,orphadata,ORPHA:2473
HP:0030962,Abnormal morphology of the great vessels,6299,SALL1,-,mim2gene,OMIM:107480
HP:0030962,Abnormal morphology of the great vessels,57511,COG6,-,mim2gene,OMIM:614576
HP:0030962,Abnormal morphology of the great vessels,4638,MYLK,-,mim2gene,OMIM:613780
HP:0030962,Abnormal morphology of the great vessels,5189,PEX1,-,mim2gene,OMIM:214100
HP:0030962,Abnormal morphology of the great vessels,6899,TBX1,-,mim2gene,OMIM:187500
HP:0030962,Abnormal morphology of the great vessels,1718,DHCR24,,orphadata,ORPHA:35107
HP:0030962,Abnormal morphology of the great vessels,6595,SMARCA2,-,mim2gene,OMIM:619293
HP:0030962,Abnormal morphology of the great vessels,7046,TGFBR1,,orphadata,ORPHA:60030
HP:0030962,Abnormal morphology of the great vessels,699,BUB1,,orphadata,ORPHA:1052
HP:0030962,Abnormal morphology of the great vessels,160418,TMTC3,,orphadata,ORPHA:98892
HP:0030962,Abnormal morphology of the great vessels,6045,RNF2,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,9949,AMMECR1,,orphadata,ORPHA:86818
HP:0030962,Abnormal morphology of the great vessels,55130,ODAD2,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,83854,ANGPTL6,,orphadata,ORPHA:231160
HP:0030962,Abnormal morphology of the great vessels,58499,ZNF462,-,mim2gene,OMIM:618619
HP:0030962,Abnormal morphology of the great vessels,22854,NTNG1,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,118856,MMP21,-,mim2gene,OMIM:616749
HP:0030962,Abnormal morphology of the great vessels,2736,GLI2,,orphadata,ORPHA:280200
HP:0030962,Abnormal morphology of the great vessels,1146,CHRNG,,orphadata,ORPHA:2990
HP:0030962,Abnormal morphology of the great vessels,286053,NSMCE2,-,mim2gene,OMIM:617253
HP:0030962,Abnormal morphology of the great vessels,145173,B3GLCT,,orphadata,ORPHA:709
HP:0030962,Abnormal morphology of the great vessels,8260,NAA10,-,mim2gene,OMIM:300855
HP:0030962,Abnormal morphology of the great vessels,2316,FLNA,-,mim2gene,OMIM:300048
HP:0030962,Abnormal morphology of the great vessels,84720,PIGO,-,mim2gene,OMIM:614749
HP:0030962,Abnormal morphology of the great vessels,93166,PRDM6,-,mim2gene,OMIM:617039
HP:0030962,Abnormal morphology of the great vessels,5718,PSMD12,,orphadata,ORPHA:529962
HP:0030962,Abnormal morphology of the great vessels,4849,CNOT3,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,8788,DLK1,,orphadata,ORPHA:96334
HP:0030962,Abnormal morphology of the great vessels,675,BRCA2,,orphadata,ORPHA:84
HP:0030962,Abnormal morphology of the great vessels,6909,TBX2,-,mim2gene,OMIM:618223
HP:0030962,Abnormal morphology of the great vessels,9702,CEP57,-,mim2gene,OMIM:614114
HP:0030962,Abnormal morphology of the great vessels,284086,NEK8,-,mim2gene,OMIM:615415
HP:0030962,Abnormal morphology of the great vessels,2812,GP1BB,,orphadata,ORPHA:567
HP:0030962,Abnormal morphology of the great vessels,27161,AGO2,-,mim2gene,OMIM:619149
HP:0030962,Abnormal morphology of the great vessels,165,AEBP1,,orphadata,ORPHA:536532
HP:0030962,Abnormal morphology of the great vessels,10084,PQBP1,-,mim2gene,OMIM:309500
HP:0030962,Abnormal morphology of the great vessels,200373,CFAP221,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,54880,BCOR,-,mim2gene,OMIM:300166
HP:0030962,Abnormal morphology of the great vessels,9949,AMMECR1,-,mim2gene,OMIM:300990
HP:0030962,Abnormal morphology of the great vessels,2200,FBN1,-,mim2gene,OMIM:154700
HP:0030962,Abnormal morphology of the great vessels,285203,EOGT,,orphadata,ORPHA:974
HP:0030962,Abnormal morphology of the great vessels,51085,MLXIPL,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,6736,SRY,,orphadata,ORPHA:1772
HP:0030962,Abnormal morphology of the great vessels,51085,MLXIPL,-,mim2gene,OMIM:194050
HP:0030962,Abnormal morphology of the great vessels,5826,ABCD4,-,mim2gene,OMIM:614857
HP:0030962,Abnormal morphology of the great vessels,196528,ARID2,,orphadata,ORPHA:1465
HP:0030962,Abnormal morphology of the great vessels,3106,HLA-B,,orphadata,ORPHA:3287
HP:0030962,Abnormal morphology of the great vessels,673,BRAF,-,mim2gene,OMIM:163950
HP:0030962,Abnormal morphology of the great vessels,4089,SMAD4,-,mim2gene,OMIM:175050
HP:0030962,Abnormal morphology of the great vessels,7086,TKT,,orphadata,ORPHA:488618
HP:0030962,Abnormal morphology of the great vessels,3106,HLA-B,,orphadata,ORPHA:397
HP:0030962,Abnormal morphology of the great vessels,55784,MCTP2,,orphadata,ORPHA:1596
HP:0030962,Abnormal morphology of the great vessels,50937,CDON,,orphadata,ORPHA:280195
HP:0030962,Abnormal morphology of the great vessels,57465,TBC1D24,,orphadata,ORPHA:79500
HP:0030962,Abnormal morphology of the great vessels,368,ABCC6,,orphadata,ORPHA:51608
HP:0030962,Abnormal morphology of the great vessels,5718,PSMD12,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,9969,MED13,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,26005,C2CD3,,orphadata,ORPHA:434179
HP:0030962,Abnormal morphology of the great vessels,54970,TTC12,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,23384,SPECC1L,,orphadata,ORPHA:1519
HP:0030962,Abnormal morphology of the great vessels,8214,DGCR6,-,mim2gene,OMIM:192430
HP:0030962,Abnormal morphology of the great vessels,3984,LIMK1,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,6899,TBX1,-,mim2gene,OMIM:217095
HP:0030962,Abnormal morphology of the great vessels,65082,VPS33A,,orphadata,ORPHA:505248
HP:0030962,Abnormal morphology of the great vessels,1182,CLCN3,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,137814,NKX2-6,-,mim2gene,OMIM:217095
HP:0030962,Abnormal morphology of the great vessels,6218,RPS17,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,6201,RPS7,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,1131,CHRM3,-,mim2gene,OMIM:100100
HP:0030962,Abnormal morphology of the great vessels,56683,CFAP298,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,55697,VAC14,,orphadata,ORPHA:3472
HP:0030962,Abnormal morphology of the great vessels,6899,TBX1,,orphadata,ORPHA:567
HP:0030962,Abnormal morphology of the great vessels,23522,KAT6B,,orphadata,ORPHA:3047
HP:0030962,Abnormal morphology of the great vessels,22827,PUF60,,orphadata,ORPHA:508488
HP:0030962,Abnormal morphology of the great vessels,8085,KMT2D,-,mim2gene,OMIM:147920
HP:0030962,Abnormal morphology of the great vessels,2622,GAS8,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,8626,TP63,-,mim2gene,OMIM:106260
HP:0030962,Abnormal morphology of the great vessels,4990,SIX6,-,mim2gene,OMIM:206900
HP:0030962,Abnormal morphology of the great vessels,4893,NRAS,-,mim2gene,OMIM:163200
HP:0030962,Abnormal morphology of the great vessels,5728,PTEN,,orphadata,ORPHA:79076
HP:0030962,Abnormal morphology of the great vessels,352909,DNAAF3,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,10277,UBE4B,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,55901,THSD1,,orphadata,ORPHA:231160
HP:0030962,Abnormal morphology of the great vessels,4010,LMX1B,,orphadata,ORPHA:495818
HP:0030962,Abnormal morphology of the great vessels,7486,WRN,,orphadata,ORPHA:902
HP:0030962,Abnormal morphology of the great vessels,421,ARVCF,,orphadata,ORPHA:567
HP:0030962,Abnormal morphology of the great vessels,7048,TGFBR2,,orphadata,ORPHA:60030
HP:0030962,Abnormal morphology of the great vessels,3791,KDR,,orphadata,ORPHA:3303
HP:0030962,Abnormal morphology of the great vessels,4000,LMNA,-,mim2gene,OMIM:275210
HP:0030962,Abnormal morphology of the great vessels,1482,NKX2-5,-,mim2gene,OMIM:614432
HP:0030962,Abnormal morphology of the great vessels,1387,CREBBP,,orphadata,ORPHA:353277
HP:0030962,Abnormal morphology of the great vessels,4853,NOTCH2,,orphadata,ORPHA:955
HP:0030962,Abnormal morphology of the great vessels,7994,KAT6A,-,mim2gene,OMIM:616268
HP:0030962,Abnormal morphology of the great vessels,998,CDC42,-,mim2gene,OMIM:616737
HP:0030962,Abnormal morphology of the great vessels,257,ALX3,-,mim2gene,OMIM:136760
HP:0030962,Abnormal morphology of the great vessels,65082,VPS33A,-,mim2gene,OMIM:617303
HP:0030962,Abnormal morphology of the great vessels,59,ACTA2,-,mim2gene,OMIM:613834
HP:0030962,Abnormal morphology of the great vessels,5238,PGM3,-,mim2gene,OMIM:615816
HP:0030962,Abnormal morphology of the great vessels,6232,RPS27,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,64324,NSD1,,orphadata,ORPHA:821
HP:0030962,Abnormal morphology of the great vessels,79925,SPEF2,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,374879,ZNF699,-,mim2gene,OMIM:619488
HP:0030962,Abnormal morphology of the great vessels,64240,ABCG5,,orphadata,ORPHA:391665
HP:0030962,Abnormal morphology of the great vessels,8076,MFAP5,,orphadata,ORPHA:91387
HP:0030962,Abnormal morphology of the great vessels,26115,TANC2,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,64919,BCL11B,-,mim2gene,OMIM:617237
HP:0030962,Abnormal morphology of the great vessels,4841,NONO,,orphadata,ORPHA:466791
HP:0030962,Abnormal morphology of the great vessels,27152,INTU,question,mim2gene,OMIM:617926
HP:0030962,Abnormal morphology of the great vessels,2657,GDF1,-,mim2gene,OMIM:208530
HP:0030962,Abnormal morphology of the great vessels,79621,RNASEH2B,,orphadata,ORPHA:51
HP:0030962,Abnormal morphology of the great vessels,6659,SOX4,,orphadata,ORPHA:1465
HP:0030962,Abnormal morphology of the great vessels,1656,DDX6,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,4854,NOTCH3,-,mim2gene,OMIM:130720
HP:0030962,Abnormal morphology of the great vessels,25885,POLR1A,-,mim2gene,OMIM:616462
HP:0030962,Abnormal morphology of the great vessels,27019,DNAI1,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,83861,RSPH3,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,182,JAG1,,orphadata,ORPHA:3303
HP:0030962,Abnormal morphology of the great vessels,4853,NOTCH2,-,mim2gene,OMIM:610205
HP:0030962,Abnormal morphology of the great vessels,659,BMPR2,-,mim2gene,OMIM:178600
HP:0030962,Abnormal morphology of the great vessels,54828,BCAS3,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,29072,SETD2,,orphadata,ORPHA:821
HP:0030962,Abnormal morphology of the great vessels,6601,SMARCC2,,orphadata,ORPHA:1465
HP:0030962,Abnormal morphology of the great vessels,8567,MADD,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,6125,RPL5,-,mim2gene,OMIM:612561
HP:0030962,Abnormal morphology of the great vessels,775,CACNA1C,-,mim2gene,OMIM:601005
HP:0030962,Abnormal morphology of the great vessels,54809,SAMD9,-,mim2gene,OMIM:617053
HP:0030962,Abnormal morphology of the great vessels,6224,RPS20,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,2182,ACSL4,,orphadata,ORPHA:86818
HP:0030962,Abnormal morphology of the great vessels,5236,PGM1,-,mim2gene,OMIM:614921
HP:0030962,Abnormal morphology of the great vessels,64398,PALS1,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,650,BMP2,-,mim2gene,OMIM:617877
HP:0030962,Abnormal morphology of the great vessels,5879,RAC1,,orphadata,ORPHA:500159
HP:0030962,Abnormal morphology of the great vessels,4091,SMAD6,,orphadata,ORPHA:402075
HP:0030962,Abnormal morphology of the great vessels,3955,LFNG,,orphadata,ORPHA:2311
HP:0030962,Abnormal morphology of the great vessels,2294,FOXF1,,orphadata,ORPHA:210122
HP:0030962,Abnormal morphology of the great vessels,4883,NPR 3.00,-,mim2gene,OMIM:619543
HP:0030962,Abnormal morphology of the great vessels,6231,RPS26,-,mim2gene,OMIM:613309
HP:0030962,Abnormal morphology of the great vessels,8510,MMP23B,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,2200,FBN1,-,mim2gene,OMIM:604308
HP:0030962,Abnormal morphology of the great vessels,5745,PTH1R,,orphadata,ORPHA:50945
HP:0030962,Abnormal morphology of the great vessels,123872,DNAAF1,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,8600,TNFSF11,,orphadata,ORPHA:667
HP:0030962,Abnormal morphology of the great vessels,8974,P4HA2,,orphadata,ORPHA:397
HP:0030962,Abnormal morphology of the great vessels,8813,DPM1,-,mim2gene,OMIM:608799
HP:0030962,Abnormal morphology of the great vessels,10370,CITED2,,orphadata,ORPHA:99105
HP:0030962,Abnormal morphology of the great vessels,10568,SLC34A2,,orphadata,ORPHA:60025
HP:0030962,Abnormal morphology of the great vessels,4247,MGAT2,,orphadata,ORPHA:79329
HP:0030962,Abnormal morphology of the great vessels,6812,STXBP1,,orphadata,ORPHA:495818
HP:0030962,Abnormal morphology of the great vessels,440275,EIF2AK4,,orphadata,ORPHA:199241
HP:0030962,Abnormal morphology of the great vessels,6605,SMARCE1,,orphadata,ORPHA:1465
HP:0030962,Abnormal morphology of the great vessels,51684,SUFU,,orphadata,ORPHA:280200
HP:0030962,Abnormal morphology of the great vessels,2783,GNB2,-,mim2gene,OMIM:619503
HP:0030962,Abnormal morphology of the great vessels,51339,DACT1,,orphadata,ORPHA:857
HP:0030962,Abnormal morphology of the great vessels,2542,SLC37A4,-,mim2gene,OMIM:619525
HP:0030962,Abnormal morphology of the great vessels,10735,STAG2,-,mim2gene,OMIM:301022
HP:0030962,Abnormal morphology of the great vessels,54903,MKS1,-,mim2gene,OMIM:249000
HP:0030962,Abnormal morphology of the great vessels,9184,BUB3,,orphadata,ORPHA:1052
HP:0030962,Abnormal morphology of the great vessels,26608,TBL2,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,6899,TBX1,,orphadata,ORPHA:3303
HP:0030962,Abnormal morphology of the great vessels,5592,PRKG1,-,mim2gene,OMIM:615436
HP:0030962,Abnormal morphology of the great vessels,7547,ZIC3,-,mim2gene,OMIM:306955
HP:0030962,Abnormal morphology of the great vessels,27031,NPHP3,-,mim2gene,OMIM:267010
HP:0030962,Abnormal morphology of the great vessels,84231,TRAF7,-,mim2gene,OMIM:618164
HP:0030962,Abnormal morphology of the great vessels,25939,SAMHD1,,orphadata,ORPHA:51
HP:0030962,Abnormal morphology of the great vessels,2703,GJA8,-,mim2gene,OMIM:612474
HP:0030962,Abnormal morphology of the great vessels,5922,RASA2,,orphadata,ORPHA:648
HP:0030962,Abnormal morphology of the great vessels,4094,MAF,,orphadata,ORPHA:1272
HP:0030962,Abnormal morphology of the great vessels,57697,FANCM,,orphadata,ORPHA:84
HP:0030962,Abnormal morphology of the great vessels,2697,GJA1,-,mim2gene,OMIM:241550
HP:0030962,Abnormal morphology of the great vessels,4091,SMAD6,-,mim2gene,OMIM:614823
HP:0030962,Abnormal morphology of the great vessels,1717,DHCR7,,orphadata,ORPHA:818
HP:0030962,Abnormal morphology of the great vessels,4015,LOX,,orphadata,ORPHA:91387
HP:0030962,Abnormal morphology of the great vessels,126792,B3GALT6,,orphadata,ORPHA:536467
HP:0030962,Abnormal morphology of the great vessels,8092,ALX1,,orphadata,ORPHA:306542
HP:0030962,Abnormal morphology of the great vessels,2253,FGF8,,orphadata,ORPHA:280200
HP:0030962,Abnormal morphology of the great vessels,23013,SPEN,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,81794,ADAMTS10,-,mim2gene,OMIM:277600
HP:0030962,Abnormal morphology of the great vessels,6210,RPS15A,question,mim2gene,OMIM:618313
HP:0030962,Abnormal morphology of the great vessels,286,ANK1,,orphadata,ORPHA:251066
HP:0030962,Abnormal morphology of the great vessels,23384,SPECC1L,-,mim2gene,OMIM:145410
HP:0030962,Abnormal morphology of the great vessels,27148,STK36,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,4784,NFIX,-,mim2gene,OMIM:602535
HP:0030962,Abnormal morphology of the great vessels,135886,TMEM270,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,83990,BRIP1,,orphadata,ORPHA:84
HP:0030962,Abnormal morphology of the great vessels,51626,DYNC2LI1,-,mim2gene,OMIM:617088
HP:0030962,Abnormal morphology of the great vessels,83544,DNAL1,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,2332,FMR1,,orphadata,ORPHA:908
HP:0030962,Abnormal morphology of the great vessels,54892,NCAPG2,-,mim2gene,OMIM:618460
HP:0030962,Abnormal morphology of the great vessels,5977,DPF2,,orphadata,ORPHA:1465
HP:0030962,Abnormal morphology of the great vessels,3064,HTT,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,26229,B3GAT3,-,mim2gene,OMIM:245600
HP:0030962,Abnormal morphology of the great vessels,59,ACTA2,,orphadata,ORPHA:91387
HP:0030962,Abnormal morphology of the great vessels,6804,STX1A,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,213,ALB,-,mim2gene,OMIM:616000
HP:0030962,Abnormal morphology of the great vessels,659,BMPR2,-,mim2gene,OMIM:265450
HP:0030962,Abnormal morphology of the great vessels,345895,RSPH4A,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,28952,CCDC22,-,mim2gene,OMIM:300963
HP:0030962,Abnormal morphology of the great vessels,55780,ERMARD,,orphadata,ORPHA:98892
HP:0030962,Abnormal morphology of the great vessels,5331,PLCB3,-,mim2gene,OMIM:618961
HP:0030962,Abnormal morphology of the great vessels,79053,ALG8,-,mim2gene,OMIM:608104
HP:0030962,Abnormal morphology of the great vessels,10847,SRCAP,,orphadata,ORPHA:2044
HP:0030962,Abnormal morphology of the great vessels,80781,COL18A1,,orphadata,ORPHA:1571
HP:0030962,Abnormal morphology of the great vessels,54539,NDUFB11,-,mim2gene,OMIM:309801
HP:0030962,Abnormal morphology of the great vessels,1770,DNAH9,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,51715,RAB23,-,mim2gene,OMIM:201000
HP:0030962,Abnormal morphology of the great vessels,2260,FGFR1,,orphadata,ORPHA:280200
HP:0030962,Abnormal morphology of the great vessels,4625,MYH7,-,mim2gene,OMIM:613426
HP:0030962,Abnormal morphology of the great vessels,1281,COL3A1,,orphadata,ORPHA:286
HP:0030962,Abnormal morphology of the great vessels,22827,PUF60,,orphadata,ORPHA:508498
HP:0030962,Abnormal morphology of the great vessels,6135,RPL11,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,54897,CASZ1,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,84172,POLR1B,,orphadata,ORPHA:861
HP:0030962,Abnormal morphology of the great vessels,8239,USP9X,,orphadata,ORPHA:480880
HP:0030962,Abnormal morphology of the great vessels,23040,MYT1L,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,92255,LMBRD2,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,6154,RPL26,,orphadata,ORPHA:124
HP:0030962,Abnormal morphology of the great vessels,1718,DHCR24,-,mim2gene,OMIM:602398
HP:0030962,Abnormal morphology of the great vessels,2626,GATA4,,orphadata,ORPHA:251071
HP:0030962,Abnormal morphology of the great vessels,8216,LZTR1,,orphadata,ORPHA:648
HP:0030962,Abnormal morphology of the great vessels,23414,ZFPM2,,orphadata,ORPHA:3303
HP:0030962,Abnormal morphology of the great vessels,221037,JMJD1C,,orphadata,ORPHA:567
HP:0030962,Abnormal morphology of the great vessels,613,BCR,,orphadata,ORPHA:261330
HP:0030962,Abnormal morphology of the great vessels,84163,GTF2IRD2,,orphadata,ORPHA:904
HP:0030962,Abnormal morphology of the great vessels,2736,GLI2,,orphadata,ORPHA:280195
HP:0030962,Abnormal morphology of the great vessels,28514,DLL1,,orphadata,ORPHA:280195
HP:0030962,Abnormal morphology of the great vessels,2303,FOXC2,-,mim2gene,OMIM:153400
HP:0030962,Abnormal morphology of the great vessels,5781,PTPN11,-,mim2gene,OMIM:163950
HP:0030962,Abnormal morphology of the great vessels,5580,PRKCD,-,mim2gene,OMIM:615559
HP:0030962,Abnormal morphology of the great vessels,5604,MAP2K1,-,mim2gene,OMIM:163950
HP:0030962,Abnormal morphology of the great vessels,79576,NKAP,-,mim2gene,OMIM:301039
HP:0030962,Abnormal morphology of the great vessels,8085,KMT2D,,orphadata,ORPHA:2322
HP:0030962,Abnormal morphology of the great vessels,388389,CCDC103,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,7798,LUZP1,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,2316,FLNA,,orphadata,ORPHA:98892
HP:0030962,Abnormal morphology of the great vessels,84667,HES7,,orphadata,ORPHA:2311
HP:0030962,Abnormal morphology of the great vessels,51021,MRPS16,-,mim2gene,OMIM:610498
HP:0030962,Abnormal morphology of the great vessels,55997,CFC1,-,mim2gene,OMIM:605376
HP:0030962,Abnormal morphology of the great vessels,4625,MYH7,,orphadata,ORPHA:1880
HP:0030962,Abnormal morphology of the great vessels,2301,FOXE3,,orphadata,ORPHA:91387
HP:0030962,Abnormal morphology of the great vessels,4313,MMP2,,orphadata,ORPHA:371428
HP:0030962,Abnormal morphology of the great vessels,6748,SSR4,,orphadata,ORPHA:370927
HP:0030962,Abnormal morphology of the great vessels,7042,TGFB2,-,mim2gene,OMIM:614816
HP:0030962,Abnormal morphology of the great vessels,10526,IPO8,-,mim2gene,OMIM:619472
HP:0030962,Abnormal morphology of the great vessels,1289,COL5A1,,orphadata,ORPHA:287
HP:0030962,Abnormal morphology of the great vessels,23592,LEMD3,,orphadata,ORPHA:1306
HP:0030962,Abnormal morphology of the great vessels,833,CARS1,-,mim2gene,OMIM:618891
HP:0030962,Abnormal morphology of the great vessels,2627,GATA6,,orphadata,ORPHA:3303
HP:0030962,Abnormal morphology of the great vessels,2563,GABRD,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,6497,SKI,,orphadata,ORPHA:1606
HP:0030962,Abnormal morphology of the great vessels,6910,TBX5,,orphadata,ORPHA:392
HP:0030962,Abnormal morphology of the great vessels,1837,DTNA,-,mim2gene,OMIM:604169
HP:0030962,Abnormal morphology of the great vessels,4323,MMP14,,orphadata,ORPHA:371428
HP:0030962,Abnormal morphology of the great vessels,6910,TBX5,-,mim2gene,OMIM:142900
HP:0030962,Abnormal morphology of the great vessels,10075,HUWE1,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,6655,SOS 2,-,mim2gene,OMIM:616559
HP:0030962,Abnormal morphology of the great vessels,28514,DLL1,,orphadata,ORPHA:280200
HP:0030962,Abnormal morphology of the great vessels,284058,KANSL1,,orphadata,ORPHA:363958
HP:0030962,Abnormal morphology of the great vessels,8701,DNAH11,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,3516,RBPJ,,orphadata,ORPHA:974
HP:0030962,Abnormal morphology of the great vessels,26275,HIBCH,-,mim2gene,OMIM:250620
HP:0030962,Abnormal morphology of the great vessels,2626,GATA4,-,mim2gene,OMIM:187500
HP:0030962,Abnormal morphology of the great vessels,51399,TRAPPC4,,orphadata,ORPHA:528084
HP:0030962,Abnormal morphology of the great vessels,9897,WASHC5,-,mim2gene,OMIM:220210
HP:0030962,Abnormal morphology of the great vessels,51314,NME8,,orphadata,ORPHA:244
HP:0030962,Abnormal morphology of the great vessels,2316,FLNA,,orphadata,ORPHA:99811
HP:0030962,Abnormal morphology of the great vessels,11277,TREX1,,orphadata,ORPHA:51
HP:0030962,Abnormal morphology of the great vessels,633,BGN,-,mim2gene,OMIM:300989
HP:0030962,Abnormal morphology of the great vessels,3720,JARID2,,orphadata,ORPHA:528084
HP:0030966,Abnormal pulmonary artery morphology,285203,EOGT,,orphadata,ORPHA:974
HP:0030966,Abnormal pulmonary artery morphology,2006,ELN,,orphadata,ORPHA:90348
HP:0030966,Abnormal pulmonary artery morphology,51085,MLXIPL,,orphadata,ORPHA:904
HP:0030966,Abnormal pulmonary artery morphology,84628,NTNG2,,orphadata,ORPHA:528084
HP:0030966,Abnormal pulmonary artery morphology,6134,RPL10,,orphadata,ORPHA:435938
HP:0030966,Abnormal pulmonary artery morphology,57178,ZMIZ1,,orphadata,ORPHA:528084
HP:0030966,Abnormal pulmonary artery morphology,9839,ZEB2,-,mim2gene,OMIM:235730
HP:0030966,Abnormal pulmonary artery morphology,5832,ALDH18A1,,orphadata,ORPHA:90348
HP:0030966,Abnormal pulmonary artery morphology,51085,MLXIPL,-,mim2gene,OMIM:194050
HP:0030966,Abnormal pulmonary artery morphology,23129,PLXND1,,orphadata,ORPHA:3384
HP:0030966,Abnormal pulmonary artery morphology,55621,TRMT1,,orphadata,ORPHA:528084
HP:0030966,Abnormal pulmonary artery morphology,6499,SKIV2L,,orphadata,ORPHA:84064
HP:0030966,Abnormal pulmonary artery morphology,2627,GATA6,-,mim2gene,OMIM:600001
HP:0030966,Abnormal pulmonary artery morphology,55181,SMG8,-,mim2gene,OMIM:619268
HP:0030966,Abnormal pulmonary artery morphology,6237,RRAS,,orphadata,ORPHA:648
HP:0030966,Abnormal pulmonary artery morphology,23030,KDM4B,,orphadata,ORPHA:528084
HP:0030966,Abnormal pulmonary artery morphology,6016,RIT1,,orphadata,ORPHA:648
HP:0030966,Abnormal pulmonary artery morphology,2969,GTF2I,,orphadata,ORPHA:904
HP:0030966,Abnormal pulmonary artery morphology,54880,BCOR,,orphadata,ORPHA:2712
HP:0030966,Abnormal pulmonary artery morphology,653361,NCF1,,orphadata,ORPHA:904
HP:0030966,Abnormal pulmonary artery morphology,5894,RAF1,,orphadata,ORPHA:648
HP:0030966,Abnormal pulmonary artery morphology,415,ARSL,,orphadata,ORPHA:79345
